rep,k0,k1,k1-k0
73,8.016000,7.495000,-0.521000
74,8.088000,7.397000,-0.691000
75,8.012000,7.371000,-0.641000
76,7.894000,7.351000,-0.543000
77,8.116000,7.476000,-0.640000
78,8.031000,7.323000,-0.708000
79,7.846000,7.304000,-0.542000
80,7.981000,7.401000,-0.580000
81,8.167000,7.450000,-0.717000
82,7.935000,7.049000,-0.886000
83,8.177000,7.604000,-0.573000
84,7.961000,7.280000,-0.681000
85,7.901000,7.206000,-0.695000
86,8.036000,7.238000,-0.798000
87,7.963000,7.450000,-0.513000
88,8.068000,7.359000,-0.709000
89,7.790000,7.217000,-0.573000
90,8.017000,7.384000,-0.633000
91,7.976000,7.555000,-0.421000
92,7.939000,7.227000,-0.712000
93,7.946000,7.336000,-0.610000
94,7.971000,7.449000,-0.522000
95,7.961000,7.453000,-0.508000
96,7.975000,7.207000,-0.768000
97,8.109000,7.143000,-0.966000
98,7.928000,7.560000,-0.368000
99,7.793000,7.073000,-0.720000
100,8.044000,7.391000,-0.653000
101,7.840000,7.244000,-0.596000
102,8.023000,7.365000,-0.658000
103,7.853000,7.197000,-0.656000
104,8.042000,7.439000,-0.603000
105,8.042000,7.403000,-0.639000
106,8.091000,7.383000,-0.708000
107,8.021000,7.439000,-0.582000
108,7.995000,7.447000,-0.548000
109,8.039000,7.342000,-0.697000
110,8.019000,7.404000,-0.615000
111,7.890000,7.421000,-0.469000
112,7.890000,7.134000,-0.756000
113,7.992000,7.429000,-0.563000
114,8.147000,7.603000,-0.544000
115,7.873000,7.349000,-0.524000
116,7.976000,7.189000,-0.787000
117,8.070000,7.250000,-0.820000
118,7.869000,7.374000,-0.495000
119,8.137000,7.459000,-0.678000
120,8.035000,7.505000,-0.530000
121,8.140000,7.474000,-0.666000
122,8.004000,7.625000,-0.379000
123,8.201000,7.484000,-0.717000
124,8.058000,7.248000,-0.809999
125,7.992000,7.329000,-0.663000
126,7.833000,7.149000,-0.684000
127,7.976000,7.220000,-0.756000
128,8.066000,7.332000,-0.734000
129,7.820000,7.385000,-0.435000
130,8.027000,7.258000,-0.769001
131,7.932000,7.289000,-0.643000
132,8.039000,7.309000,-0.730000
133,8.033000,7.661000,-0.372000
134,8.127000,7.505000,-0.622000
135,7.990000,7.435000,-0.555000
136,7.949000,7.370000,-0.579000
137,7.951000,7.120000,-0.831000
138,7.958000,7.231000,-0.727000
139,7.953000,7.393000,-0.560000
140,7.957000,7.337000,-0.620000
141,7.804000,6.931000,-0.873000
142,7.908000,7.167000,-0.741000
143,7.945000,7.270000,-0.675000
144,8.218000,7.513000,-0.705000
145,7.961000,7.271000,-0.690000
146,7.989000,7.134000,-0.855000
147,8.047000,7.557000,-0.490000
148,8.021000,7.468000,-0.553000
149,7.954000,7.423000,-0.531000
150,7.986000,7.281000,-0.705000
151,8.018000,7.346000,-0.671999
152,8.053000,7.247000,-0.806000
153,7.904000,7.321000,-0.583000
154,7.998000,7.396000,-0.602000
155,7.976000,7.294000,-0.682000
156,8.117000,7.261000,-0.855999
157,8.095000,7.439000,-0.656000
158,8.071000,7.596000,-0.475000
159,7.977000,7.364000,-0.613000
160,8.003000,7.426000,-0.577000
161,7.906000,7.313000,-0.593000
162,8.041000,7.255000,-0.786000
163,8.004000,7.363000,-0.641000
164,8.072000,7.441000,-0.631000
165,7.945000,7.420000,-0.525000
166,7.784000,7.181000,-0.603000
167,8.168000,7.352000,-0.816000
168,7.999000,7.322000,-0.677000
169,8.150000,7.453000,-0.697000
170,8.028000,7.544000,-0.484000
171,8.131000,7.629000,-0.501999
172,8.163000,7.365000,-0.798000
173,7.809000,6.938000,-0.871000
174,7.999000,7.299000,-0.700000
175,7.951000,7.275000,-0.676000
176,7.976000,7.446000,-0.530000
177,7.946000,7.315000,-0.631000
178,7.985000,7.453000,-0.532000
179,8.187000,7.613000,-0.574000
180,8.050000,7.430000,-0.620000
181,7.976000,7.473000,-0.503000
182,8.079000,7.460000,-0.619000
183,7.963000,7.188000,-0.775000
184,8.081000,7.400000,-0.681000
185,7.910000,7.223000,-0.687000
186,7.893000,7.425000,-0.468000
187,7.981000,7.193000,-0.788000
188,7.955000,7.274000,-0.681000
189,7.972000,7.293000,-0.679000
190,7.807000,7.351000,-0.456000
191,8.034000,7.341000,-0.693000
192,7.995000,7.238000,-0.757000
193,8.010000,7.375000,-0.635000
194,8.077000,7.304000,-0.773000
195,7.858000,7.123000,-0.735000
196,7.973000,7.424000,-0.549000
197,7.957000,7.287000,-0.670000
198,8.063000,7.308000,-0.755000
199,8.111000,7.397000,-0.714000
200,8.178000,7.481000,-0.697001
201,7.888000,7.158000,-0.730000
202,8.198000,7.577000,-0.621000
203,8.008000,7.326000,-0.682000
204,8.125000,7.515000,-0.610000
205,7.876000,7.215000,-0.661000
206,7.894000,7.289000,-0.605000
207,7.938000,7.298000,-0.640000
208,8.050000,7.405000,-0.645000
209,7.960000,7.247000,-0.713000
210,8.009000,7.568000,-0.441000
211,7.870000,7.274000,-0.596000
212,7.853000,6.958000,-0.895000
213,8.060000,7.533000,-0.527000
214,8.053000,7.391000,-0.662001
215,7.937000,7.293000,-0.644000
216,7.883000,7.247000,-0.636000
217,7.933000,7.311000,-0.622000
218,8.061000,7.395000,-0.666000
219,7.996000,7.408000,-0.588000
220,7.929000,7.254000,-0.675000
221,7.970000,7.148000,-0.822000
222,7.913000,7.233000,-0.680000
223,8.087000,7.358000,-0.729000
224,8.037000,7.350000,-0.687000
225,7.846000,7.284000,-0.562000
226,8.074000,7.399000,-0.675000
227,7.984000,7.292000,-0.692000
228,7.936000,7.455000,-0.481000
229,7.785000,7.213000,-0.572000
230,8.054000,7.524000,-0.530000
231,7.942000,7.258000,-0.684000
232,8.031000,7.226000,-0.805000
233,8.001000,7.275000,-0.726000
234,8.064000,7.389000,-0.675000
235,7.959000,7.345000,-0.614000
236,7.985000,7.215000,-0.770000
237,8.043000,7.226000,-0.817000
238,8.003000,7.443000,-0.560000
239,8.008000,7.377000,-0.631001
240,8.060000,7.283000,-0.777000
241,7.966000,7.392000,-0.574000
242,7.942000,7.256000,-0.686000
243,7.968000,7.272000,-0.696000
244,8.051000,7.467000,-0.584000
245,7.999000,7.489000,-0.510000
246,8.138000,7.267000,-0.870999
247,7.751000,7.029000,-0.722000
248,8.102000,7.385000,-0.717000
249,8.118000,7.473000,-0.645000
250,8.009000,7.131000,-0.878000
251,7.856000,7.185000,-0.671000
252,8.180000,7.454000,-0.726000
253,8.149000,7.600000,-0.549000
254,7.988000,7.331000,-0.657000
255,7.830000,7.161000,-0.669000
256,8.195000,7.718000,-0.477000
257,7.880000,7.393000,-0.487000
258,7.867000,7.189000,-0.678000
259,8.140000,7.605000,-0.535000
260,7.912000,7.287000,-0.625000
261,8.062000,7.389000,-0.673000
262,8.039000,7.395000,-0.644000
263,7.964000,7.254000,-0.710000
264,7.961000,7.265000,-0.696000
265,8.119000,7.469000,-0.650001
266,7.970000,7.408000,-0.562000
267,7.925000,7.225000,-0.700000
268,8.025000,7.374000,-0.651000
269,8.002000,7.148000,-0.854000
270,7.809000,7.189000,-0.620000
271,8.007000,7.268000,-0.739000
272,8.058000,7.261000,-0.796999
273,7.895000,7.073000,-0.822000
274,8.130000,7.464000,-0.666000
275,8.023000,7.415000,-0.608000
276,8.022000,7.452000,-0.570000
277,7.942000,7.284000,-0.658000
278,7.939000,7.183000,-0.756000
279,8.041000,7.488000,-0.553000
280,8.039000,7.443000,-0.596000
281,7.911000,7.254000,-0.657000
282,8.079000,7.367000,-0.712000
283,8.066000,7.366000,-0.700000
284,7.952000,7.075000,-0.877000
285,7.925000,7.169000,-0.756000
286,7.993000,7.342000,-0.651000
287,7.958000,7.321000,-0.637000
288,7.927000,7.272000,-0.655000
289,8.032000,7.407000,-0.625000
290,8.010000,7.371000,-0.639000
291,7.956000,7.220000,-0.736000
292,8.053000,7.451000,-0.602000
293,7.952000,7.428000,-0.524000
294,8.075000,7.369000,-0.706000
295,8.155000,7.321000,-0.834000
296,7.987000,7.267000,-0.720000
297,8.008000,7.501000,-0.507000
298,7.981000,7.356000,-0.625000
299,7.901000,7.256000,-0.645000
300,8.103000,7.432000,-0.671000
301,7.953000,7.232000,-0.721000
302,7.942000,7.233000,-0.709000
303,7.866000,7.452000,-0.414000
304,8.040000,7.246000,-0.794000
305,8.024000,7.348000,-0.676000
306,7.858000,7.189000,-0.669000
307,8.138000,7.514000,-0.624000
308,7.919000,7.095000,-0.824000
309,7.949000,7.402000,-0.547000
310,7.905000,7.246000,-0.659000
311,7.866000,7.087000,-0.779000
312,8.199000,7.451000,-0.748000
313,7.843000,7.235000,-0.608000
314,7.980000,7.289000,-0.691000
315,8.017000,7.399000,-0.618000
316,7.865000,7.102000,-0.763000
317,8.031000,7.350000,-0.681000
318,7.966000,7.400000,-0.566000
319,7.957000,7.340000,-0.617000
320,8.138000,7.451000,-0.686999
321,8.116000,7.462000,-0.654000
322,8.044000,7.385000,-0.658999
323,7.978000,7.225000,-0.753000
324,8.037000,7.473000,-0.564000
325,7.974000,7.460000,-0.514000
326,8.018000,7.360000,-0.658000
327,7.900000,7.290000,-0.610000
328,8.020000,7.554000,-0.466001
329,8.050000,7.394000,-0.656000
330,8.085000,7.481000,-0.604000
331,7.948000,7.439000,-0.509000
332,8.023000,7.418000,-0.605000
333,8.018000,7.257000,-0.761000
334,7.869000,7.038000,-0.831000
335,8.021000,7.429000,-0.592000
336,8.096000,7.506000,-0.590000
337,8.023000,7.356000,-0.667000
338,7.957000,7.264000,-0.693000
339,7.855000,7.185000,-0.670000
340,8.061000,7.481000,-0.580000
341,8.008000,7.402000,-0.606000
342,8.075000,7.603000,-0.472000
343,8.006000,7.327000,-0.678999
344,8.007000,7.413000,-0.594000
345,7.955000,7.465000,-0.490000
346,7.929000,7.148000,-0.781000
347,8.019000,7.205000,-0.814000
348,7.986000,7.300000,-0.686000
349,8.071000,7.376000,-0.695000
350,7.947000,7.291000,-0.656000
351,8.074000,7.440000,-0.634000
352,8.014000,7.645000,-0.369000
353,8.059000,7.416000,-0.643000
354,7.915000,7.468000,-0.447000
355,7.886000,7.231000,-0.655000
356,8.032000,7.443000,-0.589000
357,8.000000,7.338000,-0.662000
358,8.071000,7.453000,-0.618000
359,8.073000,7.553000,-0.520000
360,7.943000,7.229000,-0.714000
361,7.978000,7.377000,-0.601000
362,7.999000,7.182000,-0.817000
363,8.092000,7.360000,-0.732000
364,8.014000,7.266000,-0.748000
365,7.889000,7.289000,-0.600000
366,8.046000,7.392000,-0.653999
367,7.973000,7.388000,-0.585000
368,8.049000,7.500000,-0.549000
369,7.898000,7.215000,-0.683000
370,7.884000,7.277000,-0.607000
371,7.980000,7.246000,-0.734000
372,8.075000,7.317000,-0.758000
373,8.126000,7.251000,-0.875000
374,7.957000,7.320000,-0.637000
375,7.901000,7.122000,-0.779000
376,8.116000,7.478000,-0.638000
377,8.053000,7.383000,-0.670001
378,7.874000,7.351000,-0.523000
379,7.956000,7.197000,-0.759000
380,8.146000,7.336000,-0.810000
381,7.879000,7.198000,-0.681000
382,8.154000,7.349000,-0.805000
383,7.959000,7.399000,-0.560000
384,8.036000,7.218000,-0.818000
385,7.948000,7.151000,-0.797000
386,7.958000,7.347000,-0.611000
387,7.932000,7.192000,-0.740000
388,8.170000,7.359000,-0.811000
389,7.907000,7.198000,-0.709000
390,8.208000,7.631000,-0.577000
391,7.940000,7.372000,-0.568000
392,7.905000,7.217000,-0.688000
393,7.990000,7.354000,-0.636000
394,8.082000,7.194000,-0.888000
395,7.975000,7.195000,-0.780000
396,7.883000,7.150000,-0.733000
397,8.069000,7.250000,-0.819000
398,8.137000,7.247000,-0.890000
399,7.956000,7.316000,-0.640000
400,8.027000,7.289000,-0.738000
401,8.076000,7.180000,-0.896000
402,7.970000,7.235000,-0.735000
403,8.024000,7.441000,-0.583000
404,8.120000,7.317000,-0.803000
405,8.008000,7.294000,-0.714000
406,8.088000,7.475000,-0.613000
407,8.188000,7.497000,-0.691000
408,8.000000,7.173000,-0.827000
409,8.052000,7.455000,-0.597000
410,8.051000,7.565000,-0.486000
411,8.045000,7.443000,-0.602000
412,8.047000,7.641000,-0.406000
413,7.804000,7.183000,-0.621000
414,8.013000,7.405000,-0.607999
415,8.156000,7.459000,-0.697000
416,8.167000,7.555000,-0.612000
417,8.041000,7.187000,-0.854001
418,8.084000,7.424000,-0.660000
419,7.905000,7.220000,-0.685000
420,7.869000,7.278000,-0.591000
421,8.012000,7.205000,-0.807000
422,7.835000,7.198000,-0.637000
423,8.084000,7.325000,-0.759000
424,8.010000,7.232000,-0.778000
425,7.882000,7.327000,-0.555000
426,7.981000,7.436000,-0.545000
427,8.034000,7.146000,-0.888000
428,8.156000,7.335000,-0.821000
429,8.037000,7.247000,-0.789999
430,7.992000,7.482000,-0.510000
431,8.237000,7.817000,-0.420001
432,8.103000,7.440000,-0.663000
433,7.862000,7.388000,-0.474000
434,8.143000,7.444000,-0.699000
435,8.018000,7.356000,-0.662000
436,7.949000,7.345000,-0.604000
437,8.091000,7.414000,-0.677000
438,7.869000,7.310000,-0.559000
439,8.112000,7.559000,-0.553000
440,8.105000,7.311000,-0.794000
441,7.867000,7.086000,-0.781000
442,7.784000,7.079000,-0.705000
443,7.874000,7.196000,-0.678000
444,7.977000,7.299000,-0.678000
445,8.115000,7.392000,-0.723000
446,7.924000,7.255000,-0.669000
447,7.928000,7.226000,-0.702000
448,7.833000,7.226000,-0.607000
449,8.019000,7.210000,-0.809000
450,8.093000,7.508000,-0.585001
451,8.001000,7.272000,-0.729001
452,7.964000,7.176000,-0.788000
453,7.926000,7.372000,-0.554000
454,7.941000,7.083000,-0.858000
455,7.873000,7.155000,-0.718000
456,7.886000,7.438000,-0.448000
457,7.905000,7.426000,-0.479000
458,8.030000,7.434000,-0.596000
459,7.921000,7.211000,-0.710000
460,7.923000,7.334000,-0.589000
461,8.087000,7.613000,-0.474000
462,7.907000,7.236000,-0.671000
463,7.958000,7.299000,-0.659000
464,7.976000,7.202000,-0.774000
465,8.027000,7.212000,-0.815001
466,7.954000,7.142000,-0.812000
467,7.988000,7.422000,-0.566000
468,7.814000,7.256000,-0.558000
469,8.132000,7.538000,-0.594000
470,8.087000,7.480000,-0.607000
471,7.960000,7.141000,-0.819000
472,7.911000,7.215000,-0.696000
473,8.060000,7.310000,-0.750000
474,8.248000,7.577000,-0.671000
475,8.011000,7.559000,-0.452000
476,8.127000,7.494000,-0.633000
477,7.997000,7.422000,-0.575000
478,8.063000,7.297000,-0.766000
479,7.800000,7.162000,-0.638000
480,8.053000,7.434000,-0.619000
481,8.031000,7.415000,-0.616000
482,7.893000,7.540000,-0.353000
483,7.903000,7.393000,-0.510000
484,7.937000,7.276000,-0.661000
485,7.861000,7.328000,-0.533000
486,8.084000,7.323000,-0.761000
487,8.021000,7.272000,-0.749000
488,7.947000,7.228000,-0.719000
489,7.982000,7.456000,-0.526000
490,7.938000,7.252000,-0.686000
491,8.023000,7.394000,-0.629000
492,7.952000,7.294000,-0.658000
493,7.865000,7.236000,-0.629000
494,8.045000,7.375000,-0.670000
495,8.069000,7.429000,-0.640000
496,8.139000,7.470000,-0.669000
497,7.862000,7.384000,-0.478000
498,8.028000,7.408000,-0.620000
499,7.886000,7.190000,-0.696000
500,8.000000,7.550000,-0.450000
501,8.195000,7.522000,-0.673000
502,8.056000,7.368000,-0.688000
503,7.927000,7.491000,-0.436000
504,8.044000,7.447000,-0.597000
505,8.015000,7.376000,-0.639000
506,8.127000,7.448000,-0.679000
507,8.111000,7.392000,-0.719000
508,7.881000,7.383000,-0.498000
509,7.971000,7.303000,-0.668000
510,7.992000,7.193000,-0.799000
511,7.924000,7.178000,-0.746000
512,7.892000,7.372000,-0.520000
513,8.071000,7.431000,-0.640000
514,7.992000,7.535000,-0.457000
515,8.037000,7.313000,-0.724000
516,8.031000,7.185000,-0.846000
517,7.922000,7.329000,-0.593000
518,7.947000,7.362000,-0.585000
519,8.122000,7.467000,-0.655000
520,7.993000,7.202000,-0.791000
521,7.982000,7.340000,-0.642000
522,8.056000,7.193000,-0.863000
523,8.040000,7.379000,-0.661000
524,7.884000,7.225000,-0.659000
525,7.942000,7.303000,-0.639000
526,7.975000,7.378000,-0.597000
527,7.969000,7.280000,-0.689000
528,8.020000,7.447000,-0.573000
529,7.998000,7.289000,-0.709000
530,8.004000,7.319000,-0.685000
531,7.924000,7.308000,-0.616000
532,7.913000,7.222000,-0.691000
533,8.054000,7.589000,-0.465000
534,8.004000,7.245000,-0.759000
535,7.939000,7.287000,-0.652000
536,7.959000,7.239000,-0.720000
537,8.050000,7.388000,-0.662000
538,8.020000,7.347000,-0.673000
539,7.975000,7.177000,-0.798000
540,8.117000,7.623000,-0.493999
541,8.012000,7.074000,-0.938000
542,7.991000,7.292000,-0.699000
543,7.993000,7.093000,-0.900000
544,7.932000,7.372000,-0.560000
545,8.019000,7.362000,-0.657000
546,7.972000,7.482000,-0.490000
547,7.920000,7.359000,-0.561000
548,8.064000,7.419000,-0.645000
549,7.913000,7.402000,-0.511000
550,8.084000,7.493000,-0.591000
551,7.897000,7.294000,-0.603000
552,7.938000,7.224000,-0.714000
553,7.868000,7.096000,-0.772000
554,7.940000,7.294000,-0.646000
555,8.058000,7.337000,-0.721000
556,8.085000,7.471000,-0.614000
557,8.191000,7.585000,-0.606000
558,7.928000,7.330000,-0.598000
559,7.995000,7.446000,-0.549000
560,7.884000,7.150000,-0.734000
561,8.094000,7.356000,-0.738000
562,8.046000,7.422000,-0.624000
563,8.058000,7.335000,-0.723000
564,7.958000,7.341000,-0.617000
565,7.973000,7.167000,-0.806000
566,8.188000,7.607000,-0.581000
567,8.081000,7.627000,-0.454000
568,8.189000,7.395000,-0.794000
569,8.121000,7.297000,-0.824000
570,7.972000,7.293000,-0.679000
571,8.061000,7.280000,-0.781000
572,7.879000,7.348000,-0.531000
573,7.850000,7.049000,-0.801000
574,8.085000,7.734000,-0.351000
575,8.075000,7.322000,-0.753000
576,8.000000,7.357000,-0.643000
577,8.034000,7.487000,-0.547000
578,8.145000,7.418000,-0.727000
579,8.172000,7.426000,-0.746000
580,7.985000,7.406000,-0.579000
581,8.002000,7.262000,-0.740000
582,8.060000,7.528000,-0.532001
583,8.096000,7.512000,-0.584000
584,8.017000,7.306000,-0.711000
585,8.108000,7.492000,-0.616000
586,7.990000,7.191000,-0.799000
587,7.951000,7.298000,-0.653000
588,8.085000,7.484000,-0.601000
589,8.105000,7.463000,-0.642000
590,7.889000,7.226000,-0.663000
591,8.063000,7.494000,-0.569000
592,7.966000,7.326000,-0.640000
593,7.834000,7.131000,-0.703000
594,8.041000,7.612000,-0.429000
595,8.093000,7.221000,-0.872000
596,7.967000,7.233000,-0.734000
597,8.014000,7.411000,-0.603000
598,7.966000,7.240000,-0.726000
599,7.956000,7.274000,-0.682000
600,8.053000,7.393000,-0.660000
601,7.936000,7.183000,-0.753000
602,7.904000,7.241000,-0.663000
603,8.135000,7.614000,-0.521000
604,7.909000,7.232000,-0.677000
605,7.863000,7.295000,-0.568000
606,7.951000,7.228000,-0.723000
607,7.988000,7.246000,-0.742000
608,7.969000,7.371000,-0.598000
609,8.154000,7.589000,-0.565000
610,7.882000,7.350000,-0.532000
611,8.081000,7.477000,-0.604000
612,8.102000,7.282000,-0.820000
613,7.777000,7.119000,-0.658000
614,7.911000,7.219000,-0.692000
615,7.907000,7.094000,-0.813000
616,7.964000,7.383000,-0.581000
617,8.004000,7.138000,-0.866000
618,8.078000,7.346000,-0.732000
619,8.132000,7.289000,-0.843000
620,7.972000,7.311000,-0.661000
621,8.108000,7.170000,-0.938000
622,7.991000,7.320000,-0.671000
623,8.030000,7.381000,-0.649000
624,8.081000,7.578000,-0.503000
625,8.005000,7.374000,-0.631000
626,7.944000,7.162000,-0.782000
627,7.939000,7.215000,-0.724000
628,7.854000,7.187000,-0.667000
629,8.147000,7.388000,-0.759000
630,8.008000,7.386000,-0.622000
631,8.168000,7.519000,-0.649000
632,8.062000,7.554000,-0.508000
633,7.900000,7.408000,-0.492000
634,7.904000,7.287000,-0.617000
635,7.997000,7.378000,-0.619000
636,8.116000,7.385000,-0.731000
637,7.902000,7.247000,-0.655000
638,8.021000,7.326000,-0.695000
639,8.054000,7.335000,-0.719000
640,8.095000,7.449000,-0.646000
641,7.959000,7.337000,-0.622000
642,8.013000,7.303000,-0.710000
643,8.093000,7.550000,-0.543000
644,8.007000,7.262000,-0.745000
645,8.100000,7.246000,-0.854001
646,8.009000,7.351000,-0.658000
647,8.073000,7.306000,-0.767000
648,7.895000,7.312000,-0.583000
649,8.032000,7.303000,-0.729000
650,7.920000,7.276000,-0.644000
651,8.099000,7.541000,-0.558000
652,7.952000,7.472000,-0.480000
653,7.964000,7.359000,-0.605000
654,7.989000,7.544000,-0.445000
655,7.860000,7.264000,-0.596000
656,8.067000,7.402000,-0.665000
657,8.221000,7.410000,-0.811000
658,7.908000,7.218000,-0.690000
659,7.999000,7.465000,-0.534000
660,8.125000,7.426000,-0.699000
661,8.031000,7.272000,-0.759000
662,7.968000,7.373000,-0.595000
663,7.869000,7.085000,-0.784000
664,7.767000,7.236000,-0.531000
665,8.104000,7.516000,-0.588000
666,7.948000,7.275000,-0.673000
667,8.158000,7.447000,-0.711000
668,8.004000,7.474000,-0.530000
669,7.981000,7.243000,-0.738000
670,7.945000,7.295000,-0.650000
671,8.042000,7.250000,-0.792000
672,8.046000,7.121000,-0.925000
673,7.970000,7.363000,-0.607000
674,7.983000,7.306000,-0.677000
675,7.860000,7.219000,-0.641000
676,8.085000,7.500000,-0.585000
677,8.098000,7.514000,-0.584000
678,8.116000,7.336000,-0.780000
679,8.037000,7.486000,-0.551000
680,7.928000,7.233000,-0.695000
681,7.817000,7.144000,-0.673000
682,8.060000,7.325000,-0.735001
683,7.812000,7.237000,-0.575000
684,7.984000,7.325000,-0.659000
685,7.944000,7.465000,-0.479000
686,7.960000,7.465000,-0.495000
687,7.904000,7.162000,-0.742000
688,7.940000,7.299000,-0.641000
689,8.064000,7.457000,-0.607000
690,8.087000,7.396000,-0.691000
691,8.130000,7.519000,-0.611000
692,8.011000,7.693000,-0.318000
693,7.838000,7.259000,-0.579000
694,7.905000,7.551000,-0.354000
695,8.033000,7.224000,-0.809000
696,8.113000,7.517000,-0.596000
697,7.965000,7.182000,-0.783000
698,8.033000,7.354000,-0.679000
699,7.925000,7.290000,-0.635000
700,7.983000,7.421000,-0.562000
701,8.021000,7.378000,-0.643000
702,7.921000,7.204000,-0.717000
703,8.046000,7.497000,-0.548999
704,7.878000,7.237000,-0.641000
705,7.970000,7.269000,-0.701000
706,8.137000,7.462000,-0.675000
707,7.950000,7.427000,-0.523000
708,8.075000,7.237000,-0.838000
709,7.900000,7.413000,-0.487000
710,7.983000,7.285000,-0.698000
711,8.072000,7.264000,-0.808000
712,7.985000,7.543000,-0.442000
713,8.029000,7.313000,-0.716000
714,8.014000,7.375000,-0.639000
715,8.003000,7.314000,-0.689000
716,8.231000,7.576000,-0.655000
717,8.068000,7.435000,-0.633000
718,8.126000,7.502000,-0.624001
719,8.032000,7.421000,-0.611000
720,7.968000,7.483000,-0.485000
721,7.862000,7.251000,-0.611000
722,8.062000,7.369000,-0.693000
723,7.968000,7.321000,-0.647000
724,7.981000,7.475000,-0.506000
725,8.056000,7.354000,-0.702000
726,8.076000,7.222000,-0.854000
727,8.067000,7.141000,-0.926001
728,7.891000,7.300000,-0.591000
729,7.962000,7.447000,-0.515000
730,7.995000,7.366000,-0.629000
731,7.925000,7.202000,-0.723000
732,8.003000,7.354000,-0.649000
733,8.003000,7.579000,-0.424000
734,7.945000,7.304000,-0.641000
735,8.081000,7.447000,-0.634000
736,8.031000,7.381000,-0.650000
737,7.918000,7.315000,-0.603000
738,8.018000,7.526000,-0.492000
739,8.177000,7.588000,-0.589000
740,7.886000,7.236000,-0.650000
741,8.133000,7.459000,-0.674000
742,7.886000,7.297000,-0.589000
743,8.015000,7.319000,-0.696001
744,8.051000,7.354000,-0.697000
745,7.939000,7.446000,-0.493000
746,7.991000,7.243000,-0.748000
747,7.941000,7.197000,-0.744000
748,8.042000,7.378000,-0.664000
749,8.062000,7.481000,-0.581000
750,8.013000,7.484000,-0.528999
751,8.023000,7.340000,-0.683000
752,8.059000,7.355000,-0.704000
753,8.067000,7.569000,-0.498001
754,8.062000,7.538000,-0.524000
755,7.948000,7.247000,-0.701000
756,8.052000,7.304000,-0.748000
757,7.938000,7.104000,-0.834000
758,7.915000,7.288000,-0.627000
759,7.940000,7.249000,-0.691000
760,7.946000,7.267000,-0.679000
761,8.019000,7.397000,-0.622000
762,8.076000,7.381000,-0.695000
763,7.819000,7.233000,-0.586000
764,8.064000,7.290000,-0.774000
765,8.039000,7.545000,-0.493999
766,7.956000,7.278000,-0.678000
767,7.987000,7.385000,-0.602000
768,7.916000,7.308000,-0.608000
769,8.053000,7.302000,-0.751000
770,8.040000,7.311000,-0.729000
771,7.957000,7.290000,-0.667000
772,7.914000,7.356000,-0.558000
773,7.958000,7.241000,-0.717000
774,8.059000,7.543000,-0.516000
775,7.959000,7.294000,-0.665000
776,7.919000,7.472000,-0.447000
