rep,k0,k1,k1-k0
1,8.986000,8.577000,-0.409000
2,9.003000,8.548000,-0.455000
3,8.917000,8.463000,-0.454000
4,9.182000,8.920000,-0.262000
5,9.042000,8.555000,-0.487000
6,8.881000,8.391000,-0.490000
7,8.904000,8.522000,-0.382000
8,9.097000,8.754000,-0.343000
9,8.989000,8.677000,-0.312000
10,9.027000,8.662000,-0.365001
11,8.857000,8.352000,-0.505000
12,9.112000,8.870000,-0.242001
13,8.957000,8.467000,-0.490000
14,8.974000,8.503000,-0.471000
15,9.041000,8.546000,-0.495001
16,8.938000,8.607000,-0.330999
17,9.099000,8.642000,-0.457000
18,9.064000,8.643000,-0.421000
19,8.879000,8.554000,-0.325000
20,8.998000,8.389000,-0.609000
21,8.807000,8.501000,-0.306000
22,9.318000,8.761000,-0.557000
23,9.061000,8.688000,-0.373000
24,9.137000,8.618000,-0.519000
25,9.079000,8.572000,-0.507001
26,9.020000,8.698000,-0.322001
27,8.962000,8.545000,-0.417000
28,9.141000,8.499000,-0.642000
29,8.948000,8.391000,-0.557000
30,9.010000,8.525000,-0.485001
31,8.982000,8.585000,-0.397000
32,8.776000,8.129000,-0.647000
33,9.113000,8.545000,-0.568000
34,8.881000,8.516000,-0.365000
35,8.998000,8.590000,-0.408000
36,9.008000,8.462000,-0.546000
37,8.957000,8.628000,-0.329000
38,8.928000,8.527000,-0.401000
39,8.926000,8.598000,-0.328000
40,8.962000,8.542000,-0.420000
41,9.012000,8.703000,-0.309000
42,8.936000,8.423000,-0.513000
43,8.881000,8.411000,-0.469999
44,8.977000,8.544000,-0.433001
45,9.034000,8.647000,-0.387000
46,9.001000,8.552000,-0.449000
47,9.036000,8.797000,-0.239000
48,9.099000,8.595000,-0.504000
49,8.922000,8.503000,-0.419000
50,8.852000,8.336000,-0.516000
51,9.003000,8.559000,-0.444000
52,8.962000,8.439000,-0.523000
53,9.176000,8.700000,-0.476000
54,9.086000,8.675000,-0.411000
55,9.024000,8.499000,-0.525001
56,8.998000,8.470000,-0.528000
57,8.971000,8.496000,-0.474999
58,8.933000,8.485000,-0.448000
59,8.987000,8.433000,-0.554001
60,9.141000,8.634000,-0.507000
61,8.963000,8.488000,-0.475000
62,8.949000,8.446000,-0.503000
63,8.929000,8.642000,-0.287000
64,9.081000,8.637000,-0.444000
65,8.953000,8.542000,-0.411000
66,8.890000,8.563000,-0.327001
67,9.260000,8.706000,-0.554000
68,8.783000,8.446000,-0.337000
69,8.968000,8.597000,-0.371000
70,8.966000,8.502000,-0.464000
71,9.021000,8.575000,-0.446000
72,9.157000,8.760000,-0.396999
73,8.955000,8.402000,-0.552999
74,9.156000,8.852000,-0.304000
75,8.894000,8.477000,-0.417000
76,9.075000,8.710000,-0.365000
77,9.039000,8.648000,-0.391000
78,9.054000,8.697000,-0.357000
79,9.026000,8.509000,-0.517000
80,9.030000,8.450000,-0.580000
81,8.999000,8.627000,-0.372000
82,9.004000,8.594000,-0.410000
83,9.011000,8.391000,-0.620000
84,8.970000,8.568000,-0.402000
85,9.068000,8.471000,-0.597000
86,8.994000,8.518000,-0.476001
87,8.931000,8.454000,-0.476999
88,8.872000,8.448000,-0.424000
89,9.060000,8.502000,-0.558001
90,9.038000,8.736000,-0.302000
91,9.094000,8.690000,-0.404000
92,8.989000,8.561000,-0.428000
93,8.707000,8.215000,-0.492000
94,8.927000,8.438000,-0.489000
95,8.929000,8.634000,-0.295000
96,9.005000,8.605000,-0.400001
97,8.925000,8.388000,-0.537001
98,9.072000,8.564000,-0.507999
99,8.972000,8.548000,-0.424000
100,9.174000,8.711000,-0.462999
101,8.829000,8.303000,-0.526000
102,9.018000,8.395000,-0.622999
103,9.087000,8.548000,-0.539000
104,9.042000,8.503000,-0.539000
105,9.126000,8.591000,-0.535001
106,8.929000,8.579000,-0.349999
107,8.842000,8.425000,-0.417000
108,9.004000,8.594000,-0.410000
109,9.056000,8.664000,-0.392000
110,9.034000,8.470000,-0.564000
111,9.176000,8.723000,-0.453000
112,9.150000,8.693000,-0.457000
113,9.133000,8.753000,-0.380000
114,9.059000,8.638000,-0.421000
115,9.051000,8.535000,-0.516000
116,9.003000,8.591000,-0.412001
117,9.015000,8.581000,-0.434000
118,8.895000,8.482000,-0.413000
119,8.899000,8.412000,-0.487000
120,8.973000,8.620000,-0.353000
121,9.027000,8.614000,-0.413000
122,8.945000,8.534000,-0.410999
123,9.046000,8.626000,-0.419999
124,8.923000,8.537000,-0.386001
125,8.908000,8.458000,-0.450000
126,8.995000,8.521000,-0.474000
127,8.940000,8.443000,-0.497000
128,9.004000,8.448000,-0.556000
129,9.088000,8.535000,-0.553000
130,9.028000,8.627000,-0.401000
131,8.871000,8.311000,-0.560000
132,9.089000,8.628000,-0.460999
133,9.089000,8.689000,-0.400000
134,8.956000,8.523000,-0.433001
135,8.993000,8.530000,-0.463000
136,9.143000,8.574000,-0.568999
137,8.991000,8.589000,-0.402000
138,8.872000,8.384000,-0.488000
139,8.761000,8.212000,-0.549000
140,9.145000,8.408000,-0.737000
141,9.081000,8.745000,-0.336000
142,9.125000,8.635000,-0.490000
143,9.164000,8.742000,-0.422000
144,9.032000,8.408000,-0.624000
145,9.140000,8.877000,-0.263000
146,9.013000,8.745000,-0.268000
147,9.142000,8.841000,-0.301001
148,9.015000,8.572000,-0.443001
149,8.997000,8.516000,-0.481000
150,8.937000,8.430000,-0.507000
151,9.043000,8.794000,-0.249001
152,8.928000,8.357000,-0.571000
153,9.028000,8.602000,-0.426000
154,9.082000,8.828000,-0.254000
155,8.989000,8.564000,-0.425000
156,8.923000,8.469000,-0.454000
