rep,k0,k1,k1-k0
1,8.927000,8.215000,-0.712000
2,8.979000,8.275000,-0.704000
3,9.125000,8.258000,-0.867000
4,8.980000,8.403000,-0.577000
5,8.962000,8.031000,-0.931000
6,8.990000,8.147000,-0.842999
7,9.006000,8.085000,-0.921000
8,8.893000,8.187000,-0.705999
9,9.022000,8.282000,-0.740001
10,8.975000,8.266000,-0.709001
11,9.176000,8.128000,-1.047999
12,8.929000,8.330000,-0.599000
13,9.063000,8.256000,-0.807000
14,8.934000,8.114000,-0.820000
15,8.846000,8.012000,-0.834000
16,9.049000,8.247000,-0.802000
17,9.188000,8.555000,-0.632999
18,9.049000,8.193000,-0.856000
19,8.956000,8.079000,-0.877000
20,9.125000,8.284000,-0.841000
21,9.056000,8.310000,-0.745999
22,8.998000,8.320000,-0.678000
23,8.922000,8.223000,-0.699000
24,8.910000,7.872000,-1.038000
25,9.071000,8.481000,-0.590000
26,9.015000,8.207000,-0.808001
27,8.785000,7.929000,-0.856000
28,9.002000,8.349000,-0.653000
29,9.020000,8.328000,-0.692000
30,8.948000,8.068000,-0.880000
31,8.938000,8.279000,-0.658999
32,9.012000,8.137000,-0.875000
33,9.101000,8.560000,-0.540999
34,9.052000,8.326000,-0.726000
35,8.999000,8.041000,-0.957999
36,9.013000,8.163000,-0.849999
37,9.003000,8.282000,-0.721001
38,9.020000,8.221000,-0.799001
39,9.019000,8.204000,-0.815000
40,8.941000,8.144000,-0.797000
41,9.052000,8.255000,-0.797000
42,9.169000,8.277000,-0.891999
43,8.928000,8.053000,-0.875000
44,8.945000,8.114000,-0.830999
45,8.965000,8.157000,-0.808001
46,8.980000,8.153000,-0.827000
47,9.091000,8.261000,-0.830000
48,9.058000,8.278000,-0.780000
49,8.895000,8.088000,-0.807000
50,9.034000,8.353000,-0.681001
51,9.008000,8.263000,-0.745001
52,9.106000,8.265000,-0.841000
53,9.038000,8.241000,-0.797000
54,8.930000,8.197000,-0.733001
55,9.146000,8.425000,-0.721000
56,9.006000,8.209000,-0.797000
57,8.976000,8.154000,-0.822000
58,8.986000,8.085000,-0.901000
59,9.018000,8.155000,-0.863000
