rep,k0,k1,k1-k0
1,11.977000,11.235000,-0.742001
2,12.080000,11.587000,-0.493000
3,11.958000,11.316000,-0.642000
4,11.996000,11.460000,-0.536000
5,12.049000,11.351000,-0.698000
6,11.965000,11.558000,-0.407001
7,11.841000,11.262000,-0.579000
8,11.993000,11.423000,-0.570000
9,12.141000,11.469000,-0.672000
10,12.081000,11.517000,-0.564000
11,11.918000,11.284000,-0.634000
12,11.941000,11.330000,-0.611000
13,11.810000,11.074000,-0.736000
14,12.085000,11.346000,-0.739000
15,11.997000,11.450000,-0.547000
16,12.056000,11.607000,-0.448999
17,11.882000,11.472000,-0.410000
18,11.949000,11.387000,-0.562000
19,12.098000,11.454000,-0.643999
20,11.997000,11.265000,-0.731999
21,12.034000,11.441000,-0.593000
22,11.963000,11.456000,-0.507000
23,11.878000,11.397000,-0.481000
24,12.094000,11.378000,-0.716000
25,12.140000,11.506000,-0.634001
26,12.161000,11.597000,-0.564000
27,11.879000,11.199000,-0.679999
28,12.004000,11.398000,-0.606000
29,11.915000,11.436000,-0.479000
30,11.950000,11.346000,-0.604000
31,11.908000,11.276000,-0.632000
32,12.078000,11.424000,-0.654000
33,11.771000,11.291000,-0.480000
34,11.884000,11.307000,-0.577000
35,11.929000,11.383000,-0.546000
36,12.086000,11.489000,-0.597000
37,11.916000,11.392000,-0.524000
38,12.169000,11.545000,-0.624000
39,12.182000,11.551000,-0.631001
40,12.135000,11.588000,-0.547000
41,12.069000,11.503000,-0.566000
42,12.184000,11.617000,-0.567000
43,12.165000,11.485000,-0.680000
44,12.108000,11.471000,-0.637000
45,12.024000,11.627000,-0.397000
46,11.949000,11.399000,-0.550000
47,12.218000,11.472000,-0.746000
48,12.125000,11.375000,-0.750000
49,11.986000,11.331000,-0.655000
50,11.868000,11.005000,-0.863000
51,12.068000,11.584000,-0.484000
52,11.854000,11.232000,-0.622000
53,11.977000,11.433000,-0.544001
54,12.067000,11.432000,-0.635000
55,12.036000,11.465000,-0.571000
56,12.086000,11.383000,-0.703000
57,12.116000,11.514000,-0.602000
58,12.060000,11.427000,-0.633000
59,12.075000,11.314000,-0.761000
60,11.957000,11.164000,-0.793000
61,12.169000,11.541000,-0.627999
62,12.149000,11.501000,-0.648000
63,12.225000,11.544000,-0.681001
64,12.126000,11.589000,-0.537001
65,11.763000,11.146000,-0.617000
66,12.241000,11.645000,-0.596000
67,12.018000,11.222000,-0.796000
68,11.964000,11.410000,-0.554000
69,11.811000,11.297000,-0.514000
70,11.956000,11.377000,-0.579000
71,11.715000,10.947000,-0.768001
72,12.045000,11.422000,-0.623000
73,11.962000,11.294000,-0.668000
74,11.975000,11.209000,-0.766001
75,12.110000,11.385000,-0.724999
76,12.077000,11.577000,-0.500000
77,11.963000,11.526000,-0.437000
78,12.078000,11.300000,-0.778000
79,11.908000,11.437000,-0.471000
80,12.014000,11.577000,-0.437000
81,12.184000,11.745000,-0.439000
82,12.128000,11.536000,-0.592000
83,12.121000,11.739000,-0.382000
84,11.891000,11.319000,-0.572000
85,11.948000,11.280000,-0.668000
86,11.943000,11.350000,-0.592999
87,12.090000,11.495000,-0.595000
88,11.938000,11.185000,-0.752999
89,11.783000,11.023000,-0.760000
90,11.998000,11.337000,-0.661000
91,12.029000,11.702000,-0.327001
92,12.107000,11.575000,-0.532001
93,11.860000,11.083000,-0.776999
94,11.869000,11.430000,-0.439000
95,11.957000,11.502000,-0.455000
96,12.051000,11.325000,-0.726000
97,11.921000,11.444000,-0.476999
98,11.993000,11.370000,-0.623000
99,12.210000,11.798000,-0.412000
100,11.755000,11.280000,-0.475000
101,11.956000,11.210000,-0.746000
102,12.135000,11.428000,-0.707000
103,12.165000,11.554000,-0.611000
104,12.086000,11.664000,-0.422001
105,11.820000,11.123000,-0.697000
106,12.038000,11.253000,-0.785000
107,11.935000,11.296000,-0.639001
108,11.834000,11.215000,-0.618999
109,11.948000,11.181000,-0.767000
110,12.109000,11.470000,-0.639000
111,12.255000,11.643000,-0.612000
112,11.845000,11.272000,-0.573000
113,11.796000,11.120000,-0.676000
114,11.848000,11.128000,-0.719999
115,11.886000,11.193000,-0.693000
116,11.987000,11.145000,-0.842000
117,12.201000,11.716000,-0.485001
