rep,k0,k1,k1-k0
1,10.970000,9.968000,-1.002000
2,10.932000,9.858000,-1.074000
3,11.162000,9.876000,-1.285999
4,10.837000,9.777000,-1.059999
5,10.933000,9.970000,-0.962999
6,10.845000,9.803000,-1.042000
7,10.848000,9.898000,-0.950000
8,11.029000,9.907000,-1.122001
9,10.935000,9.996000,-0.939000
10,11.028000,9.951000,-1.077000
11,11.092000,10.171000,-0.921000
12,10.905000,9.781000,-1.124000
13,10.861000,9.920000,-0.941000
14,11.224000,10.208000,-1.016000
15,11.218000,10.352000,-0.866000
16,11.031000,9.753000,-1.278000
17,10.942000,9.884000,-1.058001
18,10.912000,9.697000,-1.215000
19,10.976000,9.747000,-1.229000
20,10.857000,9.782000,-1.075001
21,10.849000,9.703000,-1.146000
22,11.046000,10.179000,-0.867000
23,10.949000,10.209000,-0.740001
24,10.942000,10.032000,-0.910001
25,11.075000,10.115000,-0.960000
26,10.931000,9.755000,-1.176000
27,10.882000,9.787000,-1.095000
28,11.100000,9.788000,-1.312000
29,11.105000,10.179000,-0.926000
30,11.036000,9.935000,-1.101000
31,10.879000,9.706000,-1.172999
32,10.920000,10.128000,-0.792000
33,11.060000,10.031000,-1.029000
34,11.067000,10.002000,-1.065001
35,11.068000,9.884000,-1.184000
36,11.063000,9.836000,-1.226999
37,11.013000,9.789000,-1.224000
38,10.848000,9.856000,-0.992000
39,11.058000,10.064000,-0.993999
40,11.023000,10.160000,-0.863000
41,11.080000,10.150000,-0.930000
42,11.049000,10.096000,-0.953000
43,11.043000,10.056000,-0.987000
44,11.021000,10.078000,-0.943000
45,11.079000,10.080000,-0.999001
46,10.850000,9.880000,-0.970000
47,10.867000,9.713000,-1.153999
48,11.152000,10.218000,-0.934000
49,11.063000,9.903000,-1.160000
50,11.003000,10.033000,-0.970000
51,10.958000,10.205000,-0.753000
52,11.045000,9.968000,-1.077000
53,11.027000,9.718000,-1.309000
54,10.864000,9.866000,-0.998000
55,11.035000,10.020000,-1.014999
56,11.138000,10.105000,-1.033000
57,10.735000,9.527000,-1.207999
58,10.789000,9.755000,-1.033999
59,10.937000,10.053000,-0.884000
60,11.027000,9.891000,-1.136001
61,11.165000,10.043000,-1.122000
62,10.915000,9.907000,-1.008000
63,11.029000,10.011000,-1.018001
64,11.009000,10.004000,-1.005000
65,10.960000,9.764000,-1.196000
66,10.946000,10.058000,-0.888000
67,11.010000,9.991000,-1.019000
68,11.177000,10.044000,-1.133000
69,11.114000,9.968000,-1.146000
70,11.058000,9.857000,-1.200999
71,11.223000,9.992000,-1.231000
72,10.947000,9.893000,-1.054000
73,11.015000,10.038000,-0.977000
74,11.118000,10.215000,-0.903000
75,11.086000,10.104000,-0.982000
76,10.868000,9.967000,-0.901000
77,10.978000,9.937000,-1.040999
78,11.001000,9.710000,-1.291000
79,11.020000,10.317000,-0.703000
80,10.991000,9.978000,-1.013000
81,10.949000,9.810000,-1.139000
82,11.047000,10.087000,-0.960000
83,11.212000,10.293000,-0.919000
84,11.038000,10.030000,-1.008000
85,10.753000,9.681000,-1.072001
86,11.045000,9.908000,-1.137000
87,11.131000,10.282000,-0.849000
88,10.927000,9.797000,-1.130000
89,10.910000,9.694000,-1.216000
90,11.150000,10.090000,-1.059999
91,10.944000,10.074000,-0.870000
92,10.952000,9.769000,-1.183000
93,10.957000,9.859000,-1.098000
94,11.062000,9.858000,-1.204000
95,10.965000,9.703000,-1.262000
96,11.088000,10.072000,-1.016001
97,10.858000,9.963000,-0.895000
98,10.918000,9.703000,-1.215000
99,11.027000,9.834000,-1.193001
100,10.912000,9.873000,-1.039000
101,10.981000,9.980000,-1.001000
102,11.019000,9.837000,-1.182000
103,11.024000,10.122000,-0.902000
104,10.876000,9.873000,-1.003000
105,10.951000,9.614000,-1.337000
106,11.218000,10.211000,-1.007000
107,10.869000,10.006000,-0.863001
108,10.866000,9.726000,-1.140000
109,10.974000,9.863000,-1.111000
110,10.877000,9.847000,-1.030000
111,11.079000,10.090000,-0.989000
112,11.143000,10.180000,-0.962999
113,10.858000,9.815000,-1.043000
114,11.088000,10.088000,-1.000000
115,11.063000,9.992000,-1.071000
116,10.913000,10.010000,-0.903000
117,10.964000,9.890000,-1.073999
118,10.943000,9.967000,-0.976000
119,11.075000,10.110000,-0.965000
120,10.942000,9.996000,-0.946000
121,10.998000,9.744000,-1.254000
122,11.171000,10.065000,-1.106000
123,11.080000,10.013000,-1.067000
124,10.977000,9.914000,-1.063001
125,10.986000,10.096000,-0.890000
126,11.103000,9.966000,-1.137000
127,10.976000,10.007000,-0.969000
128,11.064000,10.036000,-1.028000
129,10.978000,9.854000,-1.124000
130,11.132000,9.903000,-1.229000
131,11.087000,10.067000,-1.020000
132,11.071000,9.753000,-1.318000
133,10.922000,9.794000,-1.128000
134,10.877000,9.905000,-0.972000
135,10.951000,9.981000,-0.970000
136,11.028000,9.874000,-1.154000
137,11.003000,9.907000,-1.096001
138,10.984000,10.033000,-0.951000
139,10.986000,9.872000,-1.114000
140,10.956000,9.833000,-1.123000
141,10.916000,10.095000,-0.821000
142,10.950000,9.806000,-1.144000
143,10.922000,9.884000,-1.038000
144,11.011000,10.347000,-0.664000
145,10.964000,9.844000,-1.120000
146,10.947000,9.828000,-1.118999
147,10.783000,9.811000,-0.972000
148,10.842000,10.039000,-0.803000
149,11.025000,9.889000,-1.136000
150,11.158000,9.959000,-1.199000
151,10.923000,9.835000,-1.088000
152,10.881000,9.804000,-1.077000
153,10.839000,10.093000,-0.745999
154,10.859000,9.869000,-0.990000
155,11.045000,10.078000,-0.967000
156,11.064000,10.111000,-0.953000
157,11.067000,10.219000,-0.848001
158,10.870000,10.043000,-0.827000
159,11.103000,9.960000,-1.143000
160,11.100000,10.156000,-0.944000
161,10.975000,9.869000,-1.106000
162,10.985000,10.082000,-0.903000
163,10.934000,9.864000,-1.070000
164,10.983000,9.985000,-0.998000
165,10.894000,9.823000,-1.071000
166,10.828000,9.664000,-1.164001
167,11.036000,10.102000,-0.934000
168,11.139000,10.097000,-1.042000
169,11.092000,10.156000,-0.936000
170,11.043000,10.107000,-0.936000
171,10.902000,10.057000,-0.845000
172,10.818000,9.976000,-0.842000
173,10.841000,9.718000,-1.122999
174,10.948000,10.115000,-0.833000
175,10.997000,10.150000,-0.847000
176,10.844000,9.625000,-1.219000
177,10.943000,9.765000,-1.177999
178,11.088000,10.406000,-0.682000
179,11.106000,10.071000,-1.035000
180,11.050000,10.314000,-0.736000
181,11.040000,9.843000,-1.197000
182,10.952000,9.977000,-0.974999
183,10.988000,9.832000,-1.156000
184,10.970000,9.990000,-0.980000
185,10.841000,9.885000,-0.955999
186,10.866000,9.849000,-1.017000
187,11.128000,9.791000,-1.337000
188,11.118000,9.948000,-1.170000
189,11.192000,10.148000,-1.044001
190,11.085000,10.192000,-0.893000
191,11.071000,9.804000,-1.267000
192,11.027000,9.943000,-1.084001
193,10.978000,10.021000,-0.957000
194,11.042000,10.035000,-1.007000
195,11.179000,10.158000,-1.021000
196,11.115000,9.924000,-1.191000
197,11.280000,10.166000,-1.113999
198,10.967000,9.870000,-1.097000
199,10.896000,10.139000,-0.757000
200,10.939000,9.737000,-1.202000
201,10.983000,9.923000,-1.059999
202,10.944000,10.105000,-0.839001
203,10.942000,10.005000,-0.937000
204,11.121000,9.995000,-1.126000
205,10.970000,10.089000,-0.881001
206,11.030000,10.032000,-0.998000
207,10.985000,10.005000,-0.980000
208,10.693000,9.723000,-0.970000
209,10.932000,9.657000,-1.275001
210,11.079000,9.978000,-1.101001
211,10.913000,9.822000,-1.091001
212,10.925000,9.867000,-1.058001
213,11.092000,10.134000,-0.958000
214,11.012000,10.113000,-0.899000
215,11.011000,9.909000,-1.101999
216,10.906000,9.711000,-1.195000
217,10.925000,10.267000,-0.658000
218,10.851000,9.786000,-1.065000
219,11.077000,10.167000,-0.910000
220,11.005000,9.996000,-1.009000
221,11.087000,10.090000,-0.997000
222,10.974000,9.971000,-1.003000
223,10.891000,9.886000,-1.005000
224,10.941000,10.063000,-0.878000
225,10.895000,10.048000,-0.847000
226,10.945000,9.820000,-1.125000
227,10.969000,9.939000,-1.030000
228,11.025000,9.864000,-1.160999
229,10.901000,9.896000,-1.005000
230,10.822000,10.132000,-0.690000
231,10.829000,9.803000,-1.026000
232,10.866000,9.717000,-1.149000
233,11.054000,9.990000,-1.064000
234,11.084000,10.019000,-1.065000
235,11.028000,10.009000,-1.019000
236,11.148000,9.889000,-1.259000
237,10.919000,10.026000,-0.893000
238,10.915000,9.910000,-1.005000
239,11.103000,9.840000,-1.263000
240,11.021000,9.968000,-1.052999
241,11.260000,9.925000,-1.335000
242,11.026000,9.932000,-1.094000
243,10.901000,9.865000,-1.036000
244,11.153000,10.047000,-1.106000
245,11.022000,10.007000,-1.015000
246,11.030000,10.263000,-0.767000
247,10.940000,9.841000,-1.099000
248,11.030000,9.939000,-1.091000
249,10.902000,9.980000,-0.922001
250,10.874000,10.005000,-0.868999
251,11.058000,9.861000,-1.197000
252,11.079000,9.990000,-1.089001
253,10.923000,9.915000,-1.008000
254,10.819000,9.999000,-0.820001
255,10.987000,9.651000,-1.336000
256,10.865000,9.764000,-1.101000
257,11.027000,10.203000,-0.824000
258,10.942000,9.946000,-0.996000
259,10.901000,9.865000,-1.036000
260,10.768000,9.615000,-1.153000
