rep,k0,k1,k1-k0
1,2.993000,2.847000,-0.146000
2,3.081000,2.948000,-0.133000
3,2.951000,2.824000,-0.127000
4,3.005000,2.815000,-0.190000
5,2.974000,2.854000,-0.120000
6,2.992000,2.824000,-0.168000
7,3.062000,2.945000,-0.117000
8,3.006000,2.881000,-0.125000
9,2.969000,2.904000,-0.065000
10,2.922000,2.672000,-0.250000
11,3.049000,2.850000,-0.199000
12,3.090000,2.845000,-0.245000
13,3.019000,2.832000,-0.187000
14,3.121000,2.987000,-0.134000
15,3.034000,2.825000,-0.209000
16,2.901000,2.761000,-0.140000
17,3.009000,2.882000,-0.127000
18,3.020000,2.958000,-0.062000
19,2.997000,2.728000,-0.269000
20,2.979000,2.839000,-0.140000
21,2.977000,2.834000,-0.143000
22,2.988000,2.786000,-0.202000
23,2.994000,2.750000,-0.244000
24,3.080000,2.883000,-0.197000
25,3.012000,2.788000,-0.224000
26,2.944000,2.815000,-0.129000
27,3.018000,2.868000,-0.150000
28,2.995000,2.882000,-0.113000
29,3.073000,2.931000,-0.142000
30,3.051000,2.828000,-0.223000
31,2.948000,2.732000,-0.216000
32,2.975000,2.820000,-0.155000
33,3.109000,2.921000,-0.188000
34,2.989000,2.886000,-0.103000
35,3.052000,2.832000,-0.220000
36,2.994000,2.872000,-0.122000
37,3.048000,2.858000,-0.190000
38,3.081000,2.971000,-0.110000
39,2.985000,2.864000,-0.121000
40,3.044000,2.872000,-0.172000
41,3.008000,2.859000,-0.149000
42,2.995000,2.964000,-0.031000
43,3.034000,2.970000,-0.064000
44,2.998000,2.830000,-0.168000
45,3.038000,2.905000,-0.133000
46,2.942000,2.781000,-0.161000
47,3.007000,2.863000,-0.144000
48,2.954000,2.781000,-0.173000
49,3.064000,2.871000,-0.193000
50,2.996000,2.801000,-0.195000
51,2.988000,2.813000,-0.175000
52,2.976000,2.813000,-0.163000
53,2.995000,2.839000,-0.156000
54,3.071000,2.861000,-0.210000
55,2.936000,2.826000,-0.110000
56,2.997000,2.931000,-0.066000
57,3.091000,2.948000,-0.143000
58,3.021000,2.871000,-0.150000
59,2.863000,2.691000,-0.172000
60,3.119000,2.979000,-0.140000
61,2.917000,2.741000,-0.176000
62,3.050000,2.942000,-0.108000
63,3.019000,2.908000,-0.111000
64,3.016000,2.858000,-0.158000
65,2.979000,2.875000,-0.104000
66,2.969000,2.808000,-0.161000
67,3.053000,2.791000,-0.262000
68,2.988000,2.838000,-0.150000
69,3.015000,2.868000,-0.147000
70,3.129000,2.967000,-0.162000
71,3.012000,2.788000,-0.224000
72,3.007000,2.766000,-0.241000
73,2.986000,2.787000,-0.199000
74,3.015000,2.861000,-0.154000
75,3.011000,2.808000,-0.203000
76,2.958000,2.766000,-0.192000
77,3.023000,2.887000,-0.136000
78,2.964000,2.868000,-0.096000
79,2.928000,2.896000,-0.032000
80,2.934000,2.743000,-0.191000
81,2.965000,2.911000,-0.054000
82,2.851000,2.698000,-0.153000
83,2.969000,2.821000,-0.148000
84,2.941000,2.824000,-0.117000
85,3.014000,2.937000,-0.077000
86,3.041000,2.899000,-0.142000
87,2.985000,2.776000,-0.209000
88,2.908000,2.776000,-0.132000
89,3.118000,3.026000,-0.092000
90,3.058000,2.869000,-0.189000
91,3.037000,2.785000,-0.252000
92,3.048000,2.874000,-0.174000
93,2.956000,2.784000,-0.172000
94,3.013000,2.858000,-0.155000
95,2.990000,2.832000,-0.158000
96,3.024000,2.829000,-0.195000
97,2.954000,2.860000,-0.094000
98,3.024000,2.979000,-0.045000
99,3.076000,2.940000,-0.136000
100,2.904000,2.788000,-0.116000
101,3.018000,2.767000,-0.251000
102,2.992000,2.850000,-0.142000
103,2.912000,2.732000,-0.180000
104,2.911000,2.753000,-0.158000
105,2.998000,2.940000,-0.058000
106,3.005000,2.822000,-0.183000
107,3.009000,2.942000,-0.067000
108,2.894000,2.753000,-0.141000
109,3.050000,2.921000,-0.129000
110,2.928000,2.693000,-0.235000
111,2.952000,2.803000,-0.149000
112,2.941000,2.729000,-0.212000
113,2.944000,2.833000,-0.111000
114,2.963000,2.738000,-0.225000
115,3.033000,2.912000,-0.121000
116,3.008000,2.848000,-0.160000
117,3.040000,2.816000,-0.224000
118,3.081000,2.838000,-0.243000
119,3.030000,2.875000,-0.155000
120,2.990000,2.870000,-0.120000
121,3.008000,2.763000,-0.245000
122,3.097000,2.910000,-0.187000
123,2.961000,2.830000,-0.131000
124,3.028000,2.863000,-0.165000
125,3.016000,2.911000,-0.105000
126,2.997000,2.887000,-0.110000
127,3.016000,2.788000,-0.228000
128,2.955000,2.771000,-0.184000
129,2.931000,2.664000,-0.267000
130,3.028000,2.914000,-0.114000
131,2.981000,2.881000,-0.100000
132,2.944000,2.786000,-0.158000
133,3.016000,2.928000,-0.088000
134,2.995000,2.844000,-0.151000
135,3.017000,2.877000,-0.140000
136,2.923000,2.799000,-0.124000
137,2.989000,2.787000,-0.202000
138,2.945000,2.846000,-0.099000
139,2.997000,2.837000,-0.160000
140,3.016000,2.946000,-0.070000
141,2.992000,2.880000,-0.112000
142,2.981000,2.761000,-0.220000
143,2.988000,2.847000,-0.141000
144,2.999000,2.746000,-0.253000
145,2.995000,2.779000,-0.216000
146,3.054000,2.944000,-0.110000
147,2.991000,2.857000,-0.134000
148,3.051000,2.748000,-0.303000
149,3.062000,2.925000,-0.137000
150,2.947000,2.852000,-0.095000
151,3.005000,2.817000,-0.188000
152,2.961000,2.857000,-0.104000
153,3.075000,2.961000,-0.114000
154,3.050000,2.853000,-0.197000
155,2.993000,2.852000,-0.141000
156,3.121000,3.051000,-0.070000
157,3.021000,2.874000,-0.147000
158,3.080000,2.965000,-0.115000
159,2.996000,2.878000,-0.118000
160,2.993000,2.856000,-0.137000
