rep,k0,k1,k1-k0
1,11.030000,10.483000,-0.547000
2,11.129000,10.647000,-0.481999
3,11.112000,10.496000,-0.616000
4,11.099000,10.627000,-0.472000
5,11.122000,10.471000,-0.651000
6,11.042000,10.525000,-0.517000
7,10.820000,10.379000,-0.441000
8,11.059000,10.585000,-0.474000
9,10.873000,10.490000,-0.383000
10,11.035000,10.226000,-0.809000
11,10.970000,10.386000,-0.584001
12,11.121000,10.580000,-0.541000
13,11.057000,10.678000,-0.379000
14,11.055000,10.390000,-0.665000
15,11.079000,10.604000,-0.475000
16,11.113000,10.717000,-0.396000
17,11.185000,10.587000,-0.598001
18,11.158000,10.516000,-0.642000
19,10.903000,10.275000,-0.628000
20,11.090000,10.598000,-0.492001
21,10.960000,10.490000,-0.470000
22,11.191000,10.638000,-0.553000
23,11.024000,10.392000,-0.632000
24,11.128000,10.499000,-0.629001
25,11.059000,10.548000,-0.511000
26,11.064000,10.366000,-0.698000
27,11.135000,10.590000,-0.545000
28,10.990000,10.737000,-0.252999
29,10.997000,10.192000,-0.804999
30,11.017000,10.345000,-0.672000
31,10.926000,10.262000,-0.664000
32,11.045000,10.431000,-0.614000
33,10.821000,10.192000,-0.629000
34,10.853000,10.334000,-0.519000
35,10.985000,10.368000,-0.617000
36,10.881000,10.407000,-0.474000
37,11.137000,10.495000,-0.642000
38,11.026000,10.559000,-0.467000
39,10.980000,10.270000,-0.709999
40,11.102000,10.685000,-0.417000
41,10.982000,10.486000,-0.496000
42,10.822000,10.226000,-0.596000
43,10.947000,10.634000,-0.313000
44,11.188000,10.632000,-0.556000
45,10.921000,10.437000,-0.483999
46,10.857000,10.252000,-0.605000
47,10.970000,10.567000,-0.403000
48,11.177000,10.619000,-0.558000
49,11.247000,10.765000,-0.481999
50,11.115000,10.542000,-0.573000
51,10.800000,10.146000,-0.654000
52,11.035000,10.721000,-0.314000
53,10.807000,10.226000,-0.581000
54,10.961000,10.620000,-0.341001
55,11.040000,10.336000,-0.704000
56,10.972000,10.534000,-0.438000
57,10.933000,10.519000,-0.414000
58,10.924000,10.218000,-0.705999
59,11.056000,10.486000,-0.570000
60,11.066000,10.422000,-0.644000
61,11.138000,10.403000,-0.735000
62,10.927000,10.449000,-0.478000
63,11.189000,10.638000,-0.551001
64,11.142000,10.645000,-0.497000
65,11.016000,10.491000,-0.525000
66,11.145000,10.754000,-0.391001
67,11.037000,10.386000,-0.651000
68,10.823000,10.207000,-0.616000
69,10.934000,10.360000,-0.574000
70,10.962000,10.372000,-0.590000
71,11.041000,10.496000,-0.545000
72,11.185000,10.420000,-0.765000
73,11.071000,10.184000,-0.887000
74,10.886000,10.134000,-0.752000
75,10.898000,10.312000,-0.585999
76,11.061000,10.480000,-0.581000
77,10.798000,10.307000,-0.491000
78,10.998000,10.463000,-0.535000
79,11.112000,10.475000,-0.637000
80,10.871000,10.327000,-0.544001
81,11.173000,10.556000,-0.617001
82,10.994000,10.446000,-0.548000
83,11.191000,10.655000,-0.536000
84,11.142000,10.684000,-0.458000
85,10.953000,10.454000,-0.499000
86,10.885000,10.410000,-0.475000
87,11.130000,10.716000,-0.414001
88,11.204000,10.595000,-0.609000
89,11.007000,10.578000,-0.429000
90,11.003000,10.445000,-0.558001
91,11.192000,10.656000,-0.536000
92,10.913000,10.241000,-0.672000
93,11.061000,10.366000,-0.695000
94,10.908000,10.384000,-0.524000
95,10.892000,10.460000,-0.432000
96,11.006000,10.338000,-0.667999
97,11.030000,10.441000,-0.589000
98,11.140000,10.689000,-0.451000
99,11.102000,10.576000,-0.526000
100,10.782000,10.193000,-0.589000
101,10.977000,10.380000,-0.597000
102,10.976000,10.550000,-0.426000
103,10.996000,10.288000,-0.708000
104,10.917000,10.394000,-0.523000
105,11.028000,10.504000,-0.524000
106,11.074000,10.662000,-0.412001
107,10.995000,10.277000,-0.717999
108,10.993000,10.286000,-0.707000
109,11.104000,10.532000,-0.572001
110,10.994000,10.504000,-0.490001
111,10.718000,10.249000,-0.469001
112,10.977000,10.447000,-0.530001
113,10.972000,10.588000,-0.384000
114,11.035000,10.562000,-0.473000
115,10.918000,10.501000,-0.417000
116,10.963000,10.542000,-0.421000
117,10.923000,10.288000,-0.635000
118,11.069000,10.464000,-0.605000
119,11.173000,10.690000,-0.483001
120,10.991000,10.504000,-0.487000
121,11.064000,10.440000,-0.624001
122,10.924000,10.427000,-0.497000
123,11.189000,10.497000,-0.692000
124,10.942000,10.434000,-0.508000
125,10.762000,10.307000,-0.455000
126,10.993000,10.689000,-0.304000
127,10.953000,10.389000,-0.564000
128,11.124000,10.594000,-0.530000
129,10.933000,10.360000,-0.573000
130,10.743000,10.184000,-0.559000
131,11.007000,10.502000,-0.505000
132,11.036000,10.642000,-0.394000
133,10.825000,10.177000,-0.648000
134,11.117000,10.596000,-0.521000
135,11.075000,10.475000,-0.599999
136,11.169000,10.233000,-0.936000
137,10.938000,10.445000,-0.493000
138,11.070000,10.590000,-0.480000
139,11.036000,10.440000,-0.596001
140,10.938000,10.211000,-0.726999
141,10.880000,10.287000,-0.593000
142,11.071000,10.429000,-0.642000
143,10.939000,10.369000,-0.570000
144,10.970000,10.529000,-0.441000
145,10.805000,10.144000,-0.661000
146,10.995000,10.442000,-0.552999
147,10.986000,10.373000,-0.613000
148,11.005000,10.365000,-0.640000
149,11.123000,10.479000,-0.644000
150,11.031000,10.396000,-0.635000
