rep,k0,k1,k1-k0
1,12.111000,11.545000,-0.566000
2,12.027000,11.511000,-0.516001
3,12.076000,11.481000,-0.595000
4,11.896000,11.422000,-0.474000
5,11.995000,11.319000,-0.676000
6,12.106000,11.674000,-0.432000
7,12.093000,11.532000,-0.561001
8,12.030000,11.445000,-0.585000
9,12.060000,11.408000,-0.652000
10,12.153000,11.535000,-0.618000
11,12.166000,11.544000,-0.622001
12,12.021000,11.435000,-0.585999
13,11.895000,11.441000,-0.454000
14,12.034000,11.528000,-0.506001
15,11.957000,11.493000,-0.464000
16,12.028000,11.518000,-0.510000
17,12.206000,11.634000,-0.572001
18,11.985000,11.378000,-0.606999
19,12.038000,11.525000,-0.513000
20,11.973000,11.292000,-0.681000
21,11.855000,11.196000,-0.658999
22,12.030000,11.454000,-0.575999
23,12.149000,11.537000,-0.612000
24,11.799000,11.320000,-0.479000
25,12.046000,11.272000,-0.773999
26,12.016000,11.513000,-0.503000
27,11.845000,11.263000,-0.582001
28,11.978000,11.474000,-0.504000
29,12.019000,11.273000,-0.746000
30,11.984000,11.383000,-0.601000
31,12.068000,11.456000,-0.612000
32,12.177000,11.340000,-0.837000
33,11.789000,11.375000,-0.414000
34,11.943000,11.399000,-0.544000
35,11.795000,11.078000,-0.717000
36,11.894000,11.345000,-0.549000
37,12.067000,11.458000,-0.609000
38,11.940000,11.468000,-0.471999
39,12.073000,11.513000,-0.560000
40,12.087000,11.588000,-0.499000
41,11.991000,11.373000,-0.618000
42,12.258000,11.679000,-0.579000
43,11.986000,11.449000,-0.537000
44,12.158000,11.562000,-0.596000
45,12.057000,11.584000,-0.473001
46,12.096000,11.561000,-0.535000
47,12.161000,11.634000,-0.527000
48,12.015000,11.405000,-0.610001
49,11.840000,11.310000,-0.530000
50,12.029000,11.366000,-0.663000
51,12.071000,11.171000,-0.900001
52,11.836000,11.197000,-0.639001
53,12.274000,11.579000,-0.695000
54,11.927000,11.360000,-0.567000
55,11.902000,11.547000,-0.355000
56,11.919000,11.366000,-0.552999
57,11.767000,11.216000,-0.551001
58,11.963000,11.431000,-0.532001
59,12.119000,11.501000,-0.618000
60,11.985000,11.250000,-0.735000
61,12.040000,11.428000,-0.612000
62,11.913000,11.163000,-0.750000
63,12.038000,11.549000,-0.489000
64,11.922000,11.378000,-0.544000
65,12.018000,11.479000,-0.539000
66,12.179000,11.707000,-0.472000
67,12.117000,11.401000,-0.716000
68,11.908000,11.222000,-0.686000
69,12.006000,11.429000,-0.577000
70,12.091000,11.291000,-0.799999
71,12.334000,11.903000,-0.431000
72,12.006000,11.259000,-0.747000
73,12.055000,11.375000,-0.680000
74,12.001000,11.612000,-0.389000
75,11.974000,11.306000,-0.668000
76,12.051000,11.499000,-0.552000
77,11.962000,11.563000,-0.399000
