rep,k0,k1,k1-k0
1,2.988000,2.820000,-0.168000
2,3.006000,2.806000,-0.200000
3,2.977000,2.771000,-0.206000
4,3.004000,2.855000,-0.149000
5,2.907000,2.732000,-0.175000
6,3.063000,2.904000,-0.159000
7,2.932000,2.743000,-0.189000
8,3.087000,2.878000,-0.209000
9,2.932000,2.846000,-0.086000
10,3.052000,2.863000,-0.189000
11,3.009000,2.796000,-0.213000
12,2.983000,2.843000,-0.140000
13,3.004000,2.960000,-0.044000
14,3.020000,2.865000,-0.155000
15,3.042000,2.896000,-0.146000
16,3.030000,2.799000,-0.231000
17,2.948000,2.860000,-0.088000
18,2.943000,2.850000,-0.093000
19,2.975000,2.743000,-0.232000
20,3.087000,2.951000,-0.136000
21,2.984000,2.787000,-0.197000
22,2.960000,2.865000,-0.095000
23,2.989000,2.731000,-0.258000
24,3.073000,2.895000,-0.178000
25,3.104000,2.942000,-0.162000
26,2.913000,2.846000,-0.067000
27,2.958000,2.780000,-0.178000
28,3.012000,2.868000,-0.144000
29,3.004000,2.851000,-0.153000
30,2.945000,2.874000,-0.071000
31,3.082000,2.896000,-0.186000
32,2.940000,2.754000,-0.186000
33,3.063000,2.975000,-0.088000
34,2.945000,2.777000,-0.168000
35,3.030000,2.918000,-0.112000
36,3.043000,3.031000,-0.012000
37,3.076000,2.908000,-0.168000
38,3.051000,2.907000,-0.144000
39,3.056000,2.813000,-0.243000
40,3.013000,2.925000,-0.088000
41,3.052000,2.919000,-0.133000
42,3.101000,2.920000,-0.181000
43,2.885000,2.768000,-0.117000
44,3.024000,2.806000,-0.218000
45,3.084000,2.968000,-0.116000
46,3.075000,2.884000,-0.191000
47,3.041000,2.819000,-0.222000
48,2.907000,2.664000,-0.243000
49,3.001000,2.919000,-0.082000
50,3.174000,3.059000,-0.115000
51,2.981000,2.849000,-0.132000
52,3.056000,2.875000,-0.181000
53,2.984000,2.829000,-0.155000
54,2.977000,2.757000,-0.220000
55,3.070000,2.870000,-0.200000
56,2.959000,2.844000,-0.115000
57,3.019000,2.899000,-0.120000
58,3.026000,2.889000,-0.137000
59,3.042000,2.902000,-0.140000
60,2.980000,2.794000,-0.186000
61,3.044000,2.911000,-0.133000
62,3.066000,2.903000,-0.163000
63,3.001000,2.756000,-0.245000
64,2.987000,2.749000,-0.238000
65,2.924000,2.820000,-0.104000
66,2.992000,2.808000,-0.184000
67,2.975000,2.853000,-0.122000
68,3.133000,3.052000,-0.081000
69,2.996000,2.846000,-0.150000
70,3.050000,2.847000,-0.203000
71,3.006000,2.801000,-0.205000
72,3.060000,2.960000,-0.100000
73,3.014000,2.935000,-0.079000
74,3.079000,2.903000,-0.176000
75,3.051000,2.844000,-0.207000
76,2.904000,2.706000,-0.198000
77,3.000000,2.829000,-0.171000
78,2.889000,2.724000,-0.165000
79,3.021000,2.816000,-0.205000
80,3.071000,2.916000,-0.155000
81,2.898000,2.707000,-0.191000
82,2.975000,2.804000,-0.171000
83,3.028000,2.849000,-0.179000
84,3.087000,3.018000,-0.069000
85,2.982000,2.802000,-0.180000
86,2.963000,2.807000,-0.156000
87,2.941000,2.847000,-0.094000
88,3.001000,2.856000,-0.145000
89,2.844000,2.769000,-0.075000
90,2.945000,2.830000,-0.115000
91,3.076000,2.901000,-0.175000
92,2.990000,2.771000,-0.219000
93,2.971000,2.758000,-0.213000
94,3.022000,2.928000,-0.094000
95,3.033000,2.990000,-0.043000
96,3.059000,2.922000,-0.137000
97,2.994000,2.800000,-0.194000
98,3.021000,2.871000,-0.150000
99,3.053000,2.952000,-0.101000
100,2.975000,2.838000,-0.137000
101,2.988000,2.793000,-0.195000
102,2.951000,2.776000,-0.175000
103,2.957000,2.882000,-0.075000
104,2.916000,2.723000,-0.193000
105,2.932000,2.733000,-0.199000
106,3.026000,2.914000,-0.112000
107,2.965000,2.911000,-0.054000
108,2.960000,2.779000,-0.181000
109,2.977000,2.858000,-0.119000
110,3.032000,2.932000,-0.100000
111,2.977000,2.837000,-0.140000
112,3.101000,3.068000,-0.033000
113,2.995000,2.816000,-0.179000
114,3.061000,2.959000,-0.102000
115,3.106000,3.033000,-0.073000
116,2.914000,2.836000,-0.078000
117,3.002000,2.950000,-0.052000
118,3.014000,2.901000,-0.113000
119,2.969000,2.968000,-0.001000
120,3.079000,2.848000,-0.231000
121,3.029000,2.881000,-0.148000
122,3.003000,2.915000,-0.088000
123,3.122000,3.028000,-0.094000
124,2.983000,2.805000,-0.178000
125,2.979000,2.791000,-0.188000
126,3.096000,2.895000,-0.201000
127,3.001000,2.742000,-0.259000
128,2.952000,2.766000,-0.186000
129,3.015000,2.891000,-0.124000
130,2.967000,2.817000,-0.150000
131,3.061000,2.873000,-0.188000
132,2.993000,2.785000,-0.208000
133,3.079000,2.965000,-0.114000
134,2.974000,2.855000,-0.119000
135,2.890000,2.655000,-0.235000
136,2.989000,2.937000,-0.052000
137,2.928000,2.738000,-0.190000
138,3.048000,2.948000,-0.100000
139,3.111000,2.994000,-0.117000
140,2.859000,2.687000,-0.172000
141,2.981000,2.755000,-0.226000
142,3.024000,2.943000,-0.081000
143,2.898000,2.826000,-0.072000
144,2.910000,2.802000,-0.108000
145,3.043000,2.867000,-0.176000
146,2.981000,2.845000,-0.136000
147,3.039000,2.859000,-0.180000
148,3.003000,2.897000,-0.106000
149,3.110000,3.041000,-0.069000
150,2.939000,2.858000,-0.081000
151,3.015000,2.917000,-0.098000
152,2.983000,2.830000,-0.153000
153,3.025000,2.906000,-0.119000
154,3.021000,3.010000,-0.011000
155,2.914000,2.762000,-0.152000
156,3.040000,2.885000,-0.155000
157,3.046000,2.779000,-0.267000
158,3.024000,2.978000,-0.046000
159,2.981000,2.797000,-0.184000
160,3.007000,2.826000,-0.181000
161,3.033000,2.866000,-0.167000
162,2.960000,2.769000,-0.191000
163,3.076000,2.997000,-0.079000
164,3.021000,2.893000,-0.128000
165,2.970000,2.759000,-0.211000
166,2.985000,2.875000,-0.110000
167,2.968000,2.833000,-0.135000
168,2.999000,2.871000,-0.128000
169,3.047000,2.889000,-0.158000
170,2.962000,2.796000,-0.166000
171,2.991000,2.856000,-0.135000
172,2.970000,2.814000,-0.156000
173,3.048000,2.840000,-0.208000
174,2.965000,2.767000,-0.198000
175,3.031000,2.764000,-0.267000
176,2.990000,2.773000,-0.217000
177,2.972000,2.896000,-0.076000
178,2.995000,2.884000,-0.111000
179,3.015000,2.856000,-0.159000
180,2.994000,2.894000,-0.100000
181,2.998000,2.882000,-0.116000
182,2.992000,2.770000,-0.222000
183,2.996000,3.003000,0.007000
184,2.973000,2.864000,-0.109000
185,2.940000,2.785000,-0.155000
186,3.056000,2.923000,-0.133000
187,2.954000,2.798000,-0.156000
188,2.999000,2.819000,-0.180000
189,3.041000,2.915000,-0.126000
190,3.003000,2.853000,-0.150000
191,2.921000,2.808000,-0.113000
192,3.017000,2.919000,-0.098000
193,2.923000,2.862000,-0.061000
194,3.068000,2.924000,-0.144000
195,2.925000,2.873000,-0.052000
196,2.958000,2.763000,-0.195000
197,2.913000,2.781000,-0.132000
198,3.031000,2.774000,-0.257000
199,3.017000,2.813000,-0.204000
200,2.985000,2.709000,-0.276000
201,2.976000,2.872000,-0.104000
202,2.981000,2.759000,-0.222000
203,2.994000,2.798000,-0.196000
204,3.014000,2.975000,-0.039000
205,2.952000,2.820000,-0.132000
206,3.058000,2.772000,-0.286000
207,3.016000,2.937000,-0.079000
208,3.093000,2.849000,-0.244000
209,2.936000,2.755000,-0.181000
210,2.966000,2.794000,-0.172000
211,3.048000,2.846000,-0.202000
212,2.947000,2.845000,-0.102000
213,3.037000,2.960000,-0.077000
214,2.945000,2.761000,-0.184000
215,2.988000,2.836000,-0.152000
216,2.953000,2.809000,-0.144000
217,3.020000,2.891000,-0.129000
218,2.980000,2.891000,-0.089000
219,3.004000,2.805000,-0.199000
220,3.007000,2.874000,-0.133000
221,2.967000,2.829000,-0.138000
222,3.021000,2.862000,-0.159000
223,3.046000,2.937000,-0.109000
224,3.045000,2.884000,-0.161000
225,2.935000,2.783000,-0.152000
226,3.053000,2.906000,-0.147000
227,2.974000,2.891000,-0.083000
228,3.049000,2.898000,-0.151000
229,3.116000,2.949000,-0.167000
230,3.013000,2.842000,-0.171000
231,3.005000,2.794000,-0.211000
