rep,k0,k1,k1-k0
1,6.984000,6.603000,-0.381000
2,7.080000,6.841000,-0.239000
3,6.948000,6.600000,-0.348000
4,7.013000,6.551000,-0.462000
5,7.157000,6.789000,-0.368000
6,7.055000,6.784000,-0.271000
7,6.987000,6.659000,-0.328000
8,7.032000,6.732000,-0.300000
9,6.952000,6.580000,-0.372000
10,7.018000,6.793000,-0.225000
11,6.913000,6.515000,-0.398000
12,6.991000,6.520000,-0.471000
13,6.961000,6.580000,-0.381000
14,7.080000,6.794000,-0.286000
15,7.051000,6.658000,-0.393000
16,7.002000,6.569000,-0.433000
17,6.959000,6.771000,-0.188000
18,6.944000,6.594000,-0.350000
19,6.990000,6.560000,-0.430000
20,6.934000,6.631000,-0.303000
21,7.122000,6.800000,-0.322000
22,7.047000,6.554000,-0.493000
23,6.997000,6.664000,-0.333000
24,7.084000,6.623000,-0.461000
25,6.917000,6.619000,-0.298000
26,7.259000,6.822000,-0.437000
27,7.075000,6.791000,-0.284000
28,6.907000,6.499000,-0.408000
29,7.072000,6.747000,-0.325000
30,7.009000,6.721000,-0.288000
31,6.908000,6.386000,-0.522000
32,6.979000,6.661000,-0.318000
33,6.907000,6.404000,-0.503000
34,7.151000,6.752000,-0.399000
35,6.991000,6.556000,-0.435000
36,7.116000,6.772000,-0.344000
37,6.997000,6.789000,-0.208000
38,6.920000,6.625000,-0.295000
39,6.966000,6.495000,-0.471000
40,7.103000,6.609000,-0.494000
41,6.968000,6.571000,-0.397000
42,6.990000,6.823000,-0.167000
43,7.092000,6.681000,-0.411000
44,7.047000,6.761000,-0.286000
45,7.051000,6.710000,-0.341000
46,6.866000,6.458000,-0.408000
47,6.960000,6.513000,-0.447000
48,7.112000,6.714000,-0.398000
49,7.130000,6.622000,-0.508000
50,7.052000,6.775000,-0.277000
51,6.977000,6.588000,-0.389000
52,6.880000,6.569000,-0.311000
53,6.963000,6.711000,-0.252000
54,6.963000,6.604000,-0.359000
55,7.031000,6.735000,-0.296000
56,6.999000,6.601000,-0.398000
57,7.047000,6.642000,-0.405000
58,7.077000,6.701000,-0.376000
59,6.939000,6.555000,-0.384000
60,6.926000,6.612000,-0.314000
61,6.968000,6.655000,-0.313000
62,6.984000,6.671000,-0.313000
63,6.918000,6.547000,-0.371000
64,7.019000,6.830000,-0.189000
65,7.016000,6.661000,-0.355000
66,7.090000,6.697000,-0.393000
67,7.012000,6.659000,-0.353000
68,6.917000,6.398000,-0.519000
69,7.039000,6.679000,-0.360000
70,7.047000,6.722000,-0.325000
71,7.045000,6.736000,-0.309000
72,7.101000,6.692000,-0.409000
73,6.965000,6.649000,-0.316000
74,6.928000,6.616000,-0.312000
75,6.967000,6.684000,-0.283000
76,6.944000,6.620000,-0.324000
77,7.007000,6.691000,-0.316000
78,7.127000,6.838000,-0.289000
79,6.918000,6.336000,-0.582000
80,6.807000,6.399000,-0.408000
81,7.197000,6.814000,-0.383000
82,6.820000,6.338000,-0.482000
83,7.100000,6.773000,-0.327000
84,6.899000,6.630000,-0.269000
85,7.085000,6.576000,-0.509000
86,6.991000,6.547000,-0.444000
87,7.074000,6.710000,-0.364000
88,6.927000,6.640000,-0.287000
89,6.972000,6.565000,-0.407000
90,7.038000,6.636000,-0.402000
91,6.915000,6.541000,-0.374000
92,6.982000,6.690000,-0.292000
93,6.992000,6.703000,-0.289000
94,6.932000,6.613000,-0.319000
95,7.071000,6.751000,-0.320000
96,7.029000,6.695000,-0.334000
97,7.138000,6.801000,-0.337000
98,6.963000,6.524000,-0.439000
99,7.065000,6.787000,-0.278000
100,7.046000,6.780000,-0.266000
101,7.030000,6.727000,-0.303000
102,6.963000,6.533000,-0.430000
103,7.020000,6.564000,-0.456000
104,7.035000,6.655000,-0.380000
105,7.039000,6.764000,-0.275000
106,6.893000,6.598000,-0.295000
107,7.017000,6.715000,-0.302000
108,6.999000,6.547000,-0.452000
109,7.003000,6.589000,-0.414000
110,7.073000,6.683000,-0.390000
111,7.041000,6.900000,-0.141000
112,7.053000,6.755000,-0.298000
113,6.857000,6.607000,-0.250000
114,6.892000,6.619000,-0.273000
115,6.839000,6.548000,-0.291000
116,7.020000,6.580000,-0.440000
117,7.137000,6.785000,-0.352000
118,6.850000,6.459000,-0.391000
119,7.077000,6.732000,-0.345000
120,6.961000,6.649000,-0.312000
121,7.095000,6.790000,-0.305000
122,6.842000,6.466000,-0.376000
123,7.065000,6.839000,-0.226000
124,7.026000,6.729000,-0.297000
125,6.944000,6.649000,-0.295000
126,7.008000,6.553000,-0.455000
127,7.040000,6.714000,-0.326000
128,6.989000,6.624000,-0.365000
129,6.956000,6.697000,-0.259000
130,7.096000,6.679000,-0.417000
131,7.002000,6.509000,-0.493000
132,7.035000,6.585000,-0.450000
133,7.028000,6.646000,-0.382000
134,7.108000,6.731000,-0.377000
135,7.138000,6.877000,-0.261000
136,7.165000,6.733000,-0.432000
137,7.057000,6.430000,-0.627000
138,7.034000,6.682000,-0.352000
139,7.007000,6.777000,-0.230000
140,7.123000,6.707000,-0.416000
141,7.054000,6.723000,-0.331000
142,7.049000,6.775000,-0.274000
143,7.017000,6.702000,-0.315000
144,6.980000,6.736000,-0.244000
145,6.987000,6.733000,-0.254000
146,7.028000,6.639000,-0.389000
147,7.038000,6.722000,-0.316000
148,7.005000,6.700000,-0.305000
149,7.028000,6.732000,-0.296000
150,7.037000,6.710000,-0.327000
151,6.890000,6.543000,-0.347000
152,6.972000,6.573000,-0.399000
153,7.095000,6.800000,-0.295000
154,7.062000,6.573000,-0.489000
155,6.973000,6.611000,-0.362000
156,7.117000,6.769000,-0.348000
157,6.941000,6.587000,-0.354000
158,6.968000,6.779000,-0.189000
159,6.992000,6.600000,-0.392000
160,7.052000,6.701000,-0.351000
161,7.105000,6.804000,-0.301000
162,6.916000,6.574000,-0.342000
163,7.130000,6.797000,-0.333000
164,7.063000,6.714000,-0.349000
165,7.118000,6.778000,-0.340000
166,7.066000,6.594000,-0.472000
167,6.953000,6.696000,-0.257000
168,6.788000,6.404000,-0.384000
169,7.097000,6.659000,-0.438000
170,7.110000,6.745000,-0.365000
171,7.170000,6.903000,-0.267000
172,7.109000,6.755000,-0.354000
173,7.026000,6.727000,-0.299000
174,7.026000,6.748000,-0.278000
175,6.995000,6.712000,-0.283000
176,6.918000,6.641000,-0.277000
177,6.975000,6.778000,-0.197000
178,7.067000,6.700000,-0.367000
179,6.872000,6.490000,-0.382000
180,6.956000,6.704000,-0.252000
181,7.150000,6.798000,-0.352000
182,6.865000,6.375000,-0.490000
183,7.018000,6.581000,-0.437000
184,6.933000,6.573000,-0.360000
185,7.128000,6.835000,-0.293000
186,7.112000,6.732000,-0.380000
187,6.907000,6.662000,-0.245000
188,6.937000,6.527000,-0.410000
189,6.856000,6.344000,-0.512000
190,7.114000,6.686000,-0.428000
191,6.955000,6.712000,-0.243000
192,6.961000,6.788000,-0.173000
193,7.024000,6.653000,-0.371000
194,7.033000,6.736000,-0.297000
195,7.045000,6.719000,-0.326000
196,7.024000,6.588000,-0.436000
197,7.173000,6.750000,-0.423000
198,6.887000,6.525000,-0.362000
199,7.008000,6.760000,-0.248000
200,6.873000,6.459000,-0.414000
201,6.877000,6.352000,-0.525000
202,6.971000,6.725000,-0.246000
203,7.079000,6.696000,-0.383000
204,7.056000,6.791000,-0.265000
205,7.007000,6.577000,-0.430000
206,6.993000,6.643000,-0.350000
207,7.029000,6.539000,-0.490000
208,7.007000,6.637000,-0.370000
209,6.989000,6.641000,-0.348000
210,7.116000,6.834000,-0.282000
211,7.008000,6.838000,-0.170000
212,6.933000,6.629000,-0.304000
213,6.949000,6.473000,-0.476000
214,6.934000,6.440000,-0.494000
215,7.112000,6.814000,-0.298000
216,7.006000,6.568000,-0.438000
217,6.960000,6.639000,-0.321000
218,7.031000,6.624000,-0.407000
219,7.072000,6.706000,-0.366000
220,7.120000,6.667000,-0.453000
221,7.072000,6.728000,-0.344000
222,7.191000,6.875000,-0.316000
223,7.020000,6.661000,-0.359000
224,6.946000,6.670000,-0.276000
225,7.015000,6.608000,-0.407000
226,6.984000,6.549000,-0.435000
227,7.047000,6.683000,-0.364000
228,7.010000,6.567000,-0.443000
229,7.009000,6.635000,-0.374000
230,6.870000,6.498000,-0.372000
231,6.981000,6.642000,-0.339000
232,7.001000,6.671000,-0.330000
233,6.890000,6.512000,-0.378000
234,7.071000,6.681000,-0.390000
235,7.077000,6.748000,-0.329000
236,7.135000,6.722000,-0.413000
237,6.949000,6.623000,-0.326000
238,6.976000,6.507000,-0.469000
239,6.916000,6.636000,-0.280000
240,6.961000,6.624000,-0.337000
241,7.091000,6.849000,-0.242000
242,7.046000,6.640000,-0.406000
243,7.152000,6.799000,-0.353000
244,7.108000,6.837000,-0.271000
245,6.909000,6.507000,-0.402000
246,6.985000,6.617000,-0.368000
247,7.007000,6.646000,-0.361000
248,6.946000,6.570000,-0.376000
249,6.872000,6.532000,-0.340000
250,6.907000,6.612000,-0.295000
251,7.041000,6.600000,-0.441000
252,6.971000,6.745000,-0.226000
253,6.998000,6.610000,-0.388000
254,7.043000,6.460000,-0.583000
255,7.072000,6.794000,-0.278000
256,7.103000,6.748000,-0.355000
257,7.097000,6.616000,-0.481000
258,6.965000,6.500000,-0.465000
259,6.880000,6.549000,-0.331000
260,6.991000,6.726000,-0.265000
261,6.886000,6.464000,-0.422000
262,6.984000,6.533000,-0.451000
263,7.050000,6.674000,-0.376000
264,6.875000,6.602000,-0.273000
265,7.078000,6.845000,-0.233000
266,6.889000,6.580000,-0.309000
267,6.992000,6.667000,-0.325000
268,7.038000,6.706000,-0.332000
269,6.981000,6.642000,-0.339000
270,7.138000,6.839000,-0.299000
271,6.862000,6.472000,-0.390000
272,7.084000,6.787000,-0.297000
273,6.972000,6.580000,-0.392000
274,6.976000,6.565000,-0.411000
275,6.932000,6.655000,-0.277000
276,7.105000,6.768000,-0.337000
277,6.983000,6.609000,-0.374000
278,6.972000,6.611000,-0.361000
279,7.093000,6.615000,-0.478000
280,6.968000,6.615000,-0.353000
281,6.915000,6.460000,-0.455000
282,6.991000,6.823000,-0.168000
283,6.869000,6.698000,-0.171000
284,7.060000,6.757000,-0.303000
285,7.178000,6.772000,-0.406000
286,6.925000,6.686000,-0.239000
287,6.904000,6.555000,-0.349000
288,7.033000,6.654000,-0.379000
289,7.079000,6.597000,-0.482000
290,7.003000,6.647000,-0.356000
291,7.044000,6.752000,-0.292000
292,6.799000,6.487000,-0.312000
293,7.149000,6.879000,-0.270000
294,7.024000,6.550000,-0.474000
295,7.014000,6.644000,-0.370000
296,6.956000,6.525000,-0.431000
297,7.057000,6.590000,-0.467000
298,7.182000,6.759000,-0.423000
299,7.045000,6.595000,-0.450000
300,7.047000,6.750000,-0.297000
301,6.957000,6.569000,-0.388000
302,6.952000,6.640000,-0.312000
303,6.957000,6.636000,-0.321000
304,6.973000,6.791000,-0.182000
305,6.966000,6.678000,-0.288000
306,7.058000,6.903000,-0.155000
307,7.075000,6.523000,-0.552000
308,6.935000,6.453000,-0.482000
309,7.069000,6.658000,-0.411000
310,7.007000,6.719000,-0.288000
311,7.078000,6.793000,-0.285000
312,6.843000,6.381000,-0.462000
313,6.870000,6.731000,-0.139000
314,7.048000,6.776000,-0.272000
315,7.094000,6.641000,-0.453000
316,7.006000,6.704000,-0.302000
317,7.043000,6.622000,-0.421000
318,7.076000,6.723000,-0.353000
319,7.045000,6.725000,-0.320000
320,6.983000,6.651000,-0.332000
321,6.945000,6.751000,-0.194000
322,6.957000,6.563000,-0.394000
323,6.954000,6.697000,-0.257000
324,7.103000,6.765000,-0.338000
325,6.919000,6.519000,-0.400000
326,6.976000,6.680000,-0.296000
327,6.960000,6.605000,-0.355000
328,6.878000,6.631000,-0.247000
329,6.816000,6.526000,-0.290000
330,6.917000,6.702000,-0.215000
331,7.050000,6.629000,-0.421000
332,6.904000,6.453000,-0.451000
333,7.057000,6.714000,-0.343000
334,7.008000,6.676000,-0.332000
335,7.081000,6.644000,-0.437000
336,7.052000,6.623000,-0.429000
337,6.932000,6.469000,-0.463000
338,6.887000,6.539000,-0.348000
339,7.020000,6.687000,-0.333000
340,6.866000,6.482000,-0.384000
341,6.983000,6.616000,-0.367000
342,6.856000,6.519000,-0.337000
343,6.872000,6.715000,-0.157000
344,6.917000,6.426000,-0.491000
345,6.970000,6.677000,-0.293000
346,7.153000,6.727000,-0.426000
347,7.086000,6.759000,-0.327000
348,6.981000,6.617000,-0.364000
349,6.932000,6.604000,-0.328000
350,6.944000,6.495000,-0.449000
351,6.932000,6.707000,-0.225000
352,7.009000,6.568000,-0.441000
353,7.039000,6.658000,-0.381000
354,6.971000,6.665000,-0.306000
355,7.118000,6.787000,-0.331000
356,7.053000,6.723000,-0.330000
357,7.005000,6.701000,-0.304000
358,6.898000,6.627000,-0.271000
359,6.976000,6.567000,-0.409000
360,6.988000,6.705000,-0.283000
361,6.979000,6.672000,-0.307000
362,7.026000,6.774000,-0.252000
363,7.056000,6.841000,-0.215000
364,6.983000,6.657000,-0.326000
365,6.993000,6.593000,-0.400000
366,6.899000,6.464000,-0.435000
367,6.966000,6.610000,-0.356000
368,6.978000,6.684000,-0.294000
369,7.015000,6.734000,-0.281000
370,6.933000,6.649000,-0.284000
371,7.119000,6.867000,-0.252000
372,6.928000,6.509000,-0.419000
373,7.112000,6.695000,-0.417000
374,6.976000,6.491000,-0.485000
375,7.036000,6.635000,-0.401000
376,6.920000,6.653000,-0.267000
377,7.093000,6.768000,-0.325000
378,7.200000,6.822000,-0.378000
379,7.056000,6.701000,-0.355000
380,6.857000,6.529000,-0.328000
381,6.940000,6.470000,-0.470000
382,7.042000,6.789000,-0.253000
383,6.931000,6.704000,-0.227000
384,6.976000,6.650000,-0.326000
385,7.067000,6.818000,-0.249000
386,6.986000,6.604000,-0.382000
387,7.113000,6.718000,-0.395000
388,6.995000,6.634000,-0.361000
389,7.051000,6.657000,-0.394000
390,7.036000,6.564000,-0.472000
391,7.048000,6.626000,-0.422000
392,6.925000,6.599000,-0.326000
393,7.009000,6.622000,-0.387000
394,6.935000,6.688000,-0.247000
395,7.033000,6.659000,-0.374000
396,6.870000,6.421000,-0.449000
397,7.009000,6.636000,-0.373000
398,7.101000,6.691000,-0.410000
399,6.906000,6.568000,-0.338000
400,6.992000,6.866000,-0.126000
401,7.102000,6.839000,-0.263000
402,7.038000,6.756000,-0.282000
403,6.964000,6.681000,-0.283000
404,7.053000,6.725000,-0.328000
405,7.157000,6.851000,-0.306000
406,6.993000,6.631000,-0.362000
407,6.963000,6.480000,-0.483000
408,7.082000,6.653000,-0.429000
409,6.986000,6.631000,-0.355000
410,6.871000,6.572000,-0.299000
411,7.037000,6.605000,-0.432000
412,6.973000,6.673000,-0.300000
413,6.873000,6.498000,-0.375000
414,7.006000,6.653000,-0.353000
415,6.933000,6.624000,-0.309000
416,6.820000,6.431000,-0.389000
417,7.194000,6.700000,-0.494000
418,6.892000,6.476000,-0.416000
419,6.804000,6.350000,-0.454000
420,7.006000,6.529000,-0.477000
421,6.932000,6.684000,-0.248000
422,6.902000,6.537000,-0.365000
423,7.134000,6.763000,-0.371000
424,7.001000,6.643000,-0.358000
425,7.014000,6.466000,-0.548000
426,6.994000,6.504000,-0.490000
427,6.930000,6.682000,-0.248000
428,7.128000,6.796000,-0.332000
429,7.032000,6.828000,-0.204000
430,6.990000,6.644000,-0.346000
431,6.971000,6.560000,-0.411000
432,6.968000,6.480000,-0.488000
433,7.023000,6.680000,-0.343000
434,7.114000,6.773000,-0.341000
435,6.990000,6.545000,-0.445000
436,7.128000,6.728000,-0.400000
437,6.967000,6.594000,-0.373000
438,7.081000,6.729000,-0.352000
439,7.013000,6.654000,-0.359000
440,7.053000,6.806000,-0.247000
441,6.965000,6.521000,-0.444000
442,6.997000,6.480000,-0.517000
443,7.019000,6.607000,-0.412000
444,6.964000,6.718000,-0.246000
445,7.113000,6.729000,-0.384000
446,6.955000,6.389000,-0.566000
447,6.982000,6.505000,-0.477000
448,7.121000,6.708000,-0.413000
449,6.850000,6.493000,-0.357000
450,6.967000,6.584000,-0.383000
451,7.238000,6.788000,-0.450000
452,7.084000,6.734000,-0.350000
453,7.023000,6.594000,-0.429000
454,7.001000,6.633000,-0.368000
455,6.868000,6.507000,-0.361000
456,7.013000,6.634000,-0.379000
457,6.948000,6.642000,-0.306000
458,7.056000,6.702000,-0.354000
459,6.901000,6.563000,-0.338000
460,6.977000,6.642000,-0.335000
461,7.087000,6.747000,-0.340000
462,6.983000,6.697000,-0.286000
463,7.086000,6.710000,-0.376000
464,7.111000,6.660000,-0.451000
465,6.912000,6.448000,-0.464000
466,6.972000,6.523000,-0.449000
467,6.998000,6.504000,-0.494000
468,6.983000,6.665000,-0.318000
469,7.144000,6.730000,-0.414000
470,6.907000,6.447000,-0.460000
471,6.734000,6.581000,-0.153000
472,7.107000,6.826000,-0.281000
473,6.851000,6.605000,-0.246000
474,7.036000,6.673000,-0.363000
475,7.034000,6.692000,-0.342000
476,6.897000,6.541000,-0.356000
477,6.928000,6.803000,-0.125000
478,7.120000,6.818000,-0.302000
479,6.942000,6.643000,-0.299000
480,7.077000,6.765000,-0.312000
481,6.946000,6.571000,-0.375000
482,7.009000,6.735000,-0.274000
483,6.986000,6.680000,-0.306000
484,7.076000,6.639000,-0.437000
485,7.006000,6.731000,-0.275000
486,6.939000,6.476000,-0.463000
487,7.078000,6.671000,-0.407000
488,7.049000,6.723000,-0.326000
489,6.933000,6.692000,-0.241000
490,6.804000,6.482000,-0.322000
491,7.138000,6.981000,-0.157000
492,6.988000,6.571000,-0.417000
493,7.053000,6.616000,-0.437000
494,6.980000,6.540000,-0.440000
495,7.113000,6.812000,-0.301000
496,6.972000,6.525000,-0.447000
497,7.184000,6.805000,-0.379000
498,6.972000,6.546000,-0.426000
499,7.080000,6.858000,-0.222000
500,6.975000,6.543000,-0.432000
501,7.097000,6.740000,-0.357000
502,6.963000,6.613000,-0.350000
503,7.014000,6.522000,-0.492000
504,6.868000,6.533000,-0.335000
505,6.975000,6.748000,-0.227000
506,7.036000,6.678000,-0.358000
507,7.008000,6.591000,-0.417000
508,6.927000,6.616000,-0.311000
509,6.955000,6.506000,-0.449000
510,7.038000,6.573000,-0.465000
511,6.901000,6.646000,-0.255000
512,7.010000,6.882000,-0.128000
513,6.947000,6.604000,-0.343000
514,6.857000,6.733000,-0.124000
515,6.985000,6.474000,-0.511000
516,6.834000,6.485000,-0.349000
