rep,k0,k1,k1-k0
201,8.018000,7.420000,-0.598000
202,8.189000,7.499000,-0.690000
203,8.030000,7.323000,-0.707000
204,8.000000,7.295000,-0.705000
205,7.879000,7.447000,-0.432000
206,7.964000,7.355000,-0.609000
207,7.916000,7.231000,-0.685000
208,7.966000,7.518000,-0.448000
209,7.995000,7.089000,-0.906000
210,8.050000,7.426000,-0.624000
211,7.910000,7.370000,-0.540000
212,7.890000,7.187000,-0.703000
213,7.759000,7.074000,-0.685000
214,7.893000,7.427000,-0.466000
215,8.065000,7.256000,-0.809000
216,8.055000,7.170000,-0.885000
217,7.948000,7.450000,-0.498000
218,7.906000,7.157000,-0.749000
219,7.955000,7.192000,-0.763000
220,8.020000,7.338000,-0.682001
221,7.909000,7.140000,-0.769000
222,8.069000,7.449000,-0.620000
223,7.889000,7.165000,-0.724000
224,8.093000,7.458000,-0.635000
225,7.900000,7.310000,-0.590000
226,8.026000,7.208000,-0.818000
227,7.947000,7.332000,-0.615000
228,7.966000,7.435000,-0.531000
229,7.971000,7.335000,-0.636000
230,8.042000,7.437000,-0.605000
231,8.064000,7.535000,-0.529000
232,8.046000,7.235000,-0.810999
233,8.068000,7.251000,-0.817000
234,8.057000,7.418000,-0.639000
235,8.042000,7.377000,-0.665000
236,8.017000,7.395000,-0.622000
237,7.895000,7.345000,-0.550000
238,8.107000,7.400000,-0.707000
239,8.173000,7.387000,-0.786000
240,7.972000,7.428000,-0.544000
241,8.037000,7.526000,-0.511000
242,7.956000,7.270000,-0.686000
243,8.029000,7.587000,-0.442000
244,7.923000,7.538000,-0.385000
245,8.075000,7.501000,-0.574000
246,7.927000,7.113000,-0.814000
247,7.930000,7.122000,-0.808000
248,8.007000,7.175000,-0.832000
249,8.050000,7.298000,-0.752000
250,8.070000,7.491000,-0.579000
251,7.998000,7.353000,-0.645000
252,8.071000,7.433000,-0.638000
253,8.025000,7.351000,-0.674000
254,7.931000,7.373000,-0.558000
255,7.963000,7.277000,-0.686000
256,8.088000,7.357000,-0.731000
257,7.828000,7.235000,-0.593000
258,8.002000,7.474000,-0.528000
259,7.914000,7.377000,-0.537000
260,8.093000,7.395000,-0.698000
261,7.954000,7.343000,-0.611000
262,8.014000,7.261000,-0.753000
263,8.040000,7.318000,-0.722000
264,8.041000,7.470000,-0.571001
265,7.898000,7.278000,-0.620000
266,7.917000,7.129000,-0.788000
267,7.918000,7.198000,-0.720000
268,7.928000,7.070000,-0.858000
269,7.934000,7.268000,-0.666000
270,8.127000,7.525000,-0.602000
271,8.034000,7.407000,-0.627000
272,7.901000,7.373000,-0.528000
273,8.084000,7.367000,-0.717000
274,8.047000,7.401000,-0.646000
275,7.974000,7.297000,-0.677000
276,7.876000,7.254000,-0.622000
277,7.985000,7.330000,-0.655000
278,8.008000,7.306000,-0.702000
279,8.094000,7.399000,-0.695000
280,7.986000,7.297000,-0.689000
281,8.177000,7.461000,-0.716000
282,7.961000,7.290000,-0.671000
283,8.013000,7.557000,-0.455999
284,7.958000,7.346000,-0.612000
285,8.120000,7.259000,-0.861000
286,7.829000,6.971000,-0.858000
287,8.001000,7.387000,-0.614000
288,8.093000,7.513000,-0.580000
289,8.210000,7.574000,-0.636000
290,8.044000,7.219000,-0.825000
291,8.101000,7.431000,-0.670000
292,8.178000,7.460000,-0.718000
293,7.998000,7.283000,-0.715000
294,8.016000,7.503000,-0.513000
295,7.957000,7.221000,-0.736000
296,8.143000,7.430000,-0.713000
297,8.000000,7.360000,-0.640000
298,8.092000,7.440000,-0.652000
299,8.066000,7.500000,-0.566000
300,7.985000,7.293000,-0.692000
301,8.001000,7.332000,-0.669001
302,8.002000,7.488000,-0.514000
303,8.078000,7.320000,-0.758000
304,8.064000,7.468000,-0.596000
305,7.898000,7.285000,-0.613000
306,8.080000,7.492000,-0.588000
307,8.044000,7.504000,-0.539999
308,8.039000,7.343000,-0.696000
309,7.939000,7.276000,-0.663000
310,8.106000,7.416000,-0.690000
311,7.935000,7.329000,-0.606000
312,8.043000,7.230000,-0.813000
313,7.989000,7.358000,-0.631000
314,7.860000,7.265000,-0.595000
315,8.001000,7.512000,-0.489000
316,7.895000,7.382000,-0.513000
317,7.970000,7.265000,-0.705000
318,7.880000,7.287000,-0.593000
319,7.932000,7.086000,-0.846000
320,7.939000,7.340000,-0.599000
321,7.896000,7.376000,-0.520000
322,8.046000,7.535000,-0.511000
323,8.015000,7.421000,-0.594000
324,7.898000,7.272000,-0.626000
325,8.102000,7.592000,-0.510000
326,7.995000,7.283000,-0.712000
327,7.973000,7.538000,-0.435000
328,8.092000,7.414000,-0.678000
329,8.056000,7.417000,-0.639000
330,8.078000,7.456000,-0.622000
331,7.974000,7.347000,-0.627000
332,8.089000,7.314000,-0.775000
333,7.950000,7.459000,-0.491000
334,8.134000,7.420000,-0.714000
335,7.927000,7.238000,-0.689000
336,7.865000,7.226000,-0.639000
337,7.946000,7.227000,-0.719000
338,7.968000,7.271000,-0.697000
339,7.941000,7.253000,-0.688000
340,7.924000,7.164000,-0.760000
341,8.003000,7.341000,-0.662000
342,7.941000,7.222000,-0.719000
343,7.878000,7.341000,-0.537000
344,8.110000,7.499000,-0.611000
345,7.877000,7.429000,-0.448000
346,7.956000,7.171000,-0.785000
347,8.069000,7.556000,-0.513000
348,8.065000,7.575000,-0.490000
349,7.957000,7.458000,-0.499000
350,7.855000,7.293000,-0.562000
351,8.006000,7.305000,-0.701000
352,8.108000,7.501000,-0.607000
353,8.086000,7.438000,-0.648000
354,7.845000,7.189000,-0.656000
355,7.973000,7.339000,-0.634000
356,8.030000,7.491000,-0.539000
357,8.040000,7.442000,-0.598000
358,8.135000,7.342000,-0.793000
359,8.046000,7.549000,-0.497000
360,8.206000,7.649000,-0.557000
361,7.945000,7.314000,-0.631000
362,7.992000,7.296000,-0.696000
363,7.904000,7.310000,-0.594000
364,8.079000,7.486000,-0.593000
365,8.152000,7.522000,-0.630001
366,8.026000,7.443000,-0.583000
367,8.069000,7.485000,-0.584000
368,8.170000,7.571000,-0.599000
369,7.945000,7.282000,-0.663000
370,8.063000,7.420000,-0.643000
371,7.943000,7.198000,-0.745000
372,8.079000,7.256000,-0.823000
373,8.054000,7.308000,-0.746000
374,7.933000,7.351000,-0.582000
375,7.906000,7.318000,-0.588000
376,7.974000,7.280000,-0.694000
377,7.895000,7.239000,-0.656000
378,7.887000,7.145000,-0.742000
379,8.145000,7.427000,-0.718000
380,8.099000,7.275000,-0.824000
381,8.039000,7.385000,-0.653999
382,7.991000,7.457000,-0.534000
383,8.096000,7.174000,-0.922000
384,7.974000,7.302000,-0.672000
385,7.919000,7.189000,-0.730000
386,8.107000,7.417000,-0.690001
387,7.890000,7.341000,-0.549000
388,7.955000,6.996000,-0.959000
389,8.064000,7.407000,-0.657000
390,8.073000,7.362000,-0.711000
391,7.995000,7.233000,-0.762000
392,7.784000,7.134000,-0.650000
393,7.930000,7.258000,-0.672000
394,8.187000,7.407000,-0.780000
395,7.967000,7.345000,-0.622000
396,7.954000,7.292000,-0.662000
397,8.053000,7.357000,-0.696001
398,7.776000,7.199000,-0.577000
399,8.022000,7.485000,-0.537000
400,8.046000,7.498000,-0.547999
401,7.944000,7.374000,-0.570000
402,7.935000,7.231000,-0.704000
403,8.013000,7.304000,-0.709000
404,7.966000,7.377000,-0.589000
405,7.974000,7.320000,-0.654000
406,7.985000,7.347000,-0.638000
407,8.101000,7.363000,-0.738000
408,8.064000,7.300000,-0.764000
409,7.884000,7.219000,-0.665000
410,7.954000,7.337000,-0.617000
411,8.019000,7.422000,-0.597000
412,8.136000,7.788000,-0.348000
413,8.150000,7.546000,-0.604000
414,7.987000,7.481000,-0.506000
415,8.169000,7.441000,-0.728000
416,7.861000,7.223000,-0.638000
417,8.010000,7.310000,-0.700000
418,8.006000,7.394000,-0.612000
419,7.944000,7.169000,-0.775000
420,8.035000,7.422000,-0.613000
421,8.008000,7.086000,-0.922000
422,7.957000,7.274000,-0.683000
423,8.057000,7.527000,-0.530000
424,7.883000,7.248000,-0.635000
425,8.248000,7.373000,-0.875000
426,7.948000,7.331000,-0.617000
427,8.000000,7.372000,-0.628000
428,8.152000,7.568000,-0.584001
429,8.055000,7.305000,-0.750000
430,8.101000,7.566000,-0.535000
431,7.942000,7.457000,-0.485000
432,7.978000,7.194000,-0.784000
433,8.012000,7.261000,-0.751000
434,7.917000,7.235000,-0.682000
435,8.046000,7.452000,-0.593999
436,7.964000,7.275000,-0.689000
437,8.056000,7.449000,-0.607000
438,8.150000,7.301000,-0.849000
439,8.036000,7.267000,-0.769000
440,8.085000,7.389000,-0.696000
441,8.022000,7.427000,-0.595000
442,8.052000,7.310000,-0.742000
443,8.048000,7.264000,-0.784000
444,7.891000,7.281000,-0.610000
445,7.899000,7.216000,-0.683000
446,8.103000,7.365000,-0.738000
447,8.025000,7.421000,-0.604000
448,7.990000,7.426000,-0.564000
449,7.873000,7.390000,-0.483000
450,8.144000,7.415000,-0.729000
451,7.948000,7.418000,-0.530000
452,7.823000,7.110000,-0.713000
453,7.919000,7.325000,-0.594000
454,7.960000,7.170000,-0.790000
455,8.147000,7.524000,-0.623000
456,7.841000,7.205000,-0.636000
457,7.979000,7.269000,-0.710000
458,7.910000,7.264000,-0.646000
459,7.944000,7.272000,-0.672000
460,7.831000,7.367000,-0.464000
461,7.993000,7.312000,-0.681000
462,7.894000,7.105000,-0.789000
463,7.994000,7.338000,-0.656000
464,8.141000,7.629000,-0.512000
465,8.141000,7.452000,-0.689000
466,8.090000,7.468000,-0.622000
467,7.936000,7.241000,-0.695000
468,7.837000,7.083000,-0.754000
469,7.962000,7.184000,-0.778000
470,7.897000,7.411000,-0.486000
471,8.078000,7.305000,-0.773000
472,7.862000,7.113000,-0.749000
473,7.938000,7.228000,-0.710000
474,8.003000,7.411000,-0.592000
475,7.839000,7.162000,-0.677000
476,8.260000,7.534000,-0.726000
477,7.979000,7.180000,-0.799000
478,8.061000,7.424000,-0.637000
479,8.064000,7.407000,-0.657000
480,7.944000,7.371000,-0.573000
481,7.957000,7.419000,-0.538000
482,7.895000,7.205000,-0.690000
483,8.005000,7.135000,-0.870000
484,7.973000,7.162000,-0.811000
485,7.947000,7.305000,-0.642000
486,8.161000,7.656000,-0.505000
487,7.917000,7.016000,-0.901000
488,8.003000,7.288000,-0.715000
489,8.071000,7.374000,-0.697000
490,8.010000,7.391000,-0.619000
491,8.111000,7.192000,-0.919000
492,7.852000,6.960000,-0.892000
493,7.984000,7.299000,-0.685000
494,8.073000,7.286000,-0.787000
495,8.075000,7.502000,-0.573000
496,8.123000,7.618000,-0.505000
497,8.102000,7.336000,-0.766000
498,7.970000,7.408000,-0.562000
499,8.090000,7.501000,-0.589000
500,8.006000,7.210000,-0.796000
501,7.959000,7.257000,-0.702000
502,7.996000,7.296000,-0.700000
503,7.972000,7.325000,-0.647000
504,8.079000,7.441000,-0.638000
505,8.067000,7.591000,-0.476000
506,8.035000,7.586000,-0.449000
507,7.939000,7.306000,-0.633000
508,8.106000,7.413000,-0.693000
509,7.925000,7.435000,-0.490000
510,7.993000,7.020000,-0.973000
511,8.013000,7.606000,-0.407000
512,8.020000,7.634000,-0.386001
513,7.970000,7.369000,-0.601000
514,7.994000,7.457000,-0.537000
515,7.932000,7.389000,-0.543000
516,7.956000,7.278000,-0.678000
517,7.890000,7.335000,-0.555000
518,7.932000,7.329000,-0.603000
519,7.935000,7.208000,-0.727000
520,8.036000,7.286000,-0.750000
521,8.185000,7.631000,-0.554000
522,7.983000,7.353000,-0.630000
523,7.925000,7.292000,-0.633000
524,7.938000,7.320000,-0.618000
525,7.954000,7.464000,-0.490000
526,7.862000,7.202000,-0.660000
527,8.222000,7.529000,-0.693000
528,7.964000,7.188000,-0.776000
529,7.998000,7.246000,-0.752000
530,7.913000,7.313000,-0.600000
531,7.953000,7.475000,-0.478000
532,8.128000,7.434000,-0.694000
533,8.165000,7.473000,-0.692000
534,8.001000,7.231000,-0.770000
535,8.070000,7.313000,-0.756999
536,8.070000,7.421000,-0.649000
537,8.169000,7.518000,-0.651000
538,8.004000,7.510000,-0.493999
539,8.035000,7.326000,-0.709000
540,7.970000,7.323000,-0.647000
541,7.987000,7.467000,-0.520000
542,8.002000,7.300000,-0.702000
543,8.000000,7.398000,-0.602000
544,8.052000,7.342000,-0.710000
545,8.143000,7.512000,-0.631000
546,8.124000,7.481000,-0.643000
547,8.118000,7.229000,-0.889000
548,8.007000,7.350000,-0.657000
549,7.990000,7.177000,-0.813000
550,7.860000,7.102000,-0.758000
551,8.044000,7.498000,-0.546000
552,7.969000,7.371000,-0.598000
553,7.806000,7.161000,-0.645000
554,8.038000,7.219000,-0.819000
555,8.013000,7.389000,-0.624000
556,7.800000,7.193000,-0.607000
557,8.027000,7.494000,-0.533000
558,7.970000,7.217000,-0.753000
559,8.015000,7.302000,-0.713000
560,7.896000,7.411000,-0.485000
561,7.898000,7.398000,-0.500000
562,7.816000,7.229000,-0.587000
563,8.060000,7.412000,-0.648000
564,7.995000,7.405000,-0.590000
565,8.150000,7.551000,-0.599000
566,7.895000,7.216000,-0.679000
567,7.925000,7.217000,-0.708000
568,8.107000,7.440000,-0.667000
569,8.068000,7.310000,-0.758000
570,7.982000,7.479000,-0.503000
571,7.986000,7.369000,-0.617000
572,8.062000,7.496000,-0.566000
573,7.972000,7.411000,-0.561000
574,7.993000,7.312000,-0.681000
575,8.026000,7.172000,-0.854000
576,8.077000,7.434000,-0.643000
577,7.920000,7.358000,-0.562000
578,8.098000,7.518000,-0.579999
579,8.269000,7.533000,-0.736000
580,7.870000,7.348000,-0.522000
581,7.905000,7.106000,-0.799000
582,8.063000,7.393000,-0.670000
583,8.027000,7.396000,-0.631001
584,7.977000,7.376000,-0.601000
585,8.002000,7.297000,-0.705000
586,7.945000,7.550000,-0.395000
587,8.069000,7.405000,-0.664000
588,8.002000,7.627000,-0.375000
589,7.893000,7.253000,-0.640000
590,8.023000,7.260000,-0.763000
591,7.999000,7.242000,-0.757000
592,7.892000,7.109000,-0.783000
593,7.998000,7.254000,-0.744000
594,7.998000,7.229000,-0.769000
595,7.911000,7.282000,-0.629000
596,8.053000,7.344000,-0.709001
597,8.008000,7.345000,-0.663001
598,8.117000,7.383000,-0.734000
599,8.019000,7.475000,-0.544000
600,8.115000,7.435000,-0.680000
601,8.089000,7.555000,-0.534000
602,7.930000,7.289000,-0.641000
603,7.883000,7.189000,-0.694000
604,7.898000,7.331000,-0.567000
605,8.100000,7.443000,-0.657001
606,8.000000,7.419000,-0.581000
607,7.767000,7.152000,-0.615000
608,7.897000,7.182000,-0.715000
609,8.072000,7.347000,-0.724999
610,7.995000,7.326000,-0.669000
611,8.153000,7.393000,-0.760000
612,7.883000,7.224000,-0.659000
613,7.926000,7.243000,-0.683000
614,8.041000,7.449000,-0.592000
615,8.088000,7.358000,-0.730000
616,7.995000,7.229000,-0.766000
617,8.055000,7.415000,-0.640000
618,7.873000,7.268000,-0.605000
619,7.914000,7.360000,-0.554000
620,7.855000,7.214000,-0.641000
621,7.970000,7.367000,-0.603000
622,7.935000,7.140000,-0.795000
623,7.984000,7.189000,-0.795000
624,7.980000,7.321000,-0.659000
625,8.166000,7.380000,-0.786000
626,8.076000,7.387000,-0.689000
627,7.893000,7.417000,-0.476000
628,7.923000,7.305000,-0.618000
629,8.145000,7.550000,-0.595000
630,8.018000,7.333000,-0.684999
631,7.950000,7.278000,-0.672000
632,7.937000,7.324000,-0.613000
633,7.934000,7.292000,-0.642000
634,8.017000,7.495000,-0.522000
635,7.975000,7.249000,-0.726000
636,7.922000,7.405000,-0.517000
637,8.091000,7.444000,-0.647000
638,8.068000,7.279000,-0.789000
639,8.107000,7.498000,-0.609000
640,8.089000,7.305000,-0.784000
641,8.195000,7.404000,-0.791000
642,8.152000,7.465000,-0.687000
643,8.063000,7.429000,-0.634000
644,7.903000,7.188000,-0.715000
645,8.138000,7.505000,-0.632999
646,7.956000,7.284000,-0.672000
647,8.176000,7.536000,-0.640000
648,8.082000,7.708000,-0.374000
649,7.937000,7.129000,-0.808000
650,8.004000,7.293000,-0.710999
651,7.979000,7.558000,-0.421000
652,7.940000,7.289000,-0.651000
653,8.058000,7.266000,-0.792000
654,7.870000,7.205000,-0.665000
655,8.126000,7.501000,-0.625000
656,8.024000,7.251000,-0.773000
657,7.831000,6.960000,-0.871000
658,8.134000,7.352000,-0.782000
659,7.947000,7.243000,-0.704000
660,8.031000,7.519000,-0.512000
661,8.226000,7.435000,-0.791000
662,7.885000,7.422000,-0.463000
663,8.147000,7.692000,-0.455000
664,8.013000,7.389000,-0.624000
665,8.020000,7.293000,-0.727000
666,8.033000,7.372000,-0.661000
667,7.905000,7.174000,-0.731000
668,7.835000,7.067000,-0.768000
669,7.830000,7.263000,-0.567000
670,8.149000,7.390000,-0.759000
671,8.023000,7.422000,-0.601000
672,8.053000,7.235000,-0.818000
673,7.973000,7.252000,-0.721000
674,7.994000,7.299000,-0.695000
675,7.974000,7.373000,-0.601000
676,8.011000,7.512000,-0.499000
677,7.922000,7.330000,-0.592000
678,7.859000,7.222000,-0.637000
679,7.945000,7.343000,-0.602000
680,7.878000,7.198000,-0.680000
681,8.093000,7.294000,-0.799000
682,8.093000,7.344000,-0.749001
683,7.912000,7.331000,-0.581000
684,8.075000,7.432000,-0.643000
685,8.006000,7.369000,-0.637000
686,7.908000,7.418000,-0.490000
687,7.834000,7.057000,-0.777000
688,7.976000,7.266000,-0.710000
689,8.000000,7.379000,-0.621000
690,7.963000,7.352000,-0.611000
691,7.995000,7.572000,-0.423000
692,8.149000,7.605000,-0.544000
693,8.093000,7.622000,-0.471000
694,8.242000,7.615000,-0.627000
695,7.965000,7.223000,-0.742000
696,8.053000,7.301000,-0.752000
697,7.991000,7.347000,-0.644000
698,8.155000,7.410000,-0.745000
699,8.073000,7.242000,-0.831000
700,7.942000,7.368000,-0.574000
701,8.111000,7.321000,-0.790000
702,7.925000,7.146000,-0.779000
703,8.070000,7.579000,-0.491000
704,8.036000,7.577000,-0.459000
705,7.978000,7.464000,-0.514000
706,8.056000,7.432000,-0.624000
707,7.931000,7.297000,-0.634000
708,8.128000,7.508000,-0.620000
709,7.960000,7.209000,-0.751000
710,8.049000,7.372000,-0.677000
711,8.131000,7.491000,-0.639999
712,7.780000,7.142000,-0.638000
713,8.069000,7.304000,-0.765000
714,8.025000,7.233000,-0.792000
715,7.970000,7.276000,-0.694000
716,8.061000,7.378000,-0.683000
717,7.962000,7.409000,-0.553000
718,8.064000,7.264000,-0.800000
719,7.871000,7.339000,-0.532000
720,8.083000,7.401000,-0.682000
721,7.926000,7.189000,-0.737000
722,8.017000,7.421000,-0.596000
723,7.972000,7.297000,-0.675000
724,8.006000,7.351000,-0.655000
725,7.960000,7.272000,-0.688000
726,7.915000,7.141000,-0.774000
727,7.980000,7.226000,-0.754000
728,7.843000,7.132000,-0.711000
729,7.926000,7.256000,-0.670000
730,7.989000,7.344000,-0.645000
731,7.980000,7.341000,-0.639000
732,8.055000,7.429000,-0.626000
733,7.964000,7.346000,-0.618000
734,7.973000,7.217000,-0.756000
735,8.101000,7.298000,-0.803000
736,8.035000,7.500000,-0.535000
737,8.130000,7.393000,-0.737000
738,8.181000,7.741000,-0.440000
739,7.896000,7.240000,-0.656000
740,8.077000,7.342000,-0.735000
741,7.918000,7.386000,-0.532000
742,7.982000,7.468000,-0.514000
743,7.886000,7.020000,-0.866000
744,7.914000,7.277000,-0.637000
745,8.042000,7.513000,-0.529000
746,7.929000,7.341000,-0.588000
747,7.918000,7.210000,-0.708000
748,7.987000,7.331000,-0.656000
749,8.073000,7.413000,-0.660000
750,8.007000,7.258000,-0.749000
751,8.107000,7.519000,-0.588000
752,7.966000,7.343000,-0.623000
753,8.080000,7.274000,-0.806000
754,7.993000,7.182000,-0.811000
755,7.861000,7.341000,-0.520000
756,7.986000,7.180000,-0.806000
757,8.012000,7.403000,-0.609000
758,8.131000,7.609000,-0.521999
759,7.980000,7.313000,-0.667000
760,7.995000,7.530000,-0.465000
761,8.019000,7.330000,-0.689000
762,8.054000,7.284000,-0.770000
763,7.969000,7.279000,-0.690000
764,7.921000,7.232000,-0.689000
765,7.956000,7.009000,-0.947000
766,8.106000,7.307000,-0.799000
767,7.932000,7.455000,-0.477000
768,7.758000,7.032000,-0.726000
769,8.033000,7.448000,-0.585000
770,7.925000,7.146000,-0.779000
771,7.961000,7.047000,-0.914000
772,7.944000,7.150000,-0.794000
773,8.110000,7.526000,-0.584000
774,8.159000,7.606000,-0.553000
775,7.969000,7.242000,-0.727000
776,8.025000,7.155000,-0.869999
