pop1,pop2,k1,k2
0,953,-1.00,1.04
0,0,-1.00,-1.00
0,1572,-1.00,1.04
0,1100,-1.00,0.82
0,1213,-1.00,1.10
0,1161,-1.00,0.89
0,1773,-1.00,1.10
0,1016,-1.00,1.05
0,1160,-1.00,1.34
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1072,253,1.13,1.58
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1186,-1.00,1.22
0,1625,-1.00,1.31
0,1899,-1.00,1.04
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1759,-1.00,1.15
0,1041,-1.00,0.21
0,1049,-1.00,0.92
0,1039,-1.00,0.44
0,1006,-1.00,0.09
0,0,-1.00,-1.00
570,1047,0.84,1.19
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1108,-1.00,1.26
0,0,-1.00,-1.00
0,1076,-1.00,1.47
0,1164,-1.00,1.15
0,0,-1.00,-1.00
0,1022,-1.00,0.55
0,1034,-1.00,1.20
0,1791,-1.00,0.53
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1011,-1.00,1.08
0,1081,-1.00,1.02
0,0,-1.00,-1.00
0,1248,-1.00,0.29
0,1050,-1.00,1.17
0,1064,-1.00,1.09
0,1139,-1.00,1.15
0,1121,-1.00,0.22
0,1275,-1.00,0.35
0,1202,-1.00,0.52
0,1006,-1.00,0.91
0,0,-1.00,-1.00
0,1072,-1.00,0.96
0,1163,-1.00,0.25
0,0,-1.00,-1.00
0,1411,-1.00,1.07
0,1420,-1.00,-0.17
0,0,-1.00,-1.00
596,408,1.32,1.35
0,1093,-1.00,0.85
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1287,-1.00,0.20
0,0,-1.00,-1.00
0,1107,-1.00,0.49
0,1087,-1.00,0.52
0,1007,-1.00,1.17
0,1073,-1.00,0.65
0,1417,-1.00,0.24
0,1938,-1.00,0.13
0,0,-1.00,-1.00
0,1311,-1.00,1.27
0,1709,-1.00,-0.11
0,1337,-1.00,1.06
0,0,-1.00,-1.00
0,1064,-1.00,0.98
0,0,-1.00,-1.00
0,1103,-1.00,0.21
0,1676,-1.00,0.34
0,1046,-1.00,1.16
0,1318,-1.00,1.14
0,1219,-1.00,-0.48
0,0,-1.00,-1.00
0,1093,-1.00,1.17
0,1842,-1.00,0.15
0,1753,-1.00,0.64
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1611,-1.00,1.12
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1620,-1.00,0.52
0,1357,-1.00,1.15
0,1311,-1.00,0.70
0,0,-1.00,-1.00
0,981,-1.00,1.19
