pop1,pop2,k1,k2
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
993,64,0.62,0.34
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
12,1851,1.00,-0.27
0,1574,-1.00,0.59
0,1756,-1.00,-0.34
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1221,-1.00,0.41
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1041,820,0.54,0.46
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1564,-1.00,0.54
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1090,47,0.60,0.32
0,1629,-1.00,0.35
552,634,0.63,0.51
0,0,-1.00,-1.00
0,1179,-1.00,-0.10
0,0,-1.00,-1.00
0,0,-1.00,-1.00
395,705,0.59,0.59
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1580,-1.00,0.63
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
409,1290,0.47,0.57
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1294,-1.00,0.69
0,0,-1.00,-1.00
0,1006,-1.00,0.09
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1077,697,0.79,0.35
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
983,805,0.62,0.61
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
68,891,0.53,0.55
0,0,-1.00,-1.00
0,1603,-1.00,0.53
0,1416,-1.00,0.64
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1128,-1.00,0.68
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
454,709,0.68,0.70
281,1225,0.70,0.55
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
201,1459,0.81,0.49
0,0,-1.00,-1.00
