pop1,pop2,k1,k2
1294,0,4.16,-1.00
805,0,4.73,-1.00
891,0,3.84,-1.00
1226,0,4.68,-1.00
0,951,-1.00,3.75
1209,0,6.16,-1.00
1071,0,5.04,-1.00
949,0,4.44,-1.00
0,879,-1.00,3.87
988,0,5.51,-1.00
0,1392,-1.00,3.78
0,0,-1.00,-1.00
889,0,5.80,-1.00
904,0,5.59,-1.00
0,962,-1.00,5.15
0,941,-1.00,3.70
0,1328,-1.00,5.26
1091,0,4.78,-1.00
0,917,-1.00,4.13
1104,0,4.30,-1.00
0,876,-1.00,3.61
807,0,4.19,-1.00
0,0,-1.00,-1.00
0,831,-1.00,4.10
0,1010,-1.00,3.75
835,0,5.37,-1.00
1548,0,3.17,-1.00
0,1224,-1.00,5.41
0,875,-1.00,4.02
922,0,4.79,-1.00
0,1088,-1.00,4.93
837,0,4.23,-1.00
0,948,-1.00,2.63
0,1186,-1.00,3.80
936,0,6.95,-1.00
1116,0,4.04,-1.00
873,0,5.16,-1.00
0,832,-1.00,6.45
1001,0,4.90,-1.00
0,796,-1.00,3.52
730,0,5.85,-1.00
1085,0,5.92,-1.00
0,1338,-1.00,2.78
0,1359,-1.00,3.27
0,1274,-1.00,3.80
1548,0,3.33,-1.00
0,0,-1.00,-1.00
1349,0,4.00,-1.00
1288,0,4.49,-1.00
0,1018,-1.00,3.65
1217,0,4.34,-1.00
0,1646,-1.00,2.76
0,1027,-1.00,5.83
0,1502,-1.00,3.83
0,1536,-1.00,4.12
1544,0,5.21,-1.00
900,0,4.92,-1.00
963,0,4.32,-1.00
941,0,4.01,-1.00
887,0,5.04,-1.00
0,891,-1.00,4.11
1208,0,4.02,-1.00
0,1112,-1.00,3.99
0,1533,-1.00,4.36
1455,0,4.83,-1.00
802,0,6.05,-1.00
1351,0,5.02,-1.00
0,818,-1.00,4.52
886,0,4.33,-1.00
976,0,3.73,-1.00
0,1407,-1.00,3.27
0,951,-1.00,3.83
858,0,4.74,-1.00
0,1466,-1.00,3.02
0,982,-1.00,4.31
990,0,4.92,-1.00
1081,0,3.69,-1.00
0,1013,-1.00,4.20
1193,0,3.94,-1.00
0,1457,-1.00,5.64
0,1068,-1.00,3.43
0,954,-1.00,4.64
0,924,-1.00,4.57
948,0,6.33,-1.00
0,1178,-1.00,3.70
0,1193,-1.00,4.95
0,1288,-1.00,3.87
0,816,-1.00,4.46
914,0,4.71,-1.00
1315,0,4.17,-1.00
0,1201,-1.00,3.38
850,0,4.06,-1.00
0,1044,-1.00,3.18
900,0,4.88,-1.00
0,1445,-1.00,2.05
0,1056,-1.00,3.34
0,914,-1.00,4.57
1108,0,4.95,-1.00
0,0,-1.00,-1.00
778,0,5.20,-1.00
