pop1,pop2,k1,k2
0,1057,-1.00,3.05
0,1093,-1.00,2.54
0,1334,-1.00,3.49
0,0,-1.00,-1.00
0,1356,-1.00,2.18
0,1148,-1.00,3.56
0,0,-1.00,-1.00
0,1316,-1.00,3.21
0,1041,-1.00,3.16
0,1087,-1.00,2.15
0,1604,-1.00,2.02
0,951,-1.00,2.86
1040,0,3.88,-1.00
0,1025,-1.00,4.12
0,889,-1.00,2.74
0,1148,-1.00,3.30
0,825,-1.00,2.96
0,1132,-1.00,3.40
0,1075,-1.00,2.69
0,1200,-1.00,2.58
0,1670,-1.00,2.69
0,1094,-1.00,3.16
0,1259,-1.00,1.40
0,1017,-1.00,3.16
0,1152,-1.00,2.00
0,0,-1.00,-1.00
0,951,-1.00,3.95
0,876,-1.00,3.20
0,1163,-1.00,3.06
1330,0,3.39,-1.00
0,0,-1.00,-1.00
0,933,-1.00,3.10
0,1671,-1.00,3.52
0,0,-1.00,-1.00
0,1261,-1.00,2.79
0,1042,-1.00,2.97
0,1328,-1.00,3.09
0,1145,-1.00,3.25
1022,0,3.10,-1.00
0,1090,-1.00,2.87
0,918,-1.00,3.32
0,906,-1.00,3.21
0,1322,-1.00,2.14
0,0,-1.00,-1.00
0,1605,-1.00,2.87
0,1043,-1.00,3.14
0,879,-1.00,3.61
0,1060,-1.00,2.96
0,943,-1.00,2.59
0,0,-1.00,-1.00
0,1009,-1.00,2.29
0,1070,-1.00,2.91
0,967,-1.00,3.07
0,854,-1.00,3.96
0,1195,-1.00,3.92
0,1287,-1.00,3.24
0,1336,-1.00,3.41
0,945,-1.00,2.22
0,0,-1.00,-1.00
1195,0,4.67,-1.00
0,1026,-1.00,1.89
0,1778,-1.00,3.08
0,1641,-1.00,2.48
0,1089,-1.00,2.73
0,1170,-1.00,3.08
0,1183,-1.00,2.81
0,1506,-1.00,2.53
0,998,-1.00,2.66
0,0,-1.00,-1.00
0,1134,-1.00,3.00
862,0,3.52,-1.00
0,1350,-1.00,2.40
0,1586,-1.00,2.60
0,991,-1.00,3.38
0,0,-1.00,-1.00
0,1049,-1.00,3.34
0,1439,-1.00,3.26
0,1002,-1.00,3.02
0,950,-1.00,2.97
1659,0,3.35,-1.00
0,1265,-1.00,2.83
1176,0,4.04,-1.00
0,1693,-1.00,1.42
0,846,-1.00,3.81
0,1193,-1.00,2.82
0,1580,-1.00,2.20
0,1683,-1.00,2.53
0,1265,-1.00,2.40
0,910,-1.00,3.61
0,1208,-1.00,2.09
0,873,-1.00,3.57
0,991,-1.00,1.84
0,1411,-1.00,3.21
0,990,-1.00,2.37
0,1780,-1.00,1.87
0,1422,-1.00,2.16
0,1419,-1.00,1.39
0,1379,-1.00,1.94
0,1299,-1.00,3.45
885,0,4.59,-1.00
