pop1,pop2,k1,k2
0,1050,-1.00,1.00
0,1455,-1.00,0.55
0,1548,-1.00,0.38
1340,0,2.40,-1.00
939,0,3.18,-1.00
0,1813,-1.00,1.13
0,1259,-1.00,2.49
0,1054,-1.00,2.46
959,0,2.63,-1.00
950,759,2.69,2.60
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1147,-1.00,1.79
0,1064,-1.00,2.36
0,1739,-1.00,0.70
0,1219,-1.00,1.17
0,1471,-1.00,1.39
0,1040,-1.00,0.73
0,1121,-1.00,1.71
0,952,-1.00,1.34
0,1554,-1.00,1.42
0,1226,-1.00,0.44
0,0,-1.00,-1.00
0,1101,-1.00,1.93
0,1421,-1.00,1.40
1574,0,2.70,-1.00
0,1744,-1.00,1.49
0,0,-1.00,-1.00
0,1010,-1.00,1.66
956,0,3.17,-1.00
0,1354,-1.00,2.20
0,1632,-1.00,1.57
0,1020,-1.00,1.32
0,1275,-1.00,1.24
1356,0,2.34,-1.00
0,1866,-1.00,0.83
0,1315,-1.00,1.47
0,1235,-1.00,1.48
0,948,-1.00,1.20
0,1225,-1.00,1.82
1197,0,2.22,-1.00
0,0,-1.00,-1.00
0,1618,-1.00,1.63
0,1095,-1.00,0.76
0,1292,-1.00,1.46
0,1073,-1.00,2.43
0,0,-1.00,-1.00
1122,0,2.71,-1.00
0,1150,-1.00,2.30
0,1597,-1.00,1.12
0,1821,-1.00,1.41
0,1448,-1.00,1.17
0,0,-1.00,-1.00
1042,0,2.29,-1.00
0,0,-1.00,-1.00
0,1197,-1.00,2.52
0,0,-1.00,-1.00
0,1371,-1.00,1.46
0,1311,-1.00,0.70
0,1216,-1.00,2.14
0,0,-1.00,-1.00
0,1187,-1.00,1.47
0,999,-1.00,1.39
0,1153,-1.00,1.48
0,1082,-1.00,1.24
0,1290,-1.00,0.24
0,1174,-1.00,2.09
0,1144,-1.00,1.63
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1163,-1.00,1.36
0,1309,-1.00,1.57
0,1193,-1.00,0.93
0,1259,-1.00,1.58
0,0,-1.00,-1.00
0,966,-1.00,2.25
1137,0,2.34,-1.00
1118,0,2.57,-1.00
0,1006,-1.00,2.00
983,0,3.06,-1.00
0,1131,-1.00,1.33
915,0,2.54,-1.00
286,1611,3.00,1.16
0,0,-1.00,-1.00
0,1045,-1.00,2.18
0,1696,-1.00,1.56
0,1104,-1.00,2.38
0,1330,-1.00,0.47
0,1304,-1.00,1.17
0,1473,-1.00,1.73
1127,0,3.32,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1007,-1.00,1.34
1359,0,2.48,-1.00
0,1045,-1.00,2.17
1563,0,2.38,-1.00
990,0,2.74,-1.00
0,1175,-1.00,1.49
