pop1,pop2,k1,k2
870,0,1.28,-1.00
956,0,0.87,-1.00
808,0,1.43,-1.00
858,0,1.56,-1.00
866,0,1.24,-1.00
372,446,1.29,1.08
0,853,-1.00,1.15
983,0,1.23,-1.00
912,0,1.01,-1.00
957,0,0.92,-1.00
384,599,1.10,0.56
369,581,1.13,1.57
0,950,-1.00,0.35
908,0,1.09,-1.00
0,1000,-1.00,0.35
723,97,1.40,0.84
850,0,0.86,-1.00
902,0,1.15,-1.00
901,0,1.00,-1.00
0,961,-1.00,0.20
855,0,1.28,-1.00
0,991,-1.00,0.31
842,0,1.08,-1.00
879,0,1.24,-1.00
842,0,1.36,-1.00
885,0,1.98,-1.00
0,1041,-1.00,0.10
852,0,1.39,-1.00
825,0,1.34,-1.00
851,0,1.16,-1.00
896,0,1.40,-1.00
775,82,1.25,1.21
916,0,1.21,-1.00
872,0,0.96,-1.00
884,0,1.28,-1.00
963,0,0.90,-1.00
837,0,1.14,-1.00
140,849,0.89,0.32
895,0,0.84,-1.00
863,0,1.12,-1.00
0,1003,-1.00,-0.47
828,29,1.36,2.00
0,960,-1.00,0.32
921,0,1.30,-1.00
903,0,1.17,-1.00
828,0,1.43,-1.00
849,0,0.98,-1.00
930,0,1.31,-1.00
838,0,1.56,-1.00
925,0,1.04,-1.00
878,0,0.95,-1.00
738,173,1.27,1.65
0,1043,-1.00,0.07
962,0,1.38,-1.00
376,499,1.20,1.26
903,0,1.10,-1.00
880,0,1.26,-1.00
881,0,1.40,-1.00
0,895,-1.00,1.41
0,978,-1.00,0.21
884,0,1.20,-1.00
934,0,1.15,-1.00
940,0,0.91,-1.00
0,833,-1.00,1.36
0,983,-1.00,0.07
33,854,2.76,1.30
892,0,1.20,-1.00
892,0,1.18,-1.00
883,0,1.33,-1.00
863,0,0.89,-1.00
0,953,-1.00,1.16
0,977,-1.00,0.23
927,0,0.81,-1.00
883,0,1.22,-1.00
874,0,1.05,-1.00
811,0,1.26,-1.00
915,0,0.93,-1.00
987,0,1.03,-1.00
853,0,1.22,-1.00
912,0,0.96,-1.00
890,0,0.95,-1.00
899,0,1.07,-1.00
870,0,1.32,-1.00
0,874,-1.00,0.37
982,0,1.23,-1.00
866,0,1.23,-1.00
230,651,1.25,0.69
855,0,0.99,-1.00
0,973,-1.00,0.04
834,0,1.47,-1.00
882,0,1.27,-1.00
915,0,1.29,-1.00
589,303,1.05,0.86
872,0,1.23,-1.00
870,0,1.24,-1.00
728,136,1.18,1.23
879,0,1.13,-1.00
817,0,1.47,-1.00
97,801,1.46,0.65
949,0,1.00,-1.00
