pop1,pop2,k1,k2
0,780,-1.00,4.77
0,1023,-1.00,5.97
0,864,-1.00,6.07
0,1130,-1.00,5.66
797,0,6.47,-1.00
0,1482,-1.00,5.45
742,0,6.07,-1.00
0,694,-1.00,8.04
0,944,-1.00,5.07
0,1084,-1.00,6.72
0,795,-1.00,5.57
0,810,-1.00,6.01
0,1405,-1.00,6.60
0,738,-1.00,9.33
0,860,-1.00,5.19
0,1184,-1.00,6.11
0,799,-1.00,6.18
792,0,7.91,-1.00
0,738,-1.00,6.49
0,762,-1.00,6.91
0,910,-1.00,5.95
0,808,-1.00,5.35
0,756,-1.00,6.13
815,0,7.44,-1.00
0,1272,-1.00,6.32
0,861,-1.00,4.25
0,869,-1.00,6.71
0,1373,-1.00,3.47
0,847,-1.00,5.59
780,0,6.76,-1.00
0,1416,-1.00,5.16
0,1035,-1.00,4.50
0,841,-1.00,5.52
0,925,-1.00,7.94
1379,0,5.97,-1.00
0,1380,-1.00,6.89
0,853,-1.00,7.51
0,968,-1.00,4.56
0,1045,-1.00,4.28
0,1191,-1.00,4.53
0,984,-1.00,5.29
0,1238,-1.00,4.23
0,1157,-1.00,5.16
0,1343,-1.00,5.84
792,0,6.26,-1.00
808,0,7.73,-1.00
0,859,-1.00,5.97
0,856,-1.00,4.60
0,764,-1.00,4.98
0,745,-1.00,6.30
0,728,-1.00,6.33
0,1255,-1.00,5.46
0,760,-1.00,6.46
0,1343,-1.00,8.83
0,799,-1.00,5.77
0,953,-1.00,5.24
0,926,-1.00,5.01
0,1048,-1.00,4.98
0,1321,-1.00,5.21
0,758,-1.00,8.48
0,826,-1.00,5.42
0,1381,-1.00,5.06
0,887,-1.00,6.93
0,880,-1.00,5.35
0,1206,-1.00,6.17
1110,0,7.05,-1.00
0,1033,-1.00,4.66
0,763,-1.00,8.43
0,1098,-1.00,7.67
910,0,9.34,-1.00
0,1322,-1.00,5.46
0,838,-1.00,5.23
0,703,-1.00,7.59
0,1092,-1.00,5.23
0,846,-1.00,5.36
0,0,-1.00,-1.00
0,884,-1.00,5.11
0,1373,-1.00,5.00
0,913,-1.00,6.79
734,0,8.76,-1.00
0,855,-1.00,4.30
0,1009,-1.00,6.33
1185,0,9.08,-1.00
0,1228,-1.00,5.56
0,978,-1.00,6.08
0,790,-1.00,6.97
0,1137,-1.00,5.80
0,949,-1.00,6.08
0,1090,-1.00,5.86
0,0,-1.00,-1.00
0,830,-1.00,5.59
0,893,-1.00,4.72
0,1033,-1.00,5.10
0,1073,-1.00,5.79
1101,0,6.00,-1.00
0,1335,-1.00,6.68
0,1052,-1.00,4.63
985,0,7.09,-1.00
0,1125,-1.00,5.80
0,1292,-1.00,6.53
