pop1,pop2,k1,k2
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1133,0,0.51,-1.00
0,0,-1.00,-1.00
348,925,0.41,0.54
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1366,-1.00,0.60
0,0,-1.00,-1.00
493,1033,0.45,0.81
0,0,-1.00,-1.00
1282,0,0.63,-1.00
395,984,0.55,0.45
0,1291,-1.00,0.65
538,718,0.72,0.86
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1696,154,0.54,0.58
926,263,0.67,0.37
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1262,0,0.53,-1.00
0,1640,-1.00,-0.11
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
967,438,0.63,0.70
1406,581,0.52,0.64
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1618,99,0.69,0.41
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1838,0,0.50,-1.00
0,0,-1.00,-1.00
183,884,0.41,0.60
701,288,0.60,0.41
735,484,0.72,0.61
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
568,837,0.58,0.76
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1280,137,0.66,0.79
0,0,-1.00,-1.00
0,0,-1.00,-1.00
710,297,0.53,0.46
0,0,-1.00,-1.00
0,0,-1.00,-1.00
515,803,0.56,0.42
0,0,-1.00,-1.00
0,1345,-1.00,0.31
786,906,0.59,0.57
1491,285,0.62,0.56
0,0,-1.00,-1.00
643,588,0.48,0.52
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1339,-1.00,-0.19
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1313,0,0.62,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
31,1765,0.23,-0.23
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1046,0,0.57,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
