pop1,pop2,k1,k2
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
178,1166,0.96,-0.23
0,0,-1.00,-1.00
0,0,-1.00,-1.00
436,1101,0.61,0.59
0,0,-1.00,-1.00
27,1711,0.22,0.56
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1779,-1.00,0.55
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1280,-1.00,0.14
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1118,-1.00,0.45
0,0,-1.00,-1.00
348,1004,0.59,0.44
868,420,0.45,0.65
0,0,-1.00,-1.00
295,1097,0.55,0.40
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
388,649,0.41,0.53
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,997,-1.00,0.44
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1128,-1.00,0.23
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,990,-1.00,0.48
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1595,-1.00,0.72
0,0,-1.00,-1.00
1462,0,0.52,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
216,1588,0.49,0.68
0,1053,-1.00,0.55
0,0,-1.00,-1.00
38,1132,1.29,0.61
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1320,-1.00,0.63
0,0,-1.00,-1.00
37,1499,1.59,0.56
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,981,-1.00,0.60
0,1093,-1.00,0.53
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1296,-1.00,0.43
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
8,1647,2.38,0.65
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1411,-1.00,0.64
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1682,-1.00,0.55
0,1460,-1.00,0.68
0,0,-1.00,-1.00
0,960,-1.00,0.60
0,0,-1.00,-1.00
777,672,0.55,0.68
0,1273,-1.00,0.52
0,0,-1.00,-1.00
0,1446,-1.00,0.61
0,0,-1.00,-1.00
0,1827,-1.00,0.46
0,0,-1.00,-1.00
0,1784,-1.00,0.36
