pop1,pop2,k1,k2
0,764,-1.00,9.47
0,924,-1.00,7.38
0,743,-1.00,9.00
0,748,-1.00,9.70
0,976,-1.00,6.96
0,536,-1.00,11.28
0,796,-1.00,8.72
0,1329,-1.00,7.63
0,523,-1.00,13.24
0,650,-1.00,7.81
0,584,-1.00,13.99
0,677,-1.00,10.05
0,607,-1.00,10.94
0,359,-1.00,14.09
0,804,-1.00,9.01
0,952,-1.00,11.01
0,612,-1.00,11.32
0,968,-1.00,9.71
0,772,-1.00,7.74
0,990,-1.00,10.15
0,1132,-1.00,9.80
0,769,-1.00,7.47
0,673,-1.00,9.57
0,820,-1.00,8.92
0,762,-1.00,7.24
0,34,-1.00,17.24
0,0,-1.00,-1.00
0,989,-1.00,10.33
0,970,-1.00,11.83
0,941,-1.00,6.52
0,804,-1.00,10.03
0,1133,-1.00,9.57
0,238,-1.00,14.12
0,697,-1.00,9.10
0,1060,-1.00,10.48
0,672,-1.00,13.37
778,0,8.30,-1.00
0,739,-1.00,7.11
0,742,-1.00,10.53
0,824,-1.00,9.58
0,1314,-1.00,7.25
0,634,-1.00,13.20
0,696,-1.00,10.82
0,633,-1.00,8.91
0,793,-1.00,10.07
0,1304,-1.00,8.06
0,871,-1.00,8.07
0,836,-1.00,6.43
125,0,15.86,-1.00
0,1148,-1.00,11.08
694,0,9.61,-1.00
0,688,-1.00,9.25
0,725,-1.00,7.78
0,702,-1.00,11.37
0,788,-1.00,10.42
0,777,-1.00,12.42
312,0,15.27,-1.00
718,0,11.21,-1.00
1317,0,9.26,-1.00
0,755,-1.00,9.23
0,636,-1.00,9.53
0,648,-1.00,12.18
0,691,-1.00,11.15
915,0,13.00,-1.00
0,1211,-1.00,10.22
0,680,-1.00,9.58
0,643,-1.00,9.72
0,616,-1.00,12.13
0,790,-1.00,7.67
0,727,-1.00,12.12
0,718,-1.00,9.44
674,0,9.87,-1.00
595,0,14.05,-1.00
0,744,-1.00,9.65
0,685,-1.00,7.72
0,696,-1.00,10.35
0,572,-1.00,13.02
0,916,-1.00,11.31
0,54,-1.00,15.19
0,727,-1.00,8.57
0,931,-1.00,12.05
0,683,-1.00,9.63
0,987,-1.00,9.55
0,793,-1.00,9.49
0,527,-1.00,11.92
0,831,-1.00,8.97
904,0,8.67,-1.00
696,0,9.99,-1.00
0,1289,-1.00,8.63
0,577,-1.00,13.66
0,599,-1.00,9.51
594,0,10.61,-1.00
0,955,-1.00,7.98
0,772,-1.00,8.11
0,783,-1.00,9.28
0,726,-1.00,9.56
660,0,11.05,-1.00
0,849,-1.00,10.04
0,792,-1.00,8.85
8,0,17.88,-1.00
