pop1,pop2,k1,k2
0,1439,-1.00,2.26
0,0,-1.00,-1.00
1278,0,5.52,-1.00
932,0,4.87,-1.00
1091,0,3.84,-1.00
0,1265,-1.00,4.87
1122,0,4.86,-1.00
0,1509,-1.00,3.87
0,1285,-1.00,4.96
0,782,-1.00,4.63
0,918,-1.00,5.05
0,806,-1.00,6.28
1296,0,5.77,-1.00
0,1577,-1.00,3.55
0,1094,-1.00,3.67
0,853,-1.00,4.93
0,934,-1.00,4.65
1048,0,5.55,-1.00
0,1245,-1.00,4.40
1002,0,3.88,-1.00
0,790,-1.00,4.29
0,727,-1.00,4.93
806,0,5.95,-1.00
0,1467,-1.00,4.67
711,0,5.83,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1010,0,5.57,-1.00
0,0,-1.00,-1.00
1220,0,5.10,-1.00
767,0,5.13,-1.00
1006,0,4.14,-1.00
1386,0,5.21,-1.00
0,855,-1.00,4.36
1116,0,5.11,-1.00
822,0,5.85,-1.00
1188,0,5.66,-1.00
0,1278,-1.00,4.63
0,0,-1.00,-1.00
1225,0,6.13,-1.00
749,0,5.45,-1.00
0,1603,-1.00,4.53
909,0,6.32,-1.00
0,1079,-1.00,2.27
0,1041,-1.00,4.83
0,1088,-1.00,5.61
0,1584,-1.00,2.51
1120,0,5.05,-1.00
0,0,-1.00,-1.00
870,0,4.16,-1.00
0,917,-1.00,5.37
994,0,5.46,-1.00
1279,0,5.26,-1.00
1008,0,4.13,-1.00
0,934,-1.00,6.76
0,969,-1.00,4.80
0,1590,-1.00,3.67
0,1038,-1.00,4.02
0,881,-1.00,5.30
0,1134,-1.00,4.01
0,1243,-1.00,4.94
0,912,-1.00,3.45
0,1494,-1.00,4.73
721,0,7.59,-1.00
0,900,-1.00,4.49
0,879,-1.00,5.39
0,0,-1.00,-1.00
1086,0,4.95,-1.00
888,0,5.27,-1.00
0,0,-1.00,-1.00
0,1365,-1.00,4.18
913,0,6.99,-1.00
832,0,5.94,-1.00
1569,0,4.93,-1.00
1275,0,3.98,-1.00
0,749,-1.00,5.00
0,983,-1.00,4.13
1336,0,5.34,-1.00
0,1114,-1.00,5.19
0,1005,-1.00,3.72
0,1297,-1.00,4.80
0,0,-1.00,-1.00
1093,0,4.77,-1.00
957,0,6.36,-1.00
0,1467,-1.00,3.01
0,1241,-1.00,3.86
0,811,-1.00,4.91
0,1257,-1.00,5.12
0,0,-1.00,-1.00
0,1149,-1.00,2.42
1172,0,4.84,-1.00
922,0,3.52,-1.00
0,0,-1.00,-1.00
0,1422,-1.00,4.64
0,1418,-1.00,2.93
651,0,9.51,-1.00
1084,0,4.43,-1.00
1216,0,4.92,-1.00
0,999,-1.00,4.64
886,0,4.90,-1.00
