pop1,pop2,k1,k2
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1271,0,1.01,-1.00
0,1480,-1.00,0.33
0,1875,-1.00,0.14
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1485,0,1.17,-1.00
0,1111,-1.00,0.05
0,0,-1.00,-1.00
1265,0,1.29,-1.00
99,881,0.75,1.06
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1417,26,1.43,1.12
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
841,378,1.22,1.14
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1579,-1.00,0.19
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1598,-1.00,0.27
1059,0,1.13,-1.00
0,1810,-1.00,0.21
1604,0,1.09,-1.00
953,0,1.19,-1.00
1398,0,1.18,-1.00
961,469,1.20,1.39
0,1707,-1.00,0.37
0,1524,-1.00,0.10
0,1176,-1.00,0.18
0,1437,-1.00,0.16
0,1418,-1.00,0.33
1098,0,1.01,-1.00
0,1778,-1.00,1.11
0,0,-1.00,-1.00
0,1370,-1.00,0.19
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1542,-1.00,0.20
0,0,-1.00,-1.00
0,1027,-1.00,0.40
0,0,-1.00,-1.00
0,1247,-1.00,0.19
0,0,-1.00,-1.00
0,0,-1.00,-1.00
37,1229,2.00,0.40
0,0,-1.00,-1.00
0,1493,-1.00,0.29
1424,0,1.23,-1.00
1285,91,1.43,0.87
1125,0,1.36,-1.00
1264,0,1.14,-1.00
0,1216,-1.00,0.25
0,0,-1.00,-1.00
957,779,1.04,0.74
0,1193,-1.00,1.30
0,1487,-1.00,-0.00
0,0,-1.00,-1.00
0,1434,-1.00,0.10
0,1249,-1.00,-0.03
430,896,1.16,1.32
0,1211,-1.00,0.24
0,1090,-1.00,0.27
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1735,-1.00,0.33
0,0,-1.00,-1.00
0,0,-1.00,-1.00
47,1445,1.26,0.40
1468,0,1.13,-1.00
0,0,-1.00,-1.00
0,1577,-1.00,0.24
0,1425,-1.00,0.29
0,1309,-1.00,0.41
1201,0,1.42,-1.00
0,1982,-1.00,-0.75
0,1289,-1.00,0.30
0,1159,-1.00,-0.04
0,0,-1.00,-1.00
0,1120,-1.00,0.11
0,1949,-1.00,0.23
1132,0,1.13,-1.00
0,1431,-1.00,0.45
437,682,1.50,0.87
979,0,1.26,-1.00
0,1357,-1.00,1.14
