pop1,pop2,k1,k2
1329,145,1.04,1.53
1533,0,1.08,-1.00
0,0,-1.00,-1.00
1696,0,1.30,-1.00
0,0,-1.00,-1.00
237,1190,1.87,1.15
0,0,-1.00,-1.00
1389,0,1.18,-1.00
0,1581,-1.00,-0.11
1438,52,1.19,2.31
0,0,-1.00,-1.00
0,1124,-1.00,0.08
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1528,-1.00,0.28
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1151,-1.00,0.95
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1879,0,1.19,-1.00
0,1410,-1.00,0.28
0,0,-1.00,-1.00
1073,0,1.08,-1.00
1678,0,0.95,-1.00
0,1707,-1.00,0.10
1320,0,1.21,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
974,0,1.31,-1.00
1625,0,1.20,-1.00
0,1471,-1.00,0.09
1459,0,1.23,-1.00
747,363,1.12,1.47
0,1363,-1.00,0.17
0,1148,-1.00,1.11
0,1614,-1.00,0.27
0,1893,-1.00,0.21
1011,0,1.36,-1.00
0,1246,-1.00,0.17
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1132,0,1.33,-1.00
0,1299,-1.00,-0.01
1024,305,1.24,1.34
1675,74,1.10,1.57
0,1571,-1.00,-0.19
974,61,1.21,1.30
1321,0,1.22,-1.00
932,0,1.14,-1.00
0,0,-1.00,-1.00
1642,0,1.14,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1315,0,1.18,-1.00
0,0,-1.00,-1.00
1002,0,1.25,-1.00
1022,0,1.07,-1.00
1047,0,1.17,-1.00
1548,0,1.46,-1.00
1364,0,1.19,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1007,-1.00,0.28
0,1561,-1.00,0.09
0,1610,-1.00,0.47
0,0,-1.00,-1.00
57,921,1.25,1.17
0,1852,-1.00,0.19
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
933,0,1.36,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1436,-1.00,0.01
1784,0,1.27,-1.00
0,0,-1.00,-1.00
1259,0,1.08,-1.00
1030,0,1.12,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
962,0,1.07,-1.00
0,1284,-1.00,0.18
1149,0,1.01,-1.00
1159,0,1.15,-1.00
0,1490,-1.00,0.15
1147,0,1.38,-1.00
1064,0,1.08,-1.00
