pop1,pop2,k1,k2
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1844,-1.00,0.60
0,0,-1.00,-1.00
0,1160,-1.00,0.15
0,1994,-1.00,-0.38
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1692,0,0.55,-1.00
252,1538,0.81,0.33
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1418,0,0.72,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
647,1086,0.69,0.55
78,982,0.97,0.39
363,1026,0.48,0.63
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1129,-1.00,0.39
0,0,-1.00,-1.00
0,0,-1.00,-1.00
502,1085,0.55,0.49
864,706,0.58,0.59
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1130,-1.00,0.49
431,682,0.45,0.69
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
233,899,0.63,0.52
0,0,-1.00,-1.00
0,1383,-1.00,0.64
137,895,0.64,0.62
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
855,323,0.61,0.89
0,0,-1.00,-1.00
0,1154,-1.00,0.58
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
541,564,0.80,0.70
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
640,353,0.61,0.84
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
900,262,0.43,0.91
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1772,-1.00,0.58
352,1127,0.70,0.63
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1480,104,0.67,0.78
0,1436,-1.00,0.55
0,0,-1.00,-1.00
0,0,-1.00,-1.00
394,903,0.46,0.54
0,0,-1.00,-1.00
