pop1,pop2,k1,k2
0,921,-1.00,0.65
0,1096,-1.00,-0.45
0,990,-1.00,0.66
287,644,0.44,0.53
0,929,-1.00,0.72
0,1052,-1.00,-0.52
0,956,-1.00,0.53
0,904,-1.00,0.56
0,1046,-1.00,-0.39
0,918,-1.00,0.57
70,871,1.31,0.64
0,975,-1.00,0.67
0,1011,-1.00,-0.32
18,989,0.44,-0.40
0,1001,-1.00,-0.37
0,893,-1.00,0.62
0,953,-1.00,0.53
0,872,-1.00,0.60
0,988,-1.00,0.57
0,1150,-1.00,-1.19
877,0,0.58,-1.00
0,1022,-1.00,-0.13
0,975,-1.00,0.53
0,925,-1.00,0.66
0,942,-1.00,0.65
0,957,-1.00,0.22
329,612,0.66,0.83
0,965,-1.00,0.68
0,1012,-1.00,0.00
0,976,-1.00,0.56
936,30,0.57,0.27
0,975,-1.00,0.61
0,945,-1.00,0.66
0,971,-1.00,0.54
0,963,-1.00,0.40
0,935,-1.00,0.52
0,924,-1.00,0.46
0,992,-1.00,0.42
0,924,-1.00,0.54
0,993,-1.00,0.56
0,924,-1.00,0.67
2,1059,0.00,-0.44
0,972,-1.00,0.59
0,935,-1.00,0.57
805,95,0.56,0.32
0,910,-1.00,0.70
0,940,-1.00,0.67
0,982,-1.00,0.48
0,900,-1.00,0.53
0,985,-1.00,0.52
0,1053,-1.00,-0.40
0,1045,-1.00,-0.28
0,932,-1.00,0.51
910,0,0.50,-1.00
0,1006,-1.00,-0.37
316,624,0.85,0.67
0,997,-1.00,-0.39
0,960,-1.00,0.61
0,968,-1.00,0.16
0,949,-1.00,0.54
0,954,-1.00,0.40
0,994,-1.00,0.58
0,969,-1.00,0.61
0,1089,-1.00,-0.42
0,965,-1.00,0.62
0,914,-1.00,0.50
0,921,-1.00,0.62
0,946,-1.00,0.55
0,977,-1.00,0.60
0,965,-1.00,0.48
0,923,-1.00,0.61
0,916,-1.00,0.64
0,951,-1.00,0.55
7,864,0.00,0.75
0,968,-1.00,0.43
0,948,-1.00,0.61
0,995,-1.00,0.67
0,889,-1.00,0.69
930,13,0.61,1.00
0,938,-1.00,0.54
0,955,-1.00,0.50
0,1033,-1.00,-0.35
992,0,0.64,-1.00
0,973,-1.00,0.57
662,396,0.56,0.58
0,878,-1.00,0.60
0,943,-1.00,0.61
0,932,-1.00,0.71
889,0,0.59,-1.00
0,974,-1.00,0.49
0,1073,-1.00,-0.47
0,996,-1.00,-0.31
0,976,-1.00,0.55
907,46,0.64,0.91
0,980,-1.00,0.51
60,907,0.60,0.59
0,922,-1.00,0.52
258,678,0.63,0.67
0,984,-1.00,0.59
0,936,-1.00,0.71
