pop1,pop2,k1,k2
0,1627,-1.00,3.58
0,1603,-1.00,2.18
1000,0,4.39,-1.00
1600,0,3.67,-1.00
0,1194,-1.00,2.66
0,1079,-1.00,3.05
880,0,5.30,-1.00
0,921,-1.00,3.82
1281,0,3.18,-1.00
0,1719,-1.00,2.57
0,909,-1.00,3.28
0,893,-1.00,3.33
869,0,4.99,-1.00
1588,0,3.58,-1.00
1348,0,3.18,-1.00
881,0,3.56,-1.00
1365,0,4.84,-1.00
0,0,-1.00,-1.00
0,1146,-1.00,3.09
0,918,-1.00,1.82
1124,0,4.09,-1.00
0,1428,-1.00,2.62
0,788,-1.00,4.02
1034,0,4.27,-1.00
1140,0,3.94,-1.00
1227,0,4.26,-1.00
881,0,2.83,-1.00
0,1565,-1.00,2.87
0,973,-1.00,4.70
0,1007,-1.00,1.80
0,1208,-1.00,2.75
0,924,-1.00,2.38
0,1077,-1.00,3.35
0,954,-1.00,2.18
901,0,3.55,-1.00
880,0,4.13,-1.00
0,1200,-1.00,3.66
1022,0,3.81,-1.00
1528,0,3.38,-1.00
0,910,-1.00,2.49
0,938,-1.00,2.59
0,934,-1.00,2.67
0,1200,-1.00,2.38
0,1671,-1.00,3.66
1006,0,4.06,-1.00
845,0,3.77,-1.00
0,894,-1.00,3.19
1149,0,3.82,-1.00
0,1454,-1.00,3.09
1125,0,3.68,-1.00
843,0,3.63,-1.00
0,0,-1.00,-1.00
1351,0,4.27,-1.00
0,983,-1.00,2.66
0,1574,-1.00,2.19
0,1190,-1.00,4.24
0,1396,-1.00,3.90
0,1658,-1.00,1.89
937,0,2.81,-1.00
0,1503,-1.00,2.66
0,912,-1.00,3.51
0,1630,-1.00,3.02
0,1385,-1.00,3.71
803,0,3.91,-1.00
0,1058,-1.00,1.81
0,0,-1.00,-1.00
1269,0,4.78,-1.00
0,1075,-1.00,1.94
988,0,4.52,-1.00
903,0,3.74,-1.00
0,933,-1.00,2.79
1036,0,5.25,-1.00
1087,0,3.18,-1.00
0,1464,-1.00,2.50
1481,0,4.07,-1.00
1643,0,3.83,-1.00
1414,0,4.96,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1062,-1.00,2.98
0,1183,-1.00,2.79
1542,0,4.77,-1.00
0,935,-1.00,3.32
0,945,-1.00,1.96
809,0,3.74,-1.00
1622,0,3.77,-1.00
1243,0,3.36,-1.00
1659,0,3.21,-1.00
1137,0,4.82,-1.00
922,0,3.48,-1.00
0,1383,-1.00,3.26
1405,0,3.18,-1.00
0,990,-1.00,3.28
0,1009,-1.00,1.74
1315,0,2.88,-1.00
1110,0,3.96,-1.00
1553,0,3.27,-1.00
0,1678,-1.00,3.54
0,1055,-1.00,3.37
1077,0,2.83,-1.00
