pop1,pop2,k1,k2
0,1515,-1.00,1.04
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1619,-1.00,0.36
0,1052,-1.00,1.24
0,1583,-1.00,0.88
0,1948,-1.00,0.29
0,0,-1.00,-1.00
0,1067,-1.00,0.99
0,1096,-1.00,0.45
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1137,-1.00,1.01
0,1092,-1.00,0.62
0,1262,-1.00,1.13
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1066,-1.00,1.18
0,1099,-1.00,0.07
0,1754,-1.00,1.06
0,1070,-1.00,1.09
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1656,-1.00,0.30
1227,0,1.29,-1.00
0,1186,-1.00,0.58
0,1527,-1.00,0.42
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1040,-1.00,1.23
0,0,-1.00,-1.00
0,1231,-1.00,0.39
0,1376,-1.00,0.37
0,1253,-1.00,0.17
0,1238,-1.00,-0.11
0,1690,-1.00,0.54
0,0,-1.00,-1.00
0,1451,-1.00,1.17
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1701,-1.00,1.05
0,1447,-1.00,0.45
0,1024,-1.00,1.17
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1155,-1.00,0.75
0,996,-1.00,1.16
0,1708,-1.00,-0.16
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1304,-1.00,0.12
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1378,-1.00,1.27
0,0,-1.00,-1.00
885,452,1.16,1.62
0,0,-1.00,-1.00
0,1786,-1.00,0.45
0,0,-1.00,-1.00
0,1113,-1.00,1.59
0,1847,-1.00,0.43
695,714,1.42,1.36
0,1346,-1.00,0.33
0,1602,-1.00,0.65
0,1086,-1.00,1.22
0,1325,-1.00,0.23
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1379,-1.00,0.50
0,1237,-1.00,0.32
0,947,-1.00,1.11
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,991,-1.00,1.15
0,970,-1.00,1.18
0,0,-1.00,-1.00
0,1190,-1.00,1.14
0,0,-1.00,-1.00
0,1088,-1.00,1.09
0,0,-1.00,-1.00
0,1650,-1.00,1.38
0,1087,-1.00,0.00
0,1047,-1.00,0.06
0,1305,-1.00,-0.03
0,1533,-1.00,0.65
0,1136,-1.00,0.54
0,1688,-1.00,0.32
0,973,-1.00,1.13
0,1355,-1.00,0.28
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1795,-1.00,0.49
0,1043,-1.00,1.01
0,1638,-1.00,0.92
0,0,-1.00,-1.00
0,1700,-1.00,0.14
