pop1,pop2,k1,k2
0,998,-1.00,2.60
0,1454,-1.00,2.43
0,1259,-1.00,1.65
0,968,-1.00,3.36
0,828,-1.00,2.67
0,1100,-1.00,3.06
0,894,-1.00,3.04
0,1637,-1.00,3.49
0,1264,-1.00,3.71
0,1318,-1.00,3.29
0,1240,-1.00,3.13
0,950,-1.00,3.76
0,997,-1.00,3.36
1253,0,4.40,-1.00
0,1350,-1.00,3.34
0,1035,-1.00,3.68
0,862,-1.00,3.43
0,1308,-1.00,2.93
0,0,-1.00,-1.00
0,1047,-1.00,3.47
0,839,-1.00,3.47
0,1085,-1.00,3.30
0,1513,-1.00,2.30
0,1215,-1.00,2.49
0,955,-1.00,2.68
0,1163,-1.00,3.12
0,1583,-1.00,3.59
0,1115,-1.00,3.14
0,1342,-1.00,3.58
0,945,-1.00,3.37
0,947,-1.00,3.32
0,836,-1.00,3.46
0,1119,-1.00,3.44
0,961,-1.00,3.61
0,1199,-1.00,3.20
0,1024,-1.00,3.31
0,915,-1.00,2.29
0,1156,-1.00,3.36
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1339,-1.00,2.58
0,1556,-1.00,3.23
0,1047,-1.00,3.41
0,930,-1.00,3.24
0,1238,-1.00,3.97
0,902,-1.00,3.98
0,943,-1.00,3.08
0,843,-1.00,3.33
0,981,-1.00,3.24
0,875,-1.00,2.79
0,1212,-1.00,3.69
0,869,-1.00,3.20
0,1653,-1.00,3.06
0,1429,-1.00,2.59
0,882,-1.00,2.90
0,1669,-1.00,4.11
0,866,-1.00,3.55
0,1151,-1.00,2.91
0,903,-1.00,3.60
0,910,-1.00,3.25
0,938,-1.00,3.15
0,1559,-1.00,2.95
0,965,-1.00,2.36
0,1286,-1.00,2.68
0,913,-1.00,4.61
0,952,-1.00,2.66
0,1353,-1.00,3.47
0,840,-1.00,3.17
0,1077,-1.00,2.40
0,1310,-1.00,3.19
0,1571,-1.00,3.57
0,0,-1.00,-1.00
0,1020,-1.00,2.55
0,1386,-1.00,3.12
0,908,-1.00,2.51
0,1229,-1.00,2.65
0,1058,-1.00,3.46
0,1411,-1.00,2.98
0,858,-1.00,2.66
0,852,-1.00,3.03
0,1702,-1.00,2.60
0,1200,-1.00,3.04
0,938,-1.00,3.81
0,1088,-1.00,3.25
0,1286,-1.00,3.14
0,1020,-1.00,3.04
0,1146,-1.00,3.27
0,0,-1.00,-1.00
0,1485,-1.00,3.64
0,1453,-1.00,3.11
0,1040,-1.00,2.94
0,937,-1.00,2.79
0,0,-1.00,-1.00
0,912,-1.00,3.39
0,1675,-1.00,2.96
0,1585,-1.00,3.42
0,1060,-1.00,3.31
0,922,-1.00,3.43
0,1473,-1.00,3.08
0,919,-1.00,3.07
