pop1,pop2,k1,k2
0,871,-1.00,1.07
0,1001,-1.00,-0.07
0,957,-1.00,0.24
0,927,-1.00,0.89
0,834,-1.00,1.18
0,861,-1.00,1.01
0,875,-1.00,0.90
0,937,-1.00,1.23
0,962,-1.00,0.29
0,886,-1.00,1.41
0,1019,-1.00,0.23
0,855,-1.00,0.95
0,894,-1.00,1.18
0,970,-1.00,0.14
0,917,-1.00,1.04
0,918,-1.00,0.60
0,852,-1.00,1.32
0,1098,-1.00,-0.63
0,896,-1.00,0.44
0,895,-1.00,1.05
0,876,-1.00,1.12
0,969,-1.00,0.17
0,918,-1.00,1.02
0,973,-1.00,0.32
0,1025,-1.00,0.08
0,1055,-1.00,0.10
0,899,-1.00,0.98
0,967,-1.00,0.73
0,913,-1.00,1.15
0,1019,-1.00,0.13
0,945,-1.00,0.44
0,868,-1.00,1.19
0,881,-1.00,0.93
0,851,-1.00,1.12
0,970,-1.00,1.22
0,959,-1.00,0.00
428,449,1.13,1.16
0,902,-1.00,1.08
0,1041,-1.00,0.18
259,734,1.12,0.95
0,880,-1.00,0.74
0,880,-1.00,1.09
0,876,-1.00,1.17
0,908,-1.00,0.93
0,865,-1.00,1.23
0,889,-1.00,1.12
0,1016,-1.00,0.26
0,1083,-1.00,0.24
0,968,-1.00,0.20
0,858,-1.00,1.32
0,833,-1.00,1.26
0,931,-1.00,0.93
0,914,-1.00,1.02
0,872,-1.00,1.40
0,890,-1.00,0.74
0,869,-1.00,1.28
0,845,-1.00,1.27
0,885,-1.00,1.04
0,1000,-1.00,0.15
0,908,-1.00,0.92
0,1027,-1.00,-0.39
0,910,-1.00,1.33
0,992,-1.00,0.42
0,823,-1.00,1.35
0,871,-1.00,0.94
0,915,-1.00,0.21
0,1031,-1.00,0.25
0,937,-1.00,1.06
0,927,-1.00,0.74
0,910,-1.00,0.59
0,946,-1.00,1.28
0,915,-1.00,1.05
0,888,-1.00,0.77
0,988,-1.00,-0.13
0,942,-1.00,1.32
888,0,1.11,-1.00
0,939,-1.00,0.52
0,869,-1.00,0.96
0,867,-1.00,1.31
0,920,-1.00,0.94
0,923,-1.00,0.84
0,897,-1.00,0.80
0,835,-1.00,1.36
0,875,-1.00,1.10
838,0,1.18,-1.00
0,812,-1.00,1.27
0,927,-1.00,1.10
0,1132,-1.00,-0.85
0,852,-1.00,1.27
0,1016,-1.00,0.17
0,847,-1.00,0.93
0,835,-1.00,1.03
0,984,-1.00,0.03
0,854,-1.00,1.14
0,894,-1.00,1.13
0,969,-1.00,0.04
0,818,-1.00,1.24
0,1021,-1.00,0.23
0,883,-1.00,1.42
0,1127,-1.00,-0.97
