pop1,pop2,k1,k2
0,900,-1.00,4.30
0,979,-1.00,4.41
1052,0,6.38,-1.00
1265,0,4.60,-1.00
1282,0,3.96,-1.00
0,875,-1.00,5.30
0,799,-1.00,5.05
1324,0,4.83,-1.00
0,1183,-1.00,3.85
0,883,-1.00,5.18
893,0,4.38,-1.00
0,864,-1.00,4.64
0,0,-1.00,-1.00
1077,0,6.78,-1.00
920,0,3.86,-1.00
0,1034,-1.00,3.92
1518,0,4.29,-1.00
1031,0,5.50,-1.00
0,935,-1.00,2.42
0,1008,-1.00,5.03
0,981,-1.00,3.70
0,1029,-1.00,5.03
0,995,-1.00,4.77
0,1276,-1.00,4.24
1426,0,3.90,-1.00
0,1181,-1.00,4.10
803,0,6.22,-1.00
0,859,-1.00,4.89
1094,0,5.97,-1.00
0,913,-1.00,4.34
0,1209,-1.00,4.45
0,0,-1.00,-1.00
0,1225,-1.00,4.59
1359,0,5.63,-1.00
0,0,-1.00,-1.00
0,685,-1.00,6.63
0,1224,-1.00,5.35
0,0,-1.00,-1.00
0,1067,-1.00,6.04
0,1138,-1.00,4.59
1091,0,5.08,-1.00
0,969,-1.00,6.44
958,0,4.78,-1.00
0,941,-1.00,3.40
0,1416,-1.00,3.00
0,1006,-1.00,3.95
1138,0,4.87,-1.00
0,1004,-1.00,3.20
0,1007,-1.00,3.46
0,798,-1.00,4.59
955,0,4.93,-1.00
0,998,-1.00,2.79
962,0,4.93,-1.00
0,760,-1.00,5.27
0,1217,-1.00,3.94
0,1120,-1.00,4.43
0,1150,-1.00,4.59
882,0,3.93,-1.00
984,0,5.21,-1.00
1213,0,6.39,-1.00
0,0,-1.00,-1.00
0,1192,-1.00,3.55
992,0,8.42,-1.00
0,1505,-1.00,3.16
826,0,5.74,-1.00
937,0,5.61,-1.00
0,1246,-1.00,3.65
0,1026,-1.00,6.21
706,0,7.48,-1.00
0,929,-1.00,4.04
1068,0,7.49,-1.00
1176,0,4.40,-1.00
0,1227,-1.00,4.20
0,1602,-1.00,2.64
756,0,5.83,-1.00
0,826,-1.00,4.65
762,0,5.08,-1.00
1370,0,6.26,-1.00
0,0,-1.00,-1.00
0,896,-1.00,4.39
0,1144,-1.00,3.73
0,1166,-1.00,5.72
979,0,5.50,-1.00
1318,0,4.63,-1.00
0,1307,-1.00,4.08
0,1361,-1.00,4.53
796,0,6.40,-1.00
0,1280,-1.00,4.52
795,0,5.43,-1.00
786,0,6.03,-1.00
0,1003,-1.00,3.12
0,971,-1.00,4.15
0,1198,-1.00,4.48
0,1407,-1.00,3.82
0,1332,-1.00,3.58
1094,0,5.06,-1.00
0,862,-1.00,5.86
0,827,-1.00,5.08
0,1154,-1.00,4.84
0,850,-1.00,5.30
