pop1,pop2,k1,k2
178,825,0.97,0.56
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1277,0,0.62,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1185,26,0.57,0.19
0,0,-1.00,-1.00
0,0,-1.00,-1.00
662,535,0.59,0.77
0,0,-1.00,-1.00
0,0,-1.00,-1.00
759,496,0.55,0.52
0,0,-1.00,-1.00
662,614,0.53,-0.26
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1619,0,0.48,-1.00
0,0,-1.00,-1.00
0,1236,-1.00,0.57
0,0,-1.00,-1.00
0,0,-1.00,-1.00
524,481,0.63,0.61
222,816,0.53,0.51
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
25,1289,0.24,0.66
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
572,574,0.60,0.67
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
19,1230,1.63,0.58
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1034,766,0.60,0.70
0,1403,-1.00,-0.31
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
403,742,0.58,0.53
0,1020,-1.00,0.62
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
164,1178,0.44,-0.14
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
655,493,0.53,0.12
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
685,435,0.72,0.51
0,1583,-1.00,-0.01
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1476,-1.00,0.65
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
