pop1,pop2,k1,k2
1025,0,2.71,-1.00
0,0,-1.00,-1.00
946,0,2.26,-1.00
0,0,-1.00,-1.00
932,0,1.80,-1.00
1338,0,2.29,-1.00
945,0,2.39,-1.00
0,965,-1.00,1.47
939,0,2.20,-1.00
1343,0,2.56,-1.00
239,1157,3.10,2.48
1303,0,2.61,-1.00
0,1504,-1.00,1.46
0,1103,-1.00,0.53
1332,0,2.71,-1.00
0,889,-1.00,1.97
1462,0,2.79,-1.00
0,1177,-1.00,2.34
937,0,2.06,-1.00
0,1649,-1.00,1.48
1372,0,2.03,-1.00
0,0,-1.00,-1.00
1411,0,2.41,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
949,0,2.40,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1368,0,2.29,-1.00
1501,0,2.13,-1.00
1647,0,2.38,-1.00
0,0,-1.00,-1.00
0,1409,-1.00,1.73
0,1826,-1.00,1.45
0,1622,-1.00,0.86
1140,0,2.97,-1.00
1186,0,2.51,-1.00
1017,0,2.67,-1.00
0,1103,-1.00,1.42
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1677,-1.00,1.29
1385,0,3.05,-1.00
1570,0,2.43,-1.00
935,0,2.58,-1.00
1065,0,2.42,-1.00
1161,0,2.27,-1.00
0,1071,-1.00,1.44
0,921,-1.00,1.79
0,0,-1.00,-1.00
0,1045,-1.00,1.41
1197,0,2.54,-1.00
1265,0,2.30,-1.00
0,1356,-1.00,1.28
1551,0,2.33,-1.00
0,887,-1.00,2.45
0,0,-1.00,-1.00
1409,0,2.21,-1.00
1195,0,2.31,-1.00
0,0,-1.00,-1.00
956,0,2.59,-1.00
1366,0,2.28,-1.00
0,1012,-1.00,2.25
0,0,-1.00,-1.00
998,0,2.12,-1.00
0,1812,-1.00,0.56
1208,0,2.41,-1.00
1362,0,2.27,-1.00
979,0,2.17,-1.00
1384,0,2.08,-1.00
1101,0,2.48,-1.00
1216,0,2.40,-1.00
0,0,-1.00,-1.00
1495,0,2.83,-1.00
1134,0,2.36,-1.00
1474,0,2.08,-1.00
1383,0,2.35,-1.00
1026,0,2.46,-1.00
954,0,2.75,-1.00
1062,0,2.25,-1.00
982,0,2.47,-1.00
1096,0,2.60,-1.00
886,0,2.70,-1.00
0,1579,-1.00,1.71
0,0,-1.00,-1.00
1422,0,2.88,-1.00
0,0,-1.00,-1.00
995,0,2.52,-1.00
1618,0,2.14,-1.00
0,0,-1.00,-1.00
1565,0,2.32,-1.00
0,1094,-1.00,1.61
882,0,2.55,-1.00
1188,0,2.68,-1.00
1698,0,2.31,-1.00
1242,0,2.20,-1.00
1044,0,2.39,-1.00
1615,0,2.16,-1.00
908,0,2.51,-1.00
