pop1,pop2,k1,k2
0,1290,-1.00,4.06
0,893,-1.00,3.11
1206,0,5.19,-1.00
803,0,6.63,-1.00
0,1529,-1.00,4.02
834,0,6.18,-1.00
818,0,4.26,-1.00
1096,0,4.05,-1.00
1082,0,3.69,-1.00
1073,0,4.93,-1.00
951,0,3.78,-1.00
1303,0,4.07,-1.00
844,0,3.48,-1.00
0,896,-1.00,3.16
861,0,4.69,-1.00
883,0,5.28,-1.00
1290,0,4.75,-1.00
1087,0,4.73,-1.00
842,0,4.52,-1.00
1367,0,4.05,-1.00
1370,0,3.62,-1.00
1218,0,4.99,-1.00
970,0,6.15,-1.00
1364,0,4.27,-1.00
1318,0,4.43,-1.00
0,1141,-1.00,2.30
806,0,3.41,-1.00
0,1112,-1.00,4.45
0,0,-1.00,-1.00
0,0,-1.00,-1.00
903,0,3.94,-1.00
0,1014,-1.00,3.79
1532,0,4.71,-1.00
799,0,4.82,-1.00
860,0,3.67,-1.00
0,0,-1.00,-1.00
0,1594,-1.00,3.38
856,0,4.35,-1.00
0,988,-1.00,4.43
0,1281,-1.00,4.87
806,0,3.91,-1.00
793,0,5.03,-1.00
0,855,-1.00,4.08
0,0,-1.00,-1.00
1248,0,4.43,-1.00
1264,0,4.33,-1.00
1132,0,3.66,-1.00
851,0,4.12,-1.00
1444,0,3.27,-1.00
847,0,4.68,-1.00
1054,0,4.47,-1.00
1282,0,5.73,-1.00
0,0,-1.00,-1.00
1214,0,4.10,-1.00
982,0,3.27,-1.00
0,1582,-1.00,4.06
826,0,4.41,-1.00
1358,0,5.54,-1.00
885,0,3.71,-1.00
785,0,4.27,-1.00
1351,0,3.97,-1.00
1059,0,4.80,-1.00
774,0,5.75,-1.00
849,0,4.22,-1.00
0,967,-1.00,2.92
1182,0,5.09,-1.00
1378,0,4.49,-1.00
0,1392,-1.00,3.49
823,0,4.02,-1.00
1109,0,4.14,-1.00
1136,0,5.32,-1.00
1053,0,4.98,-1.00
1517,0,3.96,-1.00
1287,0,3.89,-1.00
1171,0,5.24,-1.00
0,933,-1.00,5.52
0,799,-1.00,5.12
1157,0,3.64,-1.00
0,1032,-1.00,3.07
1141,0,3.16,-1.00
0,0,-1.00,-1.00
951,0,4.38,-1.00
1410,0,6.07,-1.00
1126,0,4.37,-1.00
865,0,3.63,-1.00
989,0,6.50,-1.00
834,0,5.09,-1.00
944,0,4.27,-1.00
0,1025,-1.00,3.36
1049,0,5.37,-1.00
885,0,3.91,-1.00
988,0,4.84,-1.00
0,0,-1.00,-1.00
1618,0,3.63,-1.00
1436,0,4.80,-1.00
1423,0,4.47,-1.00
826,0,4.96,-1.00
1151,0,4.96,-1.00
0,0,-1.00,-1.00
0,913,-1.00,5.02
