pop1,pop2,k1,k2
1659,0,2.40,-1.00
960,0,1.84,-1.00
1402,0,1.83,-1.00
986,0,1.95,-1.00
0,1175,-1.00,0.66
1078,0,1.90,-1.00
0,0,-1.00,-1.00
0,1580,-1.00,1.14
1006,0,1.91,-1.00
1174,0,1.78,-1.00
952,0,2.02,-1.00
1360,0,1.65,-1.00
1001,0,1.83,-1.00
0,1631,-1.00,0.64
1270,0,1.86,-1.00
1700,0,1.92,-1.00
0,0,-1.00,-1.00
0,1223,-1.00,1.09
1422,0,1.94,-1.00
0,0,-1.00,-1.00
1006,0,1.67,-1.00
0,0,-1.00,-1.00
1383,0,2.07,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1719,0,1.89,-1.00
1829,0,1.43,-1.00
0,0,-1.00,-1.00
1064,0,1.54,-1.00
1049,0,1.88,-1.00
1167,0,1.81,-1.00
958,0,1.89,-1.00
0,0,-1.00,-1.00
1267,0,2.18,-1.00
1097,0,1.90,-1.00
1639,0,1.89,-1.00
1649,0,1.84,-1.00
0,0,-1.00,-1.00
0,1419,-1.00,1.26
998,0,1.88,-1.00
1064,0,1.90,-1.00
0,0,-1.00,-1.00
0,1227,-1.00,0.83
1132,0,1.86,-1.00
1426,0,1.71,-1.00
1252,0,1.86,-1.00
1510,0,1.68,-1.00
0,0,-1.00,-1.00
1351,0,1.82,-1.00
1446,0,1.72,-1.00
1061,0,1.87,-1.00
0,1036,-1.00,0.98
1183,0,2.04,-1.00
1497,0,1.55,-1.00
0,0,-1.00,-1.00
1082,0,1.58,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
976,0,1.66,-1.00
1295,0,1.74,-1.00
0,0,-1.00,-1.00
913,0,2.19,-1.00
1550,0,1.64,-1.00
1087,0,1.65,-1.00
1138,0,1.98,-1.00
1325,0,2.20,-1.00
0,975,-1.00,1.13
0,0,-1.00,-1.00
1548,0,1.63,-1.00
1099,0,1.67,-1.00
1128,0,1.75,-1.00
0,0,-1.00,-1.00
1500,0,1.69,-1.00
1118,0,1.95,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1188,0,1.51,-1.00
0,1500,-1.00,0.63
0,0,-1.00,-1.00
0,1198,-1.00,0.72
1013,0,2.06,-1.00
1572,0,2.13,-1.00
1209,0,1.99,-1.00
1097,0,1.63,-1.00
1383,435,1.82,2.16
0,0,-1.00,-1.00
1188,0,2.20,-1.00
0,1824,-1.00,0.74
1487,0,1.61,-1.00
1052,0,1.70,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1696,0,2.18,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1381,0,1.54,-1.00
1098,0,1.62,-1.00
1387,0,2.25,-1.00
