pop1,pop2,k1,k2
0,1324,-1.00,0.50
0,1111,-1.00,2.23
0,1124,-1.00,2.62
0,1261,-1.00,2.97
0,1199,-1.00,2.27
0,901,-1.00,3.34
0,1273,-1.00,2.81
0,1257,-1.00,2.89
0,849,-1.00,3.31
0,872,-1.00,3.59
0,900,-1.00,3.73
0,988,-1.00,3.25
0,1352,-1.00,3.92
0,819,-1.00,3.67
0,1429,-1.00,3.48
0,944,-1.00,3.16
0,1376,-1.00,3.08
0,867,-1.00,3.20
0,945,-1.00,2.36
0,949,-1.00,2.52
0,875,-1.00,2.72
0,1367,-1.00,2.81
0,1195,-1.00,3.27
0,1230,-1.00,3.40
0,1673,-1.00,3.09
0,1082,-1.00,3.15
0,1637,-1.00,0.74
0,1051,-1.00,1.85
0,1239,-1.00,3.14
0,1554,-1.00,1.97
0,926,-1.00,3.49
0,1079,-1.00,3.10
0,1257,-1.00,2.70
0,986,-1.00,2.21
0,986,-1.00,2.46
0,1096,-1.00,3.37
0,1345,-1.00,4.06
0,919,-1.00,3.49
0,857,-1.00,3.48
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,880,-1.00,3.58
0,1013,-1.00,3.22
0,936,-1.00,2.25
0,1525,-1.00,2.94
0,1040,-1.00,3.62
969,0,3.33,-1.00
0,1459,-1.00,3.30
0,1467,-1.00,3.11
0,1111,-1.00,3.32
0,1368,-1.00,2.41
0,857,-1.00,3.48
0,1507,-1.00,2.35
1191,0,3.87,-1.00
0,853,-1.00,3.40
0,1110,-1.00,2.35
0,0,-1.00,-1.00
0,1025,-1.00,3.23
0,955,-1.00,3.43
0,1226,-1.00,3.38
0,1817,-1.00,1.69
0,1018,-1.00,2.39
0,1052,-1.00,2.25
0,932,-1.00,3.02
0,1538,-1.00,2.77
0,894,-1.00,3.26
0,965,-1.00,3.14
0,859,-1.00,3.20
0,1616,-1.00,3.59
0,1696,-1.00,2.65
0,1171,-1.00,3.48
0,1423,-1.00,2.87
0,926,-1.00,3.20
0,865,-1.00,3.79
0,885,-1.00,3.19
0,1042,-1.00,3.47
0,914,-1.00,2.91
0,1048,-1.00,2.27
0,1312,-1.00,2.66
0,1592,-1.00,3.40
0,1570,-1.00,3.49
0,995,-1.00,3.40
0,1517,-1.00,3.58
0,1191,-1.00,2.69
0,964,-1.00,3.38
0,1219,-1.00,3.30
0,0,-1.00,-1.00
0,1134,-1.00,3.03
0,1211,-1.00,1.35
0,875,-1.00,3.11
0,1277,-1.00,3.18
0,967,-1.00,3.17
0,894,-1.00,3.35
0,897,-1.00,2.43
0,0,-1.00,-1.00
0,883,-1.00,2.42
0,1263,-1.00,3.05
0,1123,-1.00,3.33
0,1199,-1.00,2.41
0,1188,-1.00,2.93
