pop1,pop2,k1,k2
1632,0,3.05,-1.00
0,1124,-1.00,3.57
0,1326,-1.00,2.04
0,1624,-1.00,3.49
0,988,-1.00,2.54
0,1359,-1.00,3.24
0,1407,-1.00,2.39
1212,0,3.10,-1.00
0,999,-1.00,3.40
0,1024,-1.00,3.70
0,0,-1.00,-1.00
0,1617,-1.00,3.26
926,0,3.35,-1.00
0,1036,-1.00,3.58
0,0,-1.00,-1.00
0,1234,-1.00,3.68
0,0,-1.00,-1.00
0,1079,-1.00,2.74
0,1110,-1.00,2.35
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1245,-1.00,3.08
0,1310,-1.00,2.15
0,898,-1.00,2.21
0,1012,-1.00,3.50
0,1049,-1.00,3.37
0,1286,-1.00,3.20
0,1528,-1.00,2.77
0,1432,-1.00,3.84
0,938,-1.00,2.47
0,846,-1.00,3.86
0,1437,-1.00,4.02
0,926,-1.00,3.63
0,1254,-1.00,2.33
823,0,4.33,-1.00
0,0,-1.00,-1.00
1003,0,4.24,-1.00
1309,0,3.04,-1.00
0,1040,-1.00,3.10
0,1455,-1.00,2.75
1284,0,3.88,-1.00
0,1519,-1.00,2.56
0,825,-1.00,3.80
1533,0,3.53,-1.00
0,1297,-1.00,2.68
0,1163,-1.00,2.96
0,984,-1.00,2.42
0,1744,-1.00,2.70
0,945,-1.00,3.18
0,1212,-1.00,3.79
0,1420,-1.00,1.67
0,0,-1.00,-1.00
1315,0,4.30,-1.00
0,1176,-1.00,3.09
0,991,-1.00,2.96
0,1301,-1.00,3.24
0,1219,-1.00,3.47
0,955,-1.00,2.81
0,1052,-1.00,3.41
0,1428,-1.00,3.50
0,1389,-1.00,3.27
0,948,-1.00,2.19
0,1330,-1.00,3.42
0,1103,-1.00,2.28
0,1135,-1.00,2.84
0,1318,-1.00,2.46
0,1166,-1.00,2.79
1069,0,5.38,-1.00
0,1348,-1.00,3.51
1077,0,4.07,-1.00
0,1198,-1.00,2.68
0,0,-1.00,-1.00
0,1261,-1.00,1.88
859,0,3.56,-1.00
0,1057,-1.00,3.44
0,871,-1.00,2.88
929,0,3.50,-1.00
0,1635,-1.00,3.43
0,0,-1.00,-1.00
1339,0,3.40,-1.00
0,945,-1.00,2.99
0,0,-1.00,-1.00
0,1002,-1.00,2.03
0,0,-1.00,-1.00
0,1276,-1.00,3.32
993,0,3.28,-1.00
1307,0,3.97,-1.00
0,961,-1.00,1.63
962,0,3.62,-1.00
0,928,-1.00,3.47
0,943,-1.00,3.00
0,1407,-1.00,3.38
0,1358,-1.00,1.81
848,0,3.77,-1.00
0,930,-1.00,3.24
0,0,-1.00,-1.00
1156,0,3.31,-1.00
0,967,-1.00,2.53
0,902,-1.00,3.47
0,1210,-1.00,3.89
