pop1,pop2,k1,k2
0,527,-1.00,4.35
0,601,-1.00,4.40
0,526,-1.00,5.20
592,0,4.40,-1.00
0,486,-1.00,5.81
344,0,7.94,-1.00
0,565,-1.00,4.77
311,0,7.71,-1.00
556,0,5.01,-1.00
0,470,-1.00,5.21
0,412,-1.00,6.23
0,293,-1.00,8.03
349,0,7.40,-1.00
628,0,4.59,-1.00
242,0,8.94,-1.00
0,411,-1.00,6.87
0,550,-1.00,5.14
0,494,-1.00,5.87
0,557,-1.00,6.19
0,528,-1.00,5.04
0,584,-1.00,4.28
0,600,-1.00,4.91
0,494,-1.00,5.27
0,555,-1.00,5.11
0,670,-1.00,4.41
548,0,5.36,-1.00
0,126,-1.00,11.81
0,482,-1.00,5.66
0,406,-1.00,5.88
0,523,-1.00,4.96
0,589,-1.00,4.85
0,580,-1.00,4.29
0,621,-1.00,4.14
0,514,-1.00,5.37
0,570,-1.00,5.02
0,472,-1.00,5.42
0,553,-1.00,5.53
0,288,-1.00,8.22
0,609,-1.00,4.11
466,0,6.76,-1.00
0,614,-1.00,4.31
0,414,-1.00,6.43
0,344,-1.00,7.74
0,409,-1.00,6.66
0,590,-1.00,4.35
0,549,-1.00,4.94
0,519,-1.00,5.81
0,528,-1.00,5.15
0,473,-1.00,6.07
0,604,-1.00,3.91
530,0,6.10,-1.00
0,608,-1.00,4.54
0,587,-1.00,4.69
635,0,4.27,-1.00
0,543,-1.00,5.33
0,537,-1.00,5.16
0,511,-1.00,4.99
0,566,-1.00,4.77
0,532,-1.00,5.14
0,572,-1.00,4.69
0,290,-1.00,7.39
0,524,-1.00,5.12
0,515,-1.00,5.06
0,623,-1.00,4.32
0,608,-1.00,4.33
527,0,5.22,-1.00
0,640,-1.00,3.95
0,483,-1.00,6.08
500,0,5.05,-1.00
709,0,3.37,-1.00
0,477,-1.00,5.89
0,169,-1.00,10.50
415,0,7.20,-1.00
0,561,-1.00,5.43
0,444,-1.00,5.49
586,0,4.49,-1.00
0,448,-1.00,5.95
0,746,-1.00,3.49
0,579,-1.00,4.88
0,386,-1.00,6.47
0,594,-1.00,4.70
429,0,6.39,-1.00
0,436,-1.00,6.56
555,0,4.35,-1.00
0,564,-1.00,4.98
482,0,5.78,-1.00
538,0,5.42,-1.00
301,0,9.15,-1.00
291,0,8.53,-1.00
546,0,5.13,-1.00
434,0,6.57,-1.00
0,664,-1.00,4.39
497,0,6.74,-1.00
0,693,-1.00,4.34
0,553,-1.00,4.73
596,0,4.46,-1.00
0,594,-1.00,4.54
0,531,-1.00,5.10
0,541,-1.00,5.15
524,0,5.65,-1.00
