pop1,pop2,k1,k2
0,1475,-1.00,1.15
0,1434,-1.00,0.60
0,1759,-1.00,0.63
0,1274,-1.00,1.86
0,1437,-1.00,2.10
0,906,-1.00,1.72
1252,104,2.29,3.89
0,1491,-1.00,1.63
0,1053,-1.00,1.55
0,1193,-1.00,1.07
0,1358,-1.00,1.34
0,1119,-1.00,2.29
0,1000,-1.00,1.94
0,993,-1.00,2.31
0,1245,-1.00,1.36
0,0,-1.00,-1.00
0,965,-1.00,2.58
0,919,-1.00,2.71
0,975,-1.00,1.05
0,1063,-1.00,1.75
0,912,-1.00,2.31
0,987,-1.00,2.49
0,997,-1.00,2.66
0,977,-1.00,2.13
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1287,-1.00,1.86
0,1293,-1.00,0.25
0,1159,-1.00,2.41
0,0,-1.00,-1.00
0,964,-1.00,1.51
0,1814,-1.00,1.24
0,1103,-1.00,1.39
0,1180,-1.00,1.53
0,1302,-1.00,1.86
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1267,-1.00,1.00
0,1038,-1.00,2.39
0,1761,-1.00,1.07
0,1112,-1.00,1.36
0,1601,-1.00,1.19
0,1674,-1.00,1.15
0,1089,-1.00,1.46
0,1020,-1.00,1.52
0,1166,-1.00,2.32
0,1464,-1.00,0.57
0,1583,-1.00,2.34
0,1053,-1.00,1.73
0,1424,-1.00,1.07
0,875,-1.00,2.31
0,1019,-1.00,1.30
0,1466,-1.00,1.24
0,1245,-1.00,1.35
0,1093,-1.00,2.34
0,1156,-1.00,2.50
1067,0,2.94,-1.00
0,1577,-1.00,2.79
923,0,2.89,-1.00
0,1134,-1.00,2.22
0,0,-1.00,-1.00
0,1166,-1.00,2.52
0,0,-1.00,-1.00
0,1101,-1.00,1.22
0,1387,-1.00,1.33
0,1229,-1.00,1.27
0,0,-1.00,-1.00
0,1443,-1.00,1.87
0,1268,-1.00,1.70
0,1130,-1.00,1.96
0,1571,-1.00,1.89
1441,0,2.44,-1.00
0,1191,-1.00,1.77
0,0,-1.00,-1.00
0,1121,-1.00,2.16
0,855,-1.00,2.00
1139,0,2.36,-1.00
0,1241,-1.00,1.46
0,0,-1.00,-1.00
0,1746,-1.00,1.40
0,977,-1.00,2.49
0,0,-1.00,-1.00
0,968,-1.00,1.38
1763,0,2.47,-1.00
0,1366,-1.00,1.72
0,959,-1.00,1.31
0,1021,-1.00,0.41
958,0,2.38,-1.00
0,0,-1.00,-1.00
0,1387,-1.00,1.37
0,1397,-1.00,1.39
0,1528,-1.00,2.74
0,0,-1.00,-1.00
0,1181,-1.00,1.62
0,947,-1.00,1.98
0,1287,-1.00,1.35
0,1212,-1.00,1.54
0,889,-1.00,1.69
0,1454,-1.00,1.54
