pop1,pop2,k1,k2
761,0,2.52,-1.00
782,0,2.12,-1.00
199,714,1.45,1.62
0,777,-1.00,1.88
855,0,2.00,-1.00
785,0,2.50,-1.00
0,876,-1.00,1.69
0,812,-1.00,1.89
0,860,-1.00,1.93
0,864,-1.00,1.77
801,0,1.70,-1.00
0,801,-1.00,2.40
826,0,1.77,-1.00
0,888,-1.00,1.49
837,0,1.75,-1.00
0,833,-1.00,1.79
832,0,1.63,-1.00
0,799,-1.00,1.97
0,800,-1.00,1.97
834,0,2.19,-1.00
681,0,2.95,-1.00
726,0,2.88,-1.00
767,0,2.14,-1.00
0,819,-1.00,1.81
841,0,1.44,-1.00
805,0,1.94,-1.00
804,0,2.13,-1.00
0,812,-1.00,1.79
800,0,1.85,-1.00
0,827,-1.00,1.60
0,819,-1.00,1.92
0,785,-1.00,2.07
0,718,-1.00,2.15
885,0,1.78,-1.00
835,0,1.91,-1.00
864,0,1.71,-1.00
751,0,2.68,-1.00
820,0,2.08,-1.00
0,825,-1.00,1.61
0,823,-1.00,1.87
760,0,2.01,-1.00
792,0,2.10,-1.00
0,840,-1.00,1.79
769,0,1.90,-1.00
804,0,2.12,-1.00
0,814,-1.00,1.73
740,0,2.02,-1.00
0,772,-1.00,2.10
0,862,-1.00,1.79
838,0,2.17,-1.00
723,0,2.56,-1.00
822,0,2.04,-1.00
802,0,1.96,-1.00
814,0,1.85,-1.00
0,771,-1.00,1.98
825,0,1.84,-1.00
0,859,-1.00,1.59
787,0,1.45,-1.00
840,0,1.70,-1.00
0,781,-1.00,1.85
0,809,-1.00,2.06
828,0,2.03,-1.00
765,0,2.01,-1.00
0,857,-1.00,1.42
0,899,-1.00,2.02
793,0,1.79,-1.00
0,813,-1.00,1.88
804,0,2.13,-1.00
802,0,1.95,-1.00
886,0,1.66,-1.00
757,0,2.21,-1.00
0,821,-1.00,1.85
814,0,1.73,-1.00
832,0,1.69,-1.00
0,832,-1.00,1.65
919,0,1.34,-1.00
0,816,-1.00,2.01
0,788,-1.00,2.66
125,662,1.80,1.76
840,0,1.51,-1.00
867,0,1.78,-1.00
0,826,-1.00,2.32
739,0,2.73,-1.00
804,0,1.65,-1.00
920,0,1.82,-1.00
0,808,-1.00,1.82
793,0,1.93,-1.00
0,803,-1.00,2.02
817,0,1.72,-1.00
0,841,-1.00,1.49
0,878,-1.00,1.56
743,0,2.42,-1.00
0,860,-1.00,1.82
859,0,1.88,-1.00
0,825,-1.00,1.87
794,0,2.09,-1.00
92,823,2.15,1.53
0,774,-1.00,2.00
830,0,1.67,-1.00
848,0,1.87,-1.00
