pop1,pop2,k1,k2
0,975,-1.00,5.71
0,1590,-1.00,4.03
0,1210,-1.00,2.75
0,764,-1.00,5.44
0,1100,-1.00,5.63
0,934,-1.00,5.64
0,1503,-1.00,4.34
0,1118,-1.00,4.90
0,877,-1.00,4.20
0,1133,-1.00,4.78
0,907,-1.00,4.96
0,973,-1.00,5.66
0,919,-1.00,3.00
0,1032,-1.00,4.31
0,787,-1.00,4.41
0,1261,-1.00,5.44
0,928,-1.00,5.53
0,814,-1.00,6.01
0,859,-1.00,4.60
0,941,-1.00,4.56
0,1191,-1.00,3.64
0,1069,-1.00,4.02
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1308,-1.00,5.71
0,934,-1.00,4.10
0,0,-1.00,-1.00
0,1344,-1.00,4.41
0,1125,-1.00,6.17
0,1346,-1.00,4.67
0,1054,-1.00,3.49
0,0,-1.00,-1.00
0,895,-1.00,6.38
0,1292,-1.00,4.35
0,983,-1.00,3.94
0,748,-1.00,5.95
0,1080,-1.00,4.58
0,748,-1.00,6.12
0,1000,-1.00,4.57
0,825,-1.00,5.68
0,1525,-1.00,4.74
0,1139,-1.00,4.68
0,977,-1.00,4.38
0,1130,-1.00,4.36
0,1178,-1.00,3.67
0,1023,-1.00,4.71
0,1525,-1.00,3.70
0,840,-1.00,4.71
0,1292,-1.00,5.62
0,914,-1.00,5.18
0,1067,-1.00,4.01
0,1111,-1.00,6.12
0,1065,-1.00,4.35
0,1245,-1.00,6.11
0,907,-1.00,6.21
0,1539,-1.00,3.33
0,1431,-1.00,4.96
0,1053,-1.00,4.92
0,783,-1.00,4.12
0,818,-1.00,5.73
0,1076,-1.00,2.81
0,868,-1.00,5.18
0,1071,-1.00,4.22
0,1025,-1.00,4.09
0,0,-1.00,-1.00
0,894,-1.00,4.32
0,0,-1.00,-1.00
837,0,5.42,-1.00
0,890,-1.00,4.34
1158,0,5.49,-1.00
0,0,-1.00,-1.00
0,644,-1.00,8.24
0,842,-1.00,3.89
0,1332,-1.00,3.70
0,1031,-1.00,4.10
0,1463,-1.00,5.15
0,1155,-1.00,5.38
969,0,5.67,-1.00
0,835,-1.00,5.00
0,858,-1.00,6.32
0,1386,-1.00,5.33
0,1163,-1.00,4.96
0,827,-1.00,5.81
0,850,-1.00,4.62
0,1173,-1.00,4.69
0,1449,-1.00,4.25
0,1151,-1.00,4.84
0,1037,-1.00,5.12
0,1254,-1.00,4.94
0,1289,-1.00,5.27
0,788,-1.00,4.83
0,929,-1.00,4.49
0,1553,-1.00,3.54
0,761,-1.00,4.93
0,914,-1.00,6.14
0,1280,-1.00,4.71
0,796,-1.00,4.58
0,925,-1.00,4.84
0,773,-1.00,5.13
0,1001,-1.00,4.18
