pop1,pop2,k1,k2
0,1038,-1.00,8.71
0,0,-1.00,-1.00
0,1185,-1.00,8.46
0,849,-1.00,7.17
0,1249,-1.00,9.41
0,1050,-1.00,8.41
0,884,-1.00,8.38
0,732,-1.00,11.36
0,656,-1.00,8.18
0,823,-1.00,7.52
0,806,-1.00,9.00
0,867,-1.00,6.61
588,0,12.92,-1.00
598,0,9.74,-1.00
0,1014,-1.00,7.15
0,1017,-1.00,7.47
0,656,-1.00,8.98
0,687,-1.00,7.89
0,755,-1.00,7.04
0,996,-1.00,7.22
0,902,-1.00,7.32
0,780,-1.00,9.21
0,1033,-1.00,6.46
0,1076,-1.00,5.27
0,941,-1.00,6.73
0,892,-1.00,10.66
0,710,-1.00,8.04
0,831,-1.00,6.84
0,681,-1.00,9.24
0,943,-1.00,7.22
731,0,9.75,-1.00
0,787,-1.00,6.51
0,834,-1.00,8.72
0,667,-1.00,7.17
0,609,-1.00,10.08
0,770,-1.00,8.14
0,619,-1.00,10.33
0,0,-1.00,-1.00
0,1381,-1.00,7.12
0,748,-1.00,8.49
0,1397,-1.00,6.60
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1167,-1.00,7.21
0,921,-1.00,12.29
0,1169,-1.00,7.50
0,746,-1.00,5.65
1012,0,10.22,-1.00
0,938,-1.00,5.07
0,574,-1.00,11.43
0,882,-1.00,6.57
0,1306,-1.00,6.92
0,1066,-1.00,6.42
0,1201,-1.00,7.65
0,706,-1.00,7.45
0,1002,-1.00,8.15
990,0,12.62,-1.00
0,832,-1.00,7.40
0,733,-1.00,9.69
0,945,-1.00,8.35
0,1295,-1.00,6.96
631,0,9.60,-1.00
838,0,11.60,-1.00
0,792,-1.00,6.09
1094,0,11.15,-1.00
0,838,-1.00,5.99
0,1338,-1.00,7.29
0,948,-1.00,6.12
0,1181,-1.00,4.96
0,979,-1.00,6.44
0,1077,-1.00,6.15
0,1008,-1.00,7.68
0,1261,-1.00,7.64
0,949,-1.00,7.13
0,825,-1.00,8.12
0,782,-1.00,9.26
0,945,-1.00,6.70
0,796,-1.00,6.38
0,984,-1.00,9.06
0,1251,-1.00,7.14
0,1060,-1.00,6.78
0,944,-1.00,6.51
1008,0,8.11,-1.00
0,1148,-1.00,6.07
0,1287,-1.00,8.16
0,1092,-1.00,8.37
0,1186,-1.00,9.65
0,731,-1.00,8.50
0,836,-1.00,7.75
786,0,6.42,-1.00
0,1027,-1.00,5.21
0,682,-1.00,9.81
765,0,8.63,-1.00
739,0,12.45,-1.00
0,592,-1.00,10.68
0,1242,-1.00,6.63
0,960,-1.00,6.39
0,876,-1.00,7.25
0,645,-1.00,7.30
1009,0,8.61,-1.00
