pop1,pop2,k1,k2
0,646,-1.00,2.94
0,791,-1.00,2.37
639,0,3.90,-1.00
0,796,-1.00,2.03
0,696,-1.00,3.27
676,0,3.44,-1.00
0,647,-1.00,3.70
0,636,-1.00,3.44
0,579,-1.00,3.78
0,751,-1.00,2.96
724,0,3.27,-1.00
0,668,-1.00,2.80
608,0,4.69,-1.00
0,769,-1.00,2.44
644,0,3.82,-1.00
0,688,-1.00,3.50
723,0,3.04,-1.00
0,716,-1.00,2.40
0,709,-1.00,2.71
0,809,-1.00,2.00
0,790,-1.00,2.30
0,667,-1.00,3.58
0,850,-1.00,1.69
0,727,-1.00,3.35
0,551,-1.00,4.75
0,629,-1.00,3.86
708,0,3.13,-1.00
0,612,-1.00,4.50
0,639,-1.00,3.85
0,727,-1.00,2.55
0,629,-1.00,4.29
0,640,-1.00,3.92
0,785,-1.00,2.09
0,723,-1.00,3.32
0,954,-1.00,0.57
0,746,-1.00,2.26
0,635,-1.00,3.31
0,645,-1.00,3.56
0,775,-1.00,2.85
0,596,-1.00,4.33
0,686,-1.00,3.24
0,739,-1.00,3.37
0,711,-1.00,3.55
0,709,-1.00,2.94
0,647,-1.00,3.50
0,752,-1.00,2.49
632,0,4.46,-1.00
0,752,-1.00,2.98
0,650,-1.00,3.97
0,722,-1.00,2.57
596,0,4.58,-1.00
0,639,-1.00,3.54
475,0,5.40,-1.00
0,709,-1.00,3.27
0,668,-1.00,3.18
0,705,-1.00,3.38
617,0,4.50,-1.00
0,640,-1.00,4.02
0,762,-1.00,2.00
590,0,3.93,-1.00
0,787,-1.00,2.13
0,878,-1.00,1.51
0,802,-1.00,2.85
548,0,5.02,-1.00
731,0,3.33,-1.00
0,691,-1.00,3.57
663,0,3.83,-1.00
663,0,3.55,-1.00
0,646,-1.00,3.69
679,0,3.02,-1.00
0,670,-1.00,3.15
493,0,5.31,-1.00
0,618,-1.00,4.24
638,0,3.82,-1.00
0,687,-1.00,2.74
0,824,-1.00,2.11
0,767,-1.00,2.98
0,646,-1.00,3.17
0,623,-1.00,3.68
0,772,-1.00,2.96
0,829,-1.00,1.45
670,0,3.02,-1.00
0,813,-1.00,2.14
0,728,-1.00,3.09
0,668,-1.00,3.66
686,0,3.42,-1.00
471,0,5.57,-1.00
0,657,-1.00,3.59
0,778,-1.00,2.39
0,743,-1.00,2.75
0,683,-1.00,3.33
667,0,4.20,-1.00
674,0,3.32,-1.00
0,672,-1.00,2.95
0,719,-1.00,2.98
0,657,-1.00,3.65
0,667,-1.00,3.80
0,680,-1.00,3.50
0,588,-1.00,3.01
713,0,3.70,-1.00
