pop1,pop2,k1,k2
1427,0,1.15,-1.00
0,1821,-1.00,-0.04
0,0,-1.00,-1.00
0,1817,-1.00,1.22
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1091,-1.00,0.22
0,0,-1.00,-1.00
0,1207,-1.00,1.23
0,0,-1.00,-1.00
0,0,-1.00,-1.00
312,685,1.48,1.19
1287,0,1.16,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1002,-1.00,0.31
0,0,-1.00,-1.00
0,1204,-1.00,0.13
0,953,-1.00,0.57
0,1337,-1.00,0.04
0,1469,-1.00,0.80
0,1215,-1.00,1.30
0,1571,-1.00,0.24
0,1006,-1.00,1.19
0,0,-1.00,-1.00
0,0,-1.00,-1.00
877,703,0.93,1.26
0,0,-1.00,-1.00
0,1310,-1.00,0.23
0,1077,-1.00,0.71
0,1223,-1.00,1.35
0,1263,-1.00,0.31
0,1113,-1.00,0.29
0,0,-1.00,-1.00
0,1873,-1.00,0.14
0,960,-1.00,1.34
0,0,-1.00,-1.00
90,1365,1.36,0.25
0,1294,-1.00,1.10
0,0,-1.00,-1.00
0,1148,-1.00,1.07
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,973,-1.00,1.08
0,1153,-1.00,0.88
1011,0,1.29,-1.00
0,1026,-1.00,0.39
0,0,-1.00,-1.00
0,0,-1.00,-1.00
29,1536,1.10,0.18
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,983,-1.00,0.18
0,1208,-1.00,-0.01
833,757,1.34,1.21
0,1756,-1.00,0.17
732,676,1.06,0.80
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1550,-1.00,1.22
0,1243,-1.00,0.16
1453,0,1.21,-1.00
0,1435,-1.00,0.15
0,0,-1.00,-1.00
0,1481,-1.00,0.19
0,991,-1.00,1.08
0,1547,-1.00,0.22
178,1189,1.56,0.59
0,0,-1.00,-1.00
0,1017,-1.00,0.39
1297,0,1.35,-1.00
0,1334,-1.00,1.25
0,1172,-1.00,0.26
1066,0,1.17,-1.00
1540,0,1.15,-1.00
123,1707,1.58,0.14
0,1231,-1.00,0.11
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
41,1477,0.90,0.11
0,0,-1.00,-1.00
0,1528,-1.00,1.42
0,0,-1.00,-1.00
0,1174,-1.00,0.20
0,1252,-1.00,1.21
1448,0,1.49,-1.00
0,1184,-1.00,1.14
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1640,0,1.10,-1.00
0,1154,-1.00,0.23
0,1176,-1.00,1.24
