pop1,pop2,k1,k2
747,0,2.33,-1.00
0,815,-1.00,2.04
247,558,2.66,1.88
865,0,1.83,-1.00
908,0,1.39,-1.00
0,810,-1.00,1.90
0,846,-1.00,1.82
0,774,-1.00,1.89
799,0,2.55,-1.00
0,870,-1.00,1.66
807,0,1.99,-1.00
808,0,1.85,-1.00
0,784,-1.00,1.77
0,753,-1.00,2.03
0,819,-1.00,1.55
805,0,1.96,-1.00
0,842,-1.00,1.94
0,842,-1.00,1.58
0,872,-1.00,1.53
0,807,-1.00,1.89
0,765,-1.00,1.91
772,0,2.56,-1.00
0,837,-1.00,1.60
769,0,2.13,-1.00
806,0,1.92,-1.00
921,0,1.40,-1.00
0,851,-1.00,1.89
0,796,-1.00,1.78
0,811,-1.00,1.60
0,865,-1.00,1.87
0,823,-1.00,1.81
0,854,-1.00,1.97
0,786,-1.00,1.84
0,839,-1.00,1.87
0,848,-1.00,1.44
0,790,-1.00,1.95
846,7,1.70,1.29
0,833,-1.00,1.71
0,762,-1.00,1.66
0,812,-1.00,1.55
0,848,-1.00,1.88
777,0,2.34,-1.00
825,0,1.66,-1.00
0,829,-1.00,2.00
693,117,1.92,1.83
769,0,2.22,-1.00
817,0,1.73,-1.00
0,820,-1.00,1.78
0,817,-1.00,1.71
768,0,2.10,-1.00
839,0,1.53,-1.00
832,0,2.03,-1.00
851,0,1.66,-1.00
759,0,2.24,-1.00
899,0,1.91,-1.00
0,825,-1.00,2.06
724,0,1.95,-1.00
0,819,-1.00,1.46
0,793,-1.00,1.73
0,831,-1.00,1.46
0,866,-1.00,1.84
0,871,-1.00,1.83
0,774,-1.00,1.87
780,0,1.76,-1.00
0,919,-1.00,1.60
0,772,-1.00,1.92
866,0,1.39,-1.00
0,860,-1.00,1.63
0,744,-1.00,1.85
0,789,-1.00,2.06
0,790,-1.00,1.66
0,841,-1.00,1.95
0,805,-1.00,1.55
803,0,2.16,-1.00
0,833,-1.00,1.65
820,0,1.78,-1.00
0,808,-1.00,1.78
634,234,1.79,1.83
0,880,-1.00,1.64
814,0,2.13,-1.00
0,860,-1.00,2.03
0,887,-1.00,2.06
792,0,1.75,-1.00
0,815,-1.00,1.83
0,796,-1.00,2.08
796,0,1.82,-1.00
0,879,-1.00,1.76
811,0,1.80,-1.00
0,801,-1.00,1.84
0,872,-1.00,1.57
0,850,-1.00,1.90
796,0,1.84,-1.00
768,0,1.72,-1.00
0,884,-1.00,2.14
0,839,-1.00,1.84
0,837,-1.00,2.03
485,437,1.50,1.72
787,0,2.00,-1.00
0,838,-1.00,1.75
835,0,1.73,-1.00
