pop1,pop2,k1,k2
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1459,-1.00,3.24
1079,0,4.39,-1.00
1198,0,3.95,-1.00
0,1265,-1.00,2.69
0,1179,-1.00,3.63
0,1018,-1.00,2.52
0,906,-1.00,4.02
0,1602,-1.00,3.73
0,1288,-1.00,1.89
0,1454,-1.00,2.81
103,1128,6.30,4.64
0,1120,-1.00,2.99
0,1458,-1.00,2.72
1020,0,5.03,-1.00
0,1031,-1.00,1.94
0,946,-1.00,2.26
0,887,-1.00,2.82
0,967,-1.00,3.34
0,1013,-1.00,2.34
0,1068,-1.00,0.66
0,1414,-1.00,3.37
0,896,-1.00,2.49
0,1274,-1.00,2.90
1094,0,3.81,-1.00
0,0,-1.00,-1.00
0,1400,-1.00,3.74
1294,0,4.31,-1.00
0,1057,-1.00,2.99
0,1050,-1.00,2.07
0,1181,-1.00,2.23
1060,0,2.97,-1.00
0,1778,-1.00,2.89
0,1003,-1.00,2.71
0,1703,-1.00,2.79
0,1185,-1.00,2.39
0,1465,-1.00,2.98
0,926,-1.00,2.59
0,957,-1.00,2.01
0,1649,-1.00,3.35
1533,0,4.16,-1.00
0,1317,-1.00,2.21
0,1095,-1.00,1.93
0,1508,-1.00,3.52
0,1087,-1.00,1.74
0,999,-1.00,2.03
0,961,-1.00,3.80
844,0,3.65,-1.00
0,1351,-1.00,2.05
0,977,-1.00,4.05
886,0,3.92,-1.00
0,988,-1.00,3.77
0,1288,-1.00,2.77
0,894,-1.00,3.36
0,1020,-1.00,3.24
0,1094,-1.00,3.63
0,922,-1.00,5.08
0,0,-1.00,-1.00
0,1376,-1.00,1.83
0,0,-1.00,-1.00
0,1000,-1.00,2.64
0,0,-1.00,-1.00
0,1457,-1.00,2.37
0,1408,-1.00,2.47
0,1695,-1.00,2.35
0,1053,-1.00,2.90
912,0,3.99,-1.00
0,1037,-1.00,2.85
0,938,-1.00,3.03
0,1147,-1.00,2.85
0,1075,-1.00,2.67
985,0,3.63,-1.00
0,884,-1.00,3.36
0,904,-1.00,2.98
0,920,-1.00,3.41
1243,0,3.42,-1.00
872,0,3.60,-1.00
0,1087,-1.00,2.21
0,960,-1.00,2.52
0,1475,-1.00,3.83
0,1136,-1.00,4.48
0,902,-1.00,2.75
0,984,-1.00,2.63
0,0,-1.00,-1.00
0,1103,-1.00,3.54
0,1278,-1.00,1.21
0,1057,-1.00,3.17
0,1152,-1.00,3.47
1095,0,3.36,-1.00
0,0,-1.00,-1.00
0,868,-1.00,4.35
0,1081,-1.00,3.60
0,1535,-1.00,2.69
0,888,-1.00,2.52
0,921,-1.00,2.60
0,1504,-1.00,1.63
0,1137,-1.00,3.68
0,927,-1.00,3.27
0,1045,-1.00,3.10
