pop1,pop2,k1,k2
868,0,1.18,-1.00
896,0,1.22,-1.00
0,843,-1.00,1.11
0,942,-1.00,1.21
0,971,-1.00,0.30
0,946,-1.00,0.18
0,937,-1.00,0.47
0,908,-1.00,0.98
930,0,1.37,-1.00
897,0,1.09,-1.00
877,0,1.10,-1.00
0,927,-1.00,1.15
933,0,1.30,-1.00
0,982,-1.00,0.59
0,997,-1.00,-0.55
875,0,1.08,-1.00
913,0,1.12,-1.00
864,0,1.42,-1.00
941,0,1.13,-1.00
13,926,1.54,0.19
0,916,-1.00,1.28
0,1029,-1.00,0.24
381,518,1.37,1.00
0,966,-1.00,0.30
0,992,-1.00,0.39
0,1049,-1.00,-0.33
7,988,2.86,0.21
933,0,1.20,-1.00
0,921,-1.00,0.14
922,0,1.19,-1.00
0,972,-1.00,0.28
126,729,1.27,1.29
0,912,-1.00,1.07
0,1009,-1.00,0.12
902,0,1.25,-1.00
0,1003,-1.00,0.19
0,937,-1.00,0.42
0,963,-1.00,0.52
41,865,3.22,0.82
0,951,-1.00,0.35
0,990,-1.00,0.27
0,1017,-1.00,0.26
0,910,-1.00,0.11
0,844,-1.00,1.25
0,940,-1.00,0.55
0,832,-1.00,1.12
0,932,-1.00,1.30
0,997,-1.00,0.20
880,0,1.30,-1.00
893,0,1.14,-1.00
0,851,-1.00,1.54
431,411,1.50,1.28
0,878,-1.00,1.05
0,958,-1.00,0.37
0,1015,-1.00,-0.91
0,985,-1.00,0.48
402,459,1.30,0.93
896,0,1.15,-1.00
0,824,-1.00,1.43
916,0,1.11,-1.00
580,259,1.42,1.48
821,0,1.08,-1.00
0,959,-1.00,0.25
882,0,1.04,-1.00
0,1018,-1.00,-0.29
0,1014,-1.00,0.33
360,493,1.29,1.26
843,0,1.23,-1.00
0,966,-1.00,0.42
0,1068,-1.00,0.04
0,1037,-1.00,0.16
0,960,-1.00,0.34
0,900,-1.00,1.00
0,945,-1.00,0.08
0,1035,-1.00,-0.02
0,868,-1.00,1.12
914,0,1.19,-1.00
0,971,-1.00,0.17
0,967,-1.00,0.42
0,991,-1.00,0.14
873,0,1.22,-1.00
0,876,-1.00,1.24
877,0,1.22,-1.00
0,1079,-1.00,-0.76
0,929,-1.00,0.10
0,975,-1.00,0.46
0,984,-1.00,0.18
68,936,0.94,0.35
0,987,-1.00,0.46
0,949,-1.00,0.71
0,862,-1.00,1.26
940,0,1.02,-1.00
0,1012,-1.00,0.16
0,927,-1.00,-0.04
0,959,-1.00,0.44
0,973,-1.00,0.28
25,894,1.12,0.14
0,942,-1.00,0.29
0,954,-1.00,0.17
0,975,-1.00,0.49
