pop1,pop2,k1,k2
0,827,-1.00,5.31
0,997,-1.00,4.79
0,990,-1.00,5.86
0,946,-1.00,4.91
0,0,-1.00,-1.00
0,814,-1.00,4.57
0,1167,-1.00,4.12
0,829,-1.00,5.49
0,951,-1.00,5.07
0,1300,-1.00,5.72
0,924,-1.00,4.25
0,1007,-1.00,6.28
0,0,-1.00,-1.00
0,1457,-1.00,5.02
0,1032,-1.00,4.54
0,1015,-1.00,3.42
0,817,-1.00,5.36
0,831,-1.00,4.45
0,1427,-1.00,5.74
0,1276,-1.00,5.04
0,805,-1.00,4.98
0,1248,-1.00,3.47
0,892,-1.00,4.89
0,1032,-1.00,4.96
801,0,8.43,-1.00
0,859,-1.00,5.10
0,1340,-1.00,5.10
0,1072,-1.00,5.32
0,1143,-1.00,3.57
0,864,-1.00,4.30
0,1213,-1.00,4.78
0,869,-1.00,3.85
0,998,-1.00,4.46
0,1259,-1.00,4.69
0,751,-1.00,4.50
0,1473,-1.00,3.84
0,1011,-1.00,4.64
0,1402,-1.00,5.49
0,1440,-1.00,5.22
0,1665,-1.00,3.34
0,1049,-1.00,5.65
0,902,-1.00,4.25
0,1286,-1.00,3.06
784,0,6.33,-1.00
0,1501,-1.00,4.64
0,1587,-1.00,3.89
0,1029,-1.00,3.64
0,1052,-1.00,5.08
0,810,-1.00,5.05
0,914,-1.00,3.47
0,831,-1.00,5.04
787,0,8.96,-1.00
0,904,-1.00,4.75
0,935,-1.00,6.54
1134,0,6.82,-1.00
863,0,5.35,-1.00
0,1195,-1.00,4.68
0,771,-1.00,5.18
0,910,-1.00,2.90
0,768,-1.00,4.66
0,1482,-1.00,5.10
0,1348,-1.00,2.10
0,854,-1.00,5.21
0,1490,-1.00,5.63
0,858,-1.00,6.97
0,885,-1.00,3.74
0,1306,-1.00,5.14
0,753,-1.00,6.39
0,746,-1.00,5.41
0,1017,-1.00,4.75
0,988,-1.00,4.53
0,774,-1.00,6.91
0,789,-1.00,5.62
0,1132,-1.00,5.36
0,1035,-1.00,4.89
0,0,-1.00,-1.00
0,773,-1.00,5.36
0,813,-1.00,5.10
0,1009,-1.00,4.06
0,821,-1.00,4.97
0,728,-1.00,5.57
0,1198,-1.00,2.70
0,808,-1.00,5.46
0,933,-1.00,4.39
0,1456,-1.00,5.95
0,785,-1.00,5.37
0,1351,-1.00,4.20
0,859,-1.00,4.57
0,856,-1.00,5.45
0,1423,-1.00,7.26
0,1036,-1.00,5.19
0,964,-1.00,2.90
0,749,-1.00,5.89
0,805,-1.00,5.67
0,1328,-1.00,5.55
0,928,-1.00,5.62
0,1453,-1.00,4.95
1100,0,4.03,-1.00
0,1215,-1.00,6.18
0,770,-1.00,8.15
