pop1,pop2,k1,k2
0,760,-1.00,1.79
0,916,-1.00,1.08
0,794,-1.00,2.14
667,0,3.15,-1.00
0,686,-1.00,2.53
707,0,2.59,-1.00
0,885,-1.00,0.98
819,0,2.31,-1.00
0,870,-1.00,1.19
31,716,2.97,2.25
782,0,2.42,-1.00
808,0,2.11,-1.00
0,864,-1.00,0.98
0,804,-1.00,1.66
0,869,-1.00,1.41
0,961,-1.00,1.27
0,743,-1.00,2.56
0,769,-1.00,2.46
0,737,-1.00,2.47
0,796,-1.00,2.56
0,727,-1.00,2.35
777,0,2.43,-1.00
0,899,-1.00,1.54
0,791,-1.00,2.07
0,752,-1.00,2.42
0,737,-1.00,2.46
0,812,-1.00,2.17
740,0,2.50,-1.00
0,666,-1.00,3.09
0,939,-1.00,1.20
0,714,-1.00,2.48
0,887,-1.00,1.38
0,815,-1.00,1.76
821,0,2.40,-1.00
0,825,-1.00,2.60
0,861,-1.00,1.36
0,731,-1.00,2.23
779,0,2.16,-1.00
0,802,-1.00,1.21
0,774,-1.00,2.47
811,0,2.50,-1.00
0,820,-1.00,2.26
0,797,-1.00,1.57
788,0,2.50,-1.00
0,874,-1.00,1.42
777,0,2.45,-1.00
0,823,-1.00,1.85
0,717,-1.00,2.47
0,993,-1.00,0.42
0,873,-1.00,1.76
0,914,-1.00,1.14
772,0,2.40,-1.00
0,849,-1.00,1.96
0,796,-1.00,2.48
787,0,2.17,-1.00
0,820,-1.00,2.31
0,765,-1.00,2.41
0,899,-1.00,1.00
0,743,-1.00,2.06
0,880,-1.00,1.33
0,774,-1.00,2.42
0,777,-1.00,2.24
0,836,-1.00,1.83
0,776,-1.00,2.66
0,879,-1.00,1.24
783,0,2.32,-1.00
0,782,-1.00,1.77
0,921,-1.00,0.98
0,743,-1.00,2.46
0,801,-1.00,2.40
0,882,-1.00,1.34
0,785,-1.00,2.47
0,772,-1.00,1.56
0,841,-1.00,1.49
0,868,-1.00,1.30
0,908,-1.00,1.30
739,0,2.89,-1.00
870,0,1.94,-1.00
0,848,-1.00,1.29
710,0,2.58,-1.00
0,877,-1.00,1.11
0,895,-1.00,1.38
725,0,2.44,-1.00
0,766,-1.00,2.36
0,778,-1.00,2.41
0,921,-1.00,1.24
772,0,2.35,-1.00
0,795,-1.00,2.09
0,798,-1.00,1.46
768,0,2.35,-1.00
0,799,-1.00,1.59
0,835,-1.00,1.77
0,834,-1.00,1.52
0,796,-1.00,2.20
0,878,-1.00,1.44
0,803,-1.00,2.23
0,961,-1.00,0.68
0,933,-1.00,1.29
0,855,-1.00,1.23
0,842,-1.00,1.99
