pop1,pop2,k1,k2
0,971,-1.00,0.88
0,1019,-1.00,0.98
0,0,-1.00,-1.00
0,1672,-1.00,-0.07
1792,0,1.57,-1.00
0,1662,-1.00,0.66
0,950,-1.00,1.00
0,0,-1.00,-1.00
1487,0,1.97,-1.00
0,1391,-1.00,0.74
0,1193,-1.00,0.33
0,980,-1.00,0.82
932,0,2.14,-1.00
0,1126,-1.00,0.74
0,1213,-1.00,1.51
1431,0,1.93,-1.00
0,1194,-1.00,0.81
0,1678,-1.00,0.85
0,1668,-1.00,0.93
0,1212,-1.00,0.78
0,1169,-1.00,0.83
0,1041,-1.00,0.93
0,0,-1.00,-1.00
0,1150,-1.00,0.86
1277,0,2.10,-1.00
0,1208,-1.00,1.00
1484,0,1.64,-1.00
0,1511,-1.00,0.88
0,1076,-1.00,1.76
0,0,-1.00,-1.00
0,1018,-1.00,1.22
0,0,-1.00,-1.00
0,1166,-1.00,0.92
0,0,-1.00,-1.00
0,1641,-1.00,0.51
0,1458,-1.00,0.91
0,0,-1.00,-1.00
971,0,1.77,-1.00
1771,0,1.63,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1616,0,2.06,-1.00
0,1739,-1.00,0.09
0,1601,-1.00,1.73
0,1231,-1.00,0.97
0,1055,-1.00,0.80
1340,0,1.49,-1.00
0,1408,-1.00,1.74
0,0,-1.00,-1.00
0,1225,-1.00,0.86
1223,0,1.97,-1.00
0,0,-1.00,-1.00
967,0,1.71,-1.00
0,0,-1.00,-1.00
0,1668,-1.00,0.71
1023,0,1.68,-1.00
0,1478,-1.00,1.88
0,1014,-1.00,1.31
1217,0,2.07,-1.00
1172,0,1.59,-1.00
0,973,-1.00,0.78
0,1839,-1.00,0.72
0,1380,-1.00,0.55
0,1669,-1.00,0.87
1059,0,1.64,-1.00
0,0,-1.00,-1.00
0,918,-1.00,0.67
0,1184,-1.00,0.18
0,0,-1.00,-1.00
0,1450,-1.00,1.03
0,1397,-1.00,0.85
0,1608,-1.00,0.62
0,1529,-1.00,0.54
0,1489,-1.00,1.71
914,409,1.79,1.98
0,0,-1.00,-1.00
0,1156,-1.00,0.72
0,1522,-1.00,1.71
0,1278,-1.00,0.80
0,1643,-1.00,1.43
0,1327,-1.00,1.92
0,1865,-1.00,-0.38
0,1625,-1.00,0.77
0,1537,-1.00,0.89
969,0,1.89,-1.00
0,0,-1.00,-1.00
995,0,1.95,-1.00
0,1605,-1.00,0.76
0,1258,-1.00,1.70
0,1073,-1.00,1.05
0,0,-1.00,-1.00
1046,0,2.03,-1.00
894,315,1.68,1.60
0,0,-1.00,-1.00
169,1334,1.50,0.71
0,1395,-1.00,0.96
0,1008,-1.00,1.62
0,1442,-1.00,-0.07
1289,0,1.88,-1.00
1626,0,1.79,-1.00
