pop1,pop2,k1,k2
0,857,-1.00,4.88
0,1282,-1.00,5.07
1040,0,5.08,-1.00
0,1260,-1.00,5.61
0,1340,-1.00,4.66
0,983,-1.00,5.30
0,1351,-1.00,3.95
0,1107,-1.00,5.30
0,1429,-1.00,4.88
0,1077,-1.00,4.06
0,1642,-1.00,2.43
0,969,-1.00,2.96
0,906,-1.00,5.24
0,1215,-1.00,4.55
0,901,-1.00,4.14
0,1255,-1.00,5.68
0,1024,-1.00,4.13
0,946,-1.00,4.89
0,1029,-1.00,3.73
0,817,-1.00,4.71
0,1574,-1.00,4.71
0,871,-1.00,3.82
0,859,-1.00,4.15
0,1201,-1.00,5.15
0,1282,-1.00,4.85
0,1155,-1.00,5.00
0,964,-1.00,4.45
0,810,-1.00,5.28
0,1385,-1.00,5.10
0,1578,-1.00,4.55
0,1054,-1.00,3.57
0,1510,-1.00,4.64
0,877,-1.00,5.92
0,839,-1.00,4.98
0,993,-1.00,5.42
0,813,-1.00,4.48
0,1222,-1.00,4.59
0,912,-1.00,5.62
0,945,-1.00,4.98
0,837,-1.00,5.90
0,1229,-1.00,5.24
749,0,6.81,-1.00
0,920,-1.00,5.42
0,917,-1.00,4.63
0,808,-1.00,3.32
0,1286,-1.00,6.08
0,916,-1.00,5.18
0,0,-1.00,-1.00
0,1273,-1.00,4.59
0,1320,-1.00,3.67
0,806,-1.00,4.84
0,1031,-1.00,5.32
0,1219,-1.00,5.49
0,832,-1.00,5.47
0,1351,-1.00,5.42
0,927,-1.00,5.06
0,750,-1.00,5.02
0,0,-1.00,-1.00
0,1342,-1.00,4.59
0,1046,-1.00,4.03
0,1320,-1.00,4.94
0,1338,-1.00,5.00
0,1138,-1.00,5.06
0,885,-1.00,4.77
0,1030,-1.00,5.35
0,1398,-1.00,4.66
0,874,-1.00,4.15
0,1424,-1.00,2.96
0,1063,-1.00,4.32
0,969,-1.00,4.64
0,1472,-1.00,4.69
0,918,-1.00,5.29
0,1214,-1.00,3.32
0,784,-1.00,5.05
1225,0,6.47,-1.00
0,901,-1.00,4.22
0,1294,-1.00,3.58
0,847,-1.00,5.00
0,1233,-1.00,4.86
0,1166,-1.00,4.03
0,1560,-1.00,4.56
0,1356,-1.00,5.52
0,917,-1.00,3.87
0,1543,-1.00,4.59
0,1094,-1.00,5.91
0,826,-1.00,5.06
0,913,-1.00,4.41
0,1513,-1.00,4.71
0,1148,-1.00,3.06
0,968,-1.00,4.93
1108,0,5.18,-1.00
0,1077,-1.00,4.56
0,1001,-1.00,5.88
0,813,-1.00,4.96
0,1041,-1.00,4.71
0,824,-1.00,5.45
0,1013,-1.00,6.08
0,1142,-1.00,3.54
0,901,-1.00,4.84
0,848,-1.00,5.89
