pop1,pop2,k1,k2
0,1580,-1.00,1.49
0,0,-1.00,-1.00
1458,0,2.13,-1.00
1133,0,1.93,-1.00
0,0,-1.00,-1.00
1070,0,2.94,-1.00
0,1124,-1.00,1.55
1436,0,2.36,-1.00
0,1473,-1.00,2.32
0,914,-1.00,2.33
1019,0,2.84,-1.00
0,0,-1.00,-1.00
0,1075,-1.00,1.57
1514,0,2.46,-1.00
1121,0,2.88,-1.00
0,1085,-1.00,2.12
0,0,-1.00,-1.00
0,974,-1.00,2.68
1069,0,2.62,-1.00
0,1266,-1.00,2.41
0,1473,-1.00,1.00
1720,0,2.16,-1.00
0,0,-1.00,-1.00
0,1499,-1.00,2.42
0,0,-1.00,-1.00
0,1237,-1.00,1.17
1020,0,2.32,-1.00
1381,0,3.09,-1.00
1402,0,2.22,-1.00
0,1483,-1.00,2.51
0,1241,-1.00,0.98
0,0,-1.00,-1.00
0,1167,-1.00,1.32
948,0,2.54,-1.00
0,1481,-1.00,1.62
0,1153,-1.00,1.45
0,1265,-1.00,1.65
0,998,-1.00,1.81
1116,0,2.68,-1.00
0,1581,-1.00,1.42
0,0,-1.00,-1.00
0,1605,-1.00,1.72
0,1374,-1.00,0.53
937,0,2.52,-1.00
0,1294,-1.00,0.33
1656,0,2.29,-1.00
1062,0,2.85,-1.00
0,1164,-1.00,1.64
0,1651,-1.00,2.63
0,0,-1.00,-1.00
1443,0,2.76,-1.00
0,1694,-1.00,0.81
0,899,-1.00,1.75
1070,0,2.70,-1.00
0,1161,-1.00,0.09
0,1012,-1.00,2.26
0,971,-1.00,1.52
982,0,2.89,-1.00
0,1471,-1.00,2.19
0,0,-1.00,-1.00
1266,0,2.69,-1.00
0,979,-1.00,1.33
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
940,0,2.30,-1.00
0,942,-1.00,1.56
0,1716,-1.00,0.97
889,0,2.29,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1480,-1.00,1.02
1423,0,2.83,-1.00
0,1161,-1.00,1.63
0,1255,-1.00,0.69
1152,0,2.31,-1.00
1203,0,2.06,-1.00
1630,0,2.70,-1.00
1330,0,2.47,-1.00
0,0,-1.00,-1.00
974,0,3.55,-1.00
0,1176,-1.00,1.81
1191,0,2.27,-1.00
1398,0,2.42,-1.00
0,1219,-1.00,1.45
1165,0,2.24,-1.00
1124,0,2.68,-1.00
0,1619,-1.00,0.28
0,1464,-1.00,-0.17
1376,0,2.24,-1.00
0,1029,-1.00,1.54
790,341,4.07,1.57
1073,0,2.25,-1.00
1642,0,2.44,-1.00
0,983,-1.00,2.16
1203,0,2.35,-1.00
1145,0,2.26,-1.00
945,0,2.18,-1.00
0,993,-1.00,0.69
0,1044,-1.00,2.24
