pop1,pop2,k1,k2
686,0,3.26,-1.00
669,0,3.30,-1.00
0,735,-1.00,2.51
0,779,-1.00,2.55
766,0,3.20,-1.00
850,0,1.67,-1.00
753,0,2.78,-1.00
589,0,3.76,-1.00
0,725,-1.00,3.01
783,0,2.78,-1.00
846,0,2.37,-1.00
811,0,1.75,-1.00
0,773,-1.00,1.81
0,713,-1.00,3.54
757,0,2.69,-1.00
0,802,-1.00,2.18
749,0,2.61,-1.00
0,782,-1.00,2.21
728,0,2.54,-1.00
0,705,-1.00,2.61
713,0,3.56,-1.00
733,0,3.45,-1.00
0,738,-1.00,3.12
0,758,-1.00,2.40
0,791,-1.00,2.40
0,693,-1.00,2.69
758,0,2.71,-1.00
0,777,-1.00,2.45
884,0,1.82,-1.00
0,772,-1.00,2.76
0,700,-1.00,2.88
728,0,2.53,-1.00
787,0,2.17,-1.00
817,0,2.45,-1.00
0,832,-1.00,2.44
783,0,2.48,-1.00
746,0,2.50,-1.00
728,0,2.84,-1.00
0,736,-1.00,2.65
0,700,-1.00,2.88
0,756,-1.00,2.80
805,0,2.04,-1.00
0,756,-1.00,2.48
730,0,2.86,-1.00
0,717,-1.00,3.16
702,0,3.65,-1.00
708,0,3.46,-1.00
0,775,-1.00,2.71
0,775,-1.00,2.23
758,0,2.50,-1.00
0,713,-1.00,3.16
717,0,3.19,-1.00
712,0,2.58,-1.00
740,0,2.84,-1.00
0,656,-1.00,3.05
0,809,-1.00,2.22
852,0,1.81,-1.00
0,775,-1.00,2.28
0,782,-1.00,2.34
758,0,2.77,-1.00
0,614,-1.00,4.10
0,579,-1.00,4.47
794,0,2.76,-1.00
711,0,3.07,-1.00
745,0,2.27,-1.00
690,0,3.02,-1.00
0,691,-1.00,3.45
0,679,-1.00,3.20
765,0,2.61,-1.00
826,0,2.37,-1.00
0,765,-1.00,2.56
780,0,2.26,-1.00
820,0,2.10,-1.00
0,771,-1.00,2.58
759,0,2.35,-1.00
0,763,-1.00,2.28
0,694,-1.00,3.29
764,0,2.23,-1.00
756,0,3.10,-1.00
735,0,2.80,-1.00
693,0,3.12,-1.00
733,0,2.38,-1.00
773,0,2.91,-1.00
750,0,2.44,-1.00
0,762,-1.00,2.25
0,597,-1.00,3.56
0,823,-1.00,2.03
0,623,-1.00,4.06
0,757,-1.00,3.00
771,0,2.00,-1.00
770,0,2.20,-1.00
0,698,-1.00,2.83
744,0,2.44,-1.00
780,0,2.14,-1.00
715,0,3.09,-1.00
0,763,-1.00,2.65
0,750,-1.00,3.05
774,0,2.52,-1.00
0,780,-1.00,2.51
771,0,2.30,-1.00
