pop1,pop2,k1,k2
0,1304,-1.00,2.27
0,999,-1.00,1.99
0,1615,-1.00,2.50
0,1192,-1.00,3.36
0,1364,-1.00,3.11
0,1318,-1.00,3.36
0,1408,-1.00,3.32
0,1073,-1.00,3.65
0,971,-1.00,3.25
973,0,4.15,-1.00
0,0,-1.00,-1.00
0,1104,-1.00,2.77
982,0,5.60,-1.00
0,1409,-1.00,3.06
0,1283,-1.00,3.19
0,995,-1.00,2.44
0,1180,-1.00,2.34
0,1374,-1.00,1.08
0,901,-1.00,1.97
0,894,-1.00,3.18
0,940,-1.00,3.01
0,981,-1.00,3.18
0,890,-1.00,4.52
0,1519,-1.00,2.11
0,0,-1.00,-1.00
850,0,3.76,-1.00
0,831,-1.00,3.66
0,975,-1.00,3.19
0,1204,-1.00,3.48
0,1112,-1.00,2.40
0,1307,-1.00,3.08
0,1059,-1.00,1.89
0,0,-1.00,-1.00
0,1388,-1.00,3.42
0,927,-1.00,2.78
0,883,-1.00,3.51
0,830,-1.00,3.16
0,1096,-1.00,3.26
0,1377,-1.00,2.62
0,1303,-1.00,3.32
0,843,-1.00,3.48
0,1330,-1.00,3.24
0,1013,-1.00,2.47
0,1691,-1.00,2.91
0,1330,-1.00,2.68
0,1163,-1.00,2.64
0,1143,-1.00,4.56
0,1190,-1.00,1.96
0,897,-1.00,3.33
0,999,-1.00,3.83
0,885,-1.00,3.74
0,1171,-1.00,1.75
0,1217,-1.00,1.54
0,972,-1.00,3.59
0,910,-1.00,3.52
0,904,-1.00,2.50
0,924,-1.00,3.95
0,1510,-1.00,3.32
0,1673,-1.00,3.07
0,935,-1.00,2.75
0,1501,-1.00,3.37
0,1554,-1.00,2.32
0,1017,-1.00,3.63
0,1010,-1.00,3.51
0,1057,-1.00,2.73
982,0,3.14,-1.00
853,0,4.40,-1.00
0,1027,-1.00,1.85
0,1585,-1.00,4.00
0,1443,-1.00,3.45
0,983,-1.00,0.99
0,1050,-1.00,2.55
0,1672,-1.00,2.97
0,1489,-1.00,2.95
0,1240,-1.00,3.26
0,944,-1.00,3.18
0,1003,-1.00,1.87
0,936,-1.00,2.50
0,1639,-1.00,3.44
0,0,-1.00,-1.00
0,1267,-1.00,1.92
0,1384,-1.00,3.69
0,1657,-1.00,2.69
0,890,-1.00,2.93
0,1212,-1.00,2.52
0,1039,-1.00,2.60
0,1159,-1.00,3.23
0,1444,-1.00,1.85
0,851,-1.00,2.83
0,866,-1.00,3.95
0,996,-1.00,2.58
0,986,-1.00,2.93
0,917,-1.00,3.79
0,1155,-1.00,3.15
0,1073,-1.00,3.07
0,1046,-1.00,3.69
0,914,-1.00,3.78
0,1201,-1.00,2.82
0,927,-1.00,3.67
0,1343,-1.00,3.44
