pop1,pop2,k1,k2
824,0,4.33,-1.00
0,1467,-1.00,2.27
0,1024,-1.00,3.76
1317,0,3.79,-1.00
1479,0,3.63,-1.00
0,0,-1.00,-1.00
1322,0,2.95,-1.00
0,1038,-1.00,1.99
1155,0,2.98,-1.00
0,1111,-1.00,2.47
0,1191,-1.00,2.22
0,1089,-1.00,2.83
0,1193,-1.00,2.40
925,0,4.07,-1.00
0,984,-1.00,3.48
0,921,-1.00,2.88
1067,0,3.11,-1.00
0,1180,-1.00,3.12
1186,0,3.67,-1.00
912,0,4.03,-1.00
1092,0,3.05,-1.00
1521,0,3.39,-1.00
0,903,-1.00,3.23
1062,0,3.23,-1.00
983,0,2.79,-1.00
1306,0,4.00,-1.00
0,1047,-1.00,3.14
0,0,-1.00,-1.00
0,1074,-1.00,2.69
0,0,-1.00,-1.00
0,993,-1.00,3.54
0,1067,-1.00,2.72
1222,0,4.27,-1.00
0,1195,-1.00,3.55
0,923,-1.00,3.35
824,0,3.73,-1.00
1623,0,3.55,-1.00
851,0,3.56,-1.00
0,1379,-1.00,2.63
0,0,-1.00,-1.00
942,0,4.94,-1.00
0,1691,-1.00,3.02
0,1196,-1.00,3.82
0,1351,-1.00,3.71
0,1231,-1.00,1.81
0,1628,-1.00,1.79
0,1444,-1.00,2.73
0,1063,-1.00,3.06
0,1055,-1.00,3.04
938,0,3.43,-1.00
0,1208,-1.00,2.18
0,923,-1.00,2.93
1290,0,3.84,-1.00
0,1030,-1.00,2.34
0,1043,-1.00,2.90
1230,0,3.77,-1.00
886,0,4.01,-1.00
1434,0,4.26,-1.00
0,0,-1.00,-1.00
0,958,-1.00,2.83
0,1303,-1.00,2.59
1128,0,3.85,-1.00
1216,0,3.30,-1.00
0,912,-1.00,2.68
1412,0,3.52,-1.00
0,1111,-1.00,3.01
962,0,3.56,-1.00
0,1148,-1.00,3.28
1377,0,3.98,-1.00
852,0,4.14,-1.00
966,0,3.34,-1.00
0,1690,-1.00,2.96
939,0,4.45,-1.00
0,1082,-1.00,3.16
0,0,-1.00,-1.00
0,986,-1.00,2.92
1112,0,3.11,-1.00
819,0,4.23,-1.00
1487,0,4.26,-1.00
0,1440,-1.00,3.51
1099,0,3.85,-1.00
1532,0,4.57,-1.00
0,1464,-1.00,2.98
0,0,-1.00,-1.00
0,1015,-1.00,2.81
921,0,3.33,-1.00
0,1393,-1.00,2.77
0,1256,-1.00,3.76
905,0,3.41,-1.00
940,0,4.52,-1.00
1453,0,3.21,-1.00
1331,0,3.40,-1.00
0,921,-1.00,3.57
0,1356,-1.00,2.45
0,943,-1.00,3.48
0,1336,-1.00,3.34
0,1399,-1.00,2.45
0,822,-1.00,3.25
0,932,-1.00,2.86
1278,0,3.27,-1.00
