pop1,pop2,k1,k2
0,662,-1.00,3.60
0,692,-1.00,3.37
0,643,-1.00,3.91
0,627,-1.00,4.07
0,601,-1.00,4.22
0,614,-1.00,3.84
0,623,-1.00,3.69
480,0,6.13,-1.00
0,718,-1.00,3.39
0,704,-1.00,3.16
0,709,-1.00,3.62
566,0,4.66,-1.00
621,0,4.29,-1.00
0,701,-1.00,3.05
0,672,-1.00,3.65
0,648,-1.00,3.88
659,0,3.85,-1.00
714,0,3.10,-1.00
562,0,4.49,-1.00
0,706,-1.00,3.58
393,0,6.42,-1.00
0,606,-1.00,3.81
0,563,-1.00,4.41
0,648,-1.00,3.68
534,0,4.77,-1.00
0,652,-1.00,3.68
0,773,-1.00,2.82
0,604,-1.00,4.28
0,705,-1.00,3.36
0,629,-1.00,4.28
524,0,5.50,-1.00
0,569,-1.00,4.95
0,720,-1.00,3.56
0,628,-1.00,3.84
388,0,6.77,-1.00
717,0,2.68,-1.00
0,667,-1.00,3.73
624,0,3.81,-1.00
0,257,-1.00,8.28
0,629,-1.00,4.51
711,0,3.25,-1.00
0,668,-1.00,3.58
589,0,4.62,-1.00
0,704,-1.00,3.41
0,708,-1.00,3.05
0,653,-1.00,3.56
0,618,-1.00,4.21
0,540,-1.00,5.33
358,0,7.91,-1.00
0,666,-1.00,3.32
687,0,3.34,-1.00
0,676,-1.00,3.89
0,642,-1.00,3.98
0,622,-1.00,4.05
638,0,4.25,-1.00
0,494,-1.00,5.62
0,692,-1.00,3.31
0,641,-1.00,3.59
0,697,-1.00,3.27
0,637,-1.00,2.89
696,0,2.73,-1.00
697,0,3.21,-1.00
0,639,-1.00,3.78
772,0,2.58,-1.00
0,690,-1.00,3.63
647,0,3.58,-1.00
0,697,-1.00,3.19
760,0,3.02,-1.00
683,0,3.47,-1.00
0,492,-1.00,5.25
0,662,-1.00,3.44
0,734,-1.00,3.59
0,665,-1.00,4.38
0,614,-1.00,3.76
0,661,-1.00,3.93
0,589,-1.00,3.96
0,589,-1.00,3.76
0,562,-1.00,4.08
0,661,-1.00,3.85
0,736,-1.00,3.27
0,649,-1.00,3.35
649,0,4.18,-1.00
0,632,-1.00,3.97
0,735,-1.00,3.32
0,660,-1.00,3.32
597,0,3.96,-1.00
0,614,-1.00,3.99
0,643,-1.00,3.89
698,0,3.30,-1.00
0,714,-1.00,3.04
0,778,-1.00,3.15
0,565,-1.00,5.10
0,676,-1.00,4.33
0,662,-1.00,3.81
0,610,-1.00,3.67
783,0,3.14,-1.00
637,0,3.73,-1.00
0,636,-1.00,3.37
0,716,-1.00,3.34
360,0,6.88,-1.00
