pop1,pop2,k1,k2
0,1369,-1.00,3.65
0,1458,-1.00,4.62
0,1430,-1.00,3.94
0,0,-1.00,-1.00
0,862,-1.00,3.90
0,0,-1.00,-1.00
0,1317,-1.00,4.59
820,0,5.95,-1.00
0,875,-1.00,4.60
0,899,-1.00,4.17
0,1138,-1.00,3.91
0,1259,-1.00,3.10
973,0,4.88,-1.00
0,1415,-1.00,3.49
0,1192,-1.00,4.66
0,917,-1.00,3.38
0,761,-1.00,5.55
0,854,-1.00,4.46
0,1242,-1.00,4.73
0,947,-1.00,4.29
0,1211,-1.00,4.30
0,819,-1.00,4.71
0,1564,-1.00,4.04
0,1247,-1.00,3.14
0,967,-1.00,4.39
0,1053,-1.00,3.88
916,0,4.89,-1.00
0,0,-1.00,-1.00
0,825,-1.00,5.03
0,858,-1.00,3.67
0,943,-1.00,5.59
0,906,-1.00,4.84
0,1518,-1.00,3.29
0,967,-1.00,3.53
0,1153,-1.00,3.92
0,989,-1.00,4.09
0,1263,-1.00,4.00
0,854,-1.00,3.79
0,1260,-1.00,2.92
0,1503,-1.00,3.63
0,907,-1.00,4.30
0,1115,-1.00,3.40
0,1009,-1.00,4.03
0,1576,-1.00,3.85
0,1097,-1.00,4.28
0,1023,-1.00,4.98
0,859,-1.00,4.24
0,1023,-1.00,2.95
0,951,-1.00,4.35
0,1206,-1.00,4.07
0,931,-1.00,5.20
0,808,-1.00,4.89
0,862,-1.00,3.68
0,1540,-1.00,4.50
0,1036,-1.00,3.84
0,1358,-1.00,4.96
0,1385,-1.00,4.75
0,1072,-1.00,3.30
0,948,-1.00,4.35
0,1056,-1.00,3.88
0,830,-1.00,4.48
0,814,-1.00,4.35
0,1250,-1.00,4.64
0,1160,-1.00,4.51
0,1065,-1.00,4.10
0,887,-1.00,3.21
0,0,-1.00,-1.00
0,1445,-1.00,4.66
832,0,7.82,-1.00
0,893,-1.00,4.36
0,1379,-1.00,4.61
0,1040,-1.00,4.29
0,0,-1.00,-1.00
694,0,7.10,-1.00
0,0,-1.00,-1.00
0,982,-1.00,4.27
0,1074,-1.00,4.19
0,1503,-1.00,3.88
0,1178,-1.00,4.03
0,1452,-1.00,4.12
1083,0,4.56,-1.00
0,928,-1.00,3.82
0,1228,-1.00,3.04
0,1268,-1.00,5.31
0,998,-1.00,5.06
0,868,-1.00,4.87
0,1225,-1.00,4.53
0,1587,-1.00,5.06
0,1307,-1.00,4.81
0,991,-1.00,4.84
1144,0,5.04,-1.00
0,1255,-1.00,3.96
0,1166,-1.00,5.25
0,973,-1.00,5.26
0,830,-1.00,4.54
0,896,-1.00,4.38
0,1028,-1.00,4.08
812,0,7.17,-1.00
0,1665,-1.00,3.94
0,882,-1.00,3.63
