pop1,pop2,k1,k2
0,868,-1.00,1.44
717,183,1.20,1.46
672,177,1.13,0.63
462,385,1.14,1.61
0,864,-1.00,1.14
0,892,-1.00,1.34
0,914,-1.00,0.91
0,885,-1.00,1.10
0,885,-1.00,1.23
164,705,1.15,1.12
932,0,0.95,-1.00
975,0,1.02,-1.00
0,852,-1.00,1.16
0,893,-1.00,1.09
0,857,-1.00,1.26
0,881,-1.00,1.46
10,852,2.00,1.44
912,0,1.07,-1.00
283,555,1.42,1.34
915,0,1.14,-1.00
984,0,1.16,-1.00
862,0,1.26,-1.00
922,0,1.10,-1.00
875,0,1.50,-1.00
895,0,1.24,-1.00
449,404,1.08,1.67
0,887,-1.00,1.24
0,862,-1.00,1.49
902,0,1.10,-1.00
0,871,-1.00,1.23
0,858,-1.00,1.28
150,693,1.37,1.46
0,873,-1.00,1.11
0,934,-1.00,1.03
914,0,1.25,-1.00
0,794,-1.00,1.85
905,0,0.89,-1.00
0,985,-1.00,1.08
828,0,1.20,-1.00
892,6,1.30,2.33
947,0,1.14,-1.00
0,869,-1.00,1.47
893,0,1.21,-1.00
337,574,1.09,1.16
843,0,1.21,-1.00
849,0,1.26,-1.00
910,0,0.82,-1.00
832,0,1.08,-1.00
894,0,1.41,-1.00
0,832,-1.00,1.35
898,0,1.31,-1.00
79,704,2.61,1.42
835,0,1.24,-1.00
870,0,1.45,-1.00
0,842,-1.00,1.15
673,157,1.18,0.65
828,0,1.24,-1.00
915,0,1.20,-1.00
869,0,1.12,-1.00
891,0,1.13,-1.00
841,0,1.00,-1.00
0,914,-1.00,1.10
0,814,-1.00,1.17
929,0,1.31,-1.00
0,877,-1.00,1.31
0,843,-1.00,1.61
0,828,-1.00,1.67
976,0,1.09,-1.00
0,916,-1.00,1.16
869,0,1.25,-1.00
0,879,-1.00,1.33
882,0,0.95,-1.00
0,827,-1.00,1.37
0,838,-1.00,1.18
818,0,1.33,-1.00
770,68,1.18,1.59
874,0,1.21,-1.00
0,897,-1.00,1.34
885,0,1.04,-1.00
0,826,-1.00,1.50
0,948,-1.00,1.32
852,58,1.28,0.31
0,945,-1.00,1.03
877,0,1.29,-1.00
866,0,1.37,-1.00
904,0,1.47,-1.00
832,0,1.10,-1.00
840,0,1.42,-1.00
0,890,-1.00,1.13
891,0,1.14,-1.00
351,526,0.97,1.16
0,930,-1.00,1.24
835,0,1.14,-1.00
121,785,1.25,1.41
0,811,-1.00,1.38
0,969,-1.00,1.16
879,0,1.02,-1.00
913,2,1.05,2.00
0,862,-1.00,1.47
716,147,1.34,1.73
