pop1,pop2,k1,k2
0,1068,-1.00,3.05
0,880,-1.00,3.19
0,1585,-1.00,3.95
0,0,-1.00,-1.00
0,1626,-1.00,3.28
0,905,-1.00,4.05
0,0,-1.00,-1.00
0,1208,-1.00,3.53
0,1373,-1.00,1.90
0,900,-1.00,5.37
0,1065,-1.00,3.75
1163,0,6.25,-1.00
0,1141,-1.00,3.62
0,905,-1.00,4.34
0,1270,-1.00,3.34
0,1079,-1.00,2.79
0,1012,-1.00,3.41
1122,0,3.92,-1.00
0,874,-1.00,3.14
0,1058,-1.00,3.57
0,0,-1.00,-1.00
0,1606,-1.00,3.33
0,0,-1.00,-1.00
0,1126,-1.00,3.92
0,862,-1.00,3.60
0,1276,-1.00,3.02
0,1096,-1.00,4.69
0,1706,-1.00,3.20
0,1140,-1.00,4.26
0,1075,-1.00,3.30
0,0,-1.00,-1.00
0,942,-1.00,4.29
0,918,-1.00,3.80
0,1127,-1.00,3.14
0,1275,-1.00,2.59
0,944,-1.00,3.34
0,1055,-1.00,2.98
0,1235,-1.00,2.47
0,884,-1.00,3.83
0,1385,-1.00,2.84
0,978,-1.00,2.46
0,1419,-1.00,4.12
0,1383,-1.00,3.78
0,971,-1.00,4.04
0,983,-1.00,3.89
0,905,-1.00,3.55
0,1676,-1.00,3.51
0,1241,-1.00,3.75
0,0,-1.00,-1.00
0,950,-1.00,3.04
0,0,-1.00,-1.00
0,939,-1.00,3.97
0,1545,-1.00,4.23
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,849,-1.00,3.94
0,0,-1.00,-1.00
0,1011,-1.00,3.78
1403,0,4.71,-1.00
0,1015,-1.00,4.08
0,1506,-1.00,4.95
0,1001,-1.00,2.87
0,824,-1.00,3.97
0,1279,-1.00,3.41
0,1070,-1.00,2.88
0,830,-1.00,3.37
0,965,-1.00,3.72
0,1211,-1.00,3.60
0,1037,-1.00,3.02
0,1286,-1.00,3.97
0,882,-1.00,4.36
0,1223,-1.00,3.84
0,883,-1.00,2.55
0,1133,-1.00,2.85
0,0,-1.00,-1.00
0,911,-1.00,3.58
0,1133,-1.00,3.62
0,1087,-1.00,3.78
0,1051,-1.00,3.28
0,959,-1.00,3.63
0,1054,-1.00,3.65
0,1440,-1.00,2.61
0,1008,-1.00,2.41
0,1323,-1.00,3.59
0,1004,-1.00,2.72
0,1448,-1.00,3.27
0,1477,-1.00,4.05
0,1134,-1.00,2.86
0,904,-1.00,4.33
0,891,-1.00,4.09
0,0,-1.00,-1.00
0,974,-1.00,2.39
0,866,-1.00,3.25
0,1146,-1.00,4.09
818,0,5.12,-1.00
923,0,5.37,-1.00
0,1438,-1.00,3.48
0,1225,-1.00,3.34
0,1042,-1.00,3.30
1163,0,4.52,-1.00
