pop1,pop2,k1,k2
0,0,-1.00,-1.00
0,0,-1.00,-1.00
728,729,1.83,1.64
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1187,-1.00,0.80
0,1780,-1.00,-0.13
1127,0,1.79,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
357,988,2.20,1.32
0,0,-1.00,-1.00
0,1701,-1.00,1.04
0,1129,-1.00,0.92
1322,0,1.97,-1.00
0,1133,-1.00,0.70
0,0,-1.00,-1.00
1209,0,1.76,-1.00
0,0,-1.00,-1.00
1226,0,1.69,-1.00
1298,0,1.97,-1.00
0,0,-1.00,-1.00
626,685,1.58,1.91
0,1825,-1.00,0.82
0,0,-1.00,-1.00
0,1582,-1.00,2.02
0,0,-1.00,-1.00
976,0,1.58,-1.00
948,0,1.90,-1.00
0,1193,-1.00,1.88
0,1476,-1.00,0.82
0,0,-1.00,-1.00
0,1087,-1.00,0.14
1718,0,1.49,-1.00
0,915,-1.00,1.83
973,0,1.71,-1.00
900,0,2.23,-1.00
0,0,-1.00,-1.00
0,1598,-1.00,0.60
0,1171,-1.00,0.73
0,1149,-1.00,0.98
1108,0,1.80,-1.00
0,0,-1.00,-1.00
1407,0,1.73,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1117,-1.00,0.50
1051,0,2.24,-1.00
0,1539,-1.00,0.83
0,1194,-1.00,0.81
875,33,1.72,1.52
0,1166,-1.00,0.86
0,1667,-1.00,0.76
0,1109,-1.00,1.84
0,0,-1.00,-1.00
0,1271,-1.00,0.77
0,1030,-1.00,0.93
0,1102,-1.00,0.71
0,0,-1.00,-1.00
0,1653,-1.00,0.97
0,1337,-1.00,0.08
0,1563,-1.00,0.77
6,920,3.33,0.78
1638,0,1.70,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
1373,0,1.81,-1.00
0,1538,-1.00,0.71
0,1230,-1.00,0.80
0,1620,-1.00,0.78
0,0,-1.00,-1.00
946,0,1.66,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1093,-1.00,0.68
0,1361,-1.00,0.19
0,0,-1.00,-1.00
925,0,1.75,-1.00
1334,0,2.21,-1.00
0,1238,-1.00,1.09
0,1298,-1.00,1.74
0,1575,-1.00,-0.02
0,1311,-1.00,0.80
0,1026,-1.00,1.86
0,1403,-1.00,2.10
0,1396,-1.00,0.94
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1631,-1.00,1.79
1707,0,1.82,-1.00
1060,0,2.01,-1.00
1540,0,1.65,-1.00
1178,0,1.61,-1.00
1488,0,1.80,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,0,-1.00,-1.00
