pop1,pop2,k1,k2
896,0,4.77,-1.00
0,1255,-1.00,4.84
0,1447,-1.00,4.23
0,1167,-1.00,4.47
0,1081,-1.00,4.09
0,975,-1.00,5.20
0,896,-1.00,2.59
0,902,-1.00,3.88
0,1171,-1.00,3.51
0,804,-1.00,4.61
0,1170,-1.00,5.00
0,1228,-1.00,3.90
0,1008,-1.00,4.25
0,858,-1.00,4.34
1310,0,5.26,-1.00
0,805,-1.00,4.57
0,1434,-1.00,5.35
0,746,-1.00,5.62
0,1048,-1.00,4.39
0,1209,-1.00,5.53
0,1209,-1.00,3.85
0,1355,-1.00,3.90
0,837,-1.00,4.82
0,1095,-1.00,5.24
0,1229,-1.00,4.59
0,1172,-1.00,4.54
0,1181,-1.00,5.97
0,1144,-1.00,4.10
0,1165,-1.00,7.01
0,1117,-1.00,4.44
0,963,-1.00,4.10
0,0,-1.00,-1.00
0,0,-1.00,-1.00
0,1516,-1.00,4.55
0,1302,-1.00,4.47
801,0,5.40,-1.00
1273,0,6.21,-1.00
0,1148,-1.00,2.73
0,1087,-1.00,3.05
0,826,-1.00,4.33
0,935,-1.00,4.05
0,1047,-1.00,3.79
0,1105,-1.00,4.93
0,1226,-1.00,3.49
0,862,-1.00,4.72
0,1087,-1.00,4.31
0,1334,-1.00,4.94
0,1069,-1.00,3.99
0,931,-1.00,3.80
0,1240,-1.00,4.12
0,1488,-1.00,2.65
0,0,-1.00,-1.00
0,1111,-1.00,4.26
0,1402,-1.00,4.34
0,1364,-1.00,4.84
0,820,-1.00,4.93
1030,0,5.08,-1.00
0,1107,-1.00,3.42
0,778,-1.00,5.06
0,870,-1.00,5.42
1000,0,4.97,-1.00
0,918,-1.00,4.93
0,850,-1.00,5.77
854,0,6.58,-1.00
1403,0,4.84,-1.00
0,911,-1.00,4.69
0,1587,-1.00,3.61
0,1049,-1.00,6.74
0,842,-1.00,4.28
804,0,5.11,-1.00
0,1148,-1.00,3.91
0,1087,-1.00,3.97
0,864,-1.00,3.86
0,1417,-1.00,4.41
0,1186,-1.00,3.44
0,994,-1.00,3.78
0,888,-1.00,5.21
0,1509,-1.00,4.34
0,923,-1.00,4.62
0,1072,-1.00,3.89
0,902,-1.00,3.31
0,1679,-1.00,3.30
0,1483,-1.00,4.84
0,1526,-1.00,3.46
0,1103,-1.00,4.65
0,942,-1.00,7.85
0,1041,-1.00,4.05
0,1152,-1.00,2.10
0,957,-1.00,7.94
0,1455,-1.00,4.91
0,900,-1.00,4.63
0,868,-1.00,4.30
0,1413,-1.00,3.48
0,1109,-1.00,3.26
0,1273,-1.00,3.57
0,1210,-1.00,3.28
0,829,-1.00,4.08
0,1407,-1.00,4.31
795,0,7.45,-1.00
0,1110,-1.00,3.51
