pop1,pop2,k1,k2
0,1562,-1.00,5.19
0,1074,-1.00,5.23
0,1131,-1.00,4.54
0,1059,-1.00,3.16
0,0,-1.00,-1.00
787,0,5.55,-1.00
0,998,-1.00,6.92
0,1098,-1.00,4.01
998,0,4.35,-1.00
0,1349,-1.00,5.37
880,0,4.86,-1.00
1099,0,7.69,-1.00
0,854,-1.00,3.82
0,1499,-1.00,4.65
0,1109,-1.00,5.13
0,892,-1.00,4.31
0,1026,-1.00,5.01
0,765,-1.00,6.89
0,902,-1.00,3.57
0,1207,-1.00,7.17
0,1350,-1.00,5.07
0,945,-1.00,4.50
0,918,-1.00,5.07
0,793,-1.00,5.84
0,1301,-1.00,4.81
0,0,-1.00,-1.00
0,1460,-1.00,3.57
0,1022,-1.00,4.84
965,0,5.25,-1.00
0,1225,-1.00,4.54
0,1116,-1.00,4.85
1485,0,5.39,-1.00
0,1356,-1.00,6.13
0,1107,-1.00,4.81
0,1497,-1.00,3.87
0,1417,-1.00,5.65
0,777,-1.00,5.83
0,1159,-1.00,4.22
0,1008,-1.00,3.32
957,0,6.78,-1.00
0,788,-1.00,6.82
0,1169,-1.00,6.76
0,928,-1.00,4.54
0,0,-1.00,-1.00
0,884,-1.00,4.69
0,1031,-1.00,5.04
0,1031,-1.00,4.89
0,0,-1.00,-1.00
1037,0,4.40,-1.00
947,0,5.52,-1.00
0,1077,-1.00,5.26
0,0,-1.00,-1.00
0,1369,-1.00,5.73
0,1083,-1.00,5.83
0,871,-1.00,5.31
0,786,-1.00,5.16
785,0,5.50,-1.00
0,862,-1.00,4.79
0,979,-1.00,4.51
0,755,-1.00,4.63
0,0,-1.00,-1.00
1312,0,7.11,-1.00
826,0,7.93,-1.00
0,972,-1.00,4.74
0,812,-1.00,6.06
0,1284,-1.00,4.54
839,0,6.94,-1.00
0,917,-1.00,5.24
0,0,-1.00,-1.00
0,947,-1.00,3.29
0,910,-1.00,7.17
0,1249,-1.00,6.14
0,1412,-1.00,5.66
0,927,-1.00,5.98
0,941,-1.00,4.29
1209,0,5.00,-1.00
0,1214,-1.00,6.17
0,1640,-1.00,3.61
785,0,5.85,-1.00
0,1105,-1.00,5.82
0,0,-1.00,-1.00
0,943,-1.00,6.50
0,980,-1.00,5.41
0,818,-1.00,6.46
920,0,6.21,-1.00
982,0,4.69,-1.00
0,995,-1.00,3.91
829,0,5.99,-1.00
0,860,-1.00,4.82
0,1417,-1.00,6.57
0,875,-1.00,5.36
0,1002,-1.00,4.54
1628,0,4.23,-1.00
793,0,5.42,-1.00
0,1169,-1.00,3.28
0,1086,-1.00,3.54
0,823,-1.00,4.33
0,1084,-1.00,5.21
0,0,-1.00,-1.00
0,1470,-1.00,5.45
