pop1,pop2,k1,k2
0,806,-1.00,7.22
895,0,12.52,-1.00
0,808,-1.00,8.20
857,0,8.37,-1.00
0,1267,-1.00,7.29
0,621,-1.00,10.04
981,0,10.73,-1.00
0,851,-1.00,7.78
0,960,-1.00,8.45
0,796,-1.00,8.22
0,879,-1.00,7.41
0,992,-1.00,9.05
561,0,13.61,-1.00
0,1182,-1.00,8.20
0,1190,-1.00,7.14
0,826,-1.00,8.93
0,949,-1.00,7.95
776,0,9.23,-1.00
546,0,15.00,-1.00
0,576,-1.00,11.59
0,940,-1.00,7.69
0,1007,-1.00,8.84
0,772,-1.00,8.96
0,702,-1.00,9.22
0,726,-1.00,8.51
0,886,-1.00,9.28
0,1162,-1.00,7.25
0,1107,-1.00,8.02
0,930,-1.00,11.55
0,1050,-1.00,8.97
171,0,15.84,-1.00
0,747,-1.00,6.93
681,0,9.81,-1.00
0,831,-1.00,10.11
0,1121,-1.00,7.42
0,686,-1.00,9.10
0,675,-1.00,7.41
0,1119,-1.00,10.24
0,815,-1.00,11.27
0,949,-1.00,7.25
0,0,-1.00,-1.00
0,719,-1.00,8.40
0,751,-1.00,9.10
0,1021,-1.00,8.36
0,1158,-1.00,8.41
773,0,12.29,-1.00
0,1281,-1.00,8.40
0,905,-1.00,10.82
0,669,-1.00,8.41
0,756,-1.00,7.88
0,1207,-1.00,10.31
0,1044,-1.00,7.82
0,724,-1.00,7.90
850,0,8.82,-1.00
0,807,-1.00,6.87
0,1210,-1.00,6.08
0,725,-1.00,9.20
0,973,-1.00,8.27
0,706,-1.00,8.91
0,775,-1.00,6.96
0,1018,-1.00,7.68
0,1019,-1.00,8.68
0,745,-1.00,7.96
0,1122,-1.00,6.42
0,1224,-1.00,6.80
872,0,8.42,-1.00
0,759,-1.00,8.65
793,0,10.88,-1.00
0,886,-1.00,7.12
0,749,-1.00,8.26
0,691,-1.00,8.11
0,723,-1.00,6.93
0,1135,-1.00,8.18
0,755,-1.00,7.94
0,831,-1.00,7.38
0,950,-1.00,7.24
744,0,11.88,-1.00
0,943,-1.00,7.92
0,784,-1.00,8.50
692,0,9.54,-1.00
1161,0,10.52,-1.00
0,1051,-1.00,9.20
0,1337,-1.00,6.94
0,933,-1.00,8.19
0,854,-1.00,5.63
0,920,-1.00,7.38
0,743,-1.00,12.15
0,891,-1.00,5.93
0,1414,-1.00,6.08
0,844,-1.00,8.13
0,0,-1.00,-1.00
894,0,10.63,-1.00
0,692,-1.00,8.13
0,1206,-1.00,7.93
0,0,-1.00,-1.00
0,1261,-1.00,7.89
0,968,-1.00,6.51
0,1219,-1.00,6.95
0,824,-1.00,10.11
0,649,-1.00,10.57
