pop1,pop2,k1,k2
864,0,4.70,-1.00
1061,0,4.40,-1.00
994,0,6.77,-1.00
0,0,-1.00,-1.00
959,0,4.66,-1.00
0,0,-1.00,-1.00
0,1195,-1.00,4.21
949,0,6.44,-1.00
0,0,-1.00,-1.00
1323,0,4.45,-1.00
1059,0,3.53,-1.00
1301,0,4.18,-1.00
1221,0,5.30,-1.00
0,1332,-1.00,2.89
1497,0,4.28,-1.00
1284,0,5.27,-1.00
838,0,6.14,-1.00
0,1182,-1.00,4.05
897,0,4.00,-1.00
1147,0,4.63,-1.00
0,904,-1.00,3.31
1056,0,3.97,-1.00
1265,0,5.42,-1.00
1140,0,4.31,-1.00
0,890,-1.00,4.32
789,0,6.27,-1.00
1093,0,4.66,-1.00
688,0,7.07,-1.00
909,0,4.72,-1.00
0,1191,-1.00,4.11
1240,0,4.48,-1.00
1070,0,4.86,-1.00
1260,0,4.76,-1.00
1155,0,4.58,-1.00
1153,0,5.57,-1.00
0,1387,-1.00,3.84
0,970,-1.00,2.51
1217,0,6.11,-1.00
1044,0,4.46,-1.00
1108,0,3.43,-1.00
1436,0,5.91,-1.00
1356,0,6.08,-1.00
662,0,7.59,-1.00
0,1157,-1.00,7.76
864,0,6.23,-1.00
1325,0,5.31,-1.00
0,908,-1.00,4.87
1217,0,4.81,-1.00
859,0,3.91,-1.00
0,870,-1.00,5.61
0,0,-1.00,-1.00
0,833,-1.00,2.79
1045,0,5.07,-1.00
0,1261,-1.00,4.74
1151,0,3.59,-1.00
1102,0,5.13,-1.00
0,0,-1.00,-1.00
0,1057,-1.00,4.41
808,0,6.88,-1.00
0,768,-1.00,4.63
0,882,-1.00,4.43
1094,0,5.75,-1.00
1071,0,3.71,-1.00
1327,0,5.37,-1.00
823,0,5.10,-1.00
888,0,4.30,-1.00
828,0,4.67,-1.00
1131,0,5.91,-1.00
1140,0,4.35,-1.00
904,0,4.63,-1.00
1430,0,5.76,-1.00
1175,0,4.39,-1.00
1180,0,5.88,-1.00
0,1074,-1.00,4.79
903,0,4.04,-1.00
949,0,5.38,-1.00
1068,0,5.63,-1.00
0,834,-1.00,5.07
0,1441,-1.00,3.81
0,816,-1.00,4.02
826,0,4.42,-1.00
0,953,-1.00,6.35
994,0,7.74,-1.00
0,0,-1.00,-1.00
1245,0,4.79,-1.00
813,0,5.43,-1.00
1112,0,5.62,-1.00
999,0,4.99,-1.00
936,0,5.17,-1.00
0,934,-1.00,3.69
0,0,-1.00,-1.00
983,0,4.15,-1.00
950,0,3.87,-1.00
0,1230,-1.00,8.39
1253,0,3.29,-1.00
1027,0,4.93,-1.00
809,0,4.87,-1.00
0,854,-1.00,3.97
1263,0,6.89,-1.00
0,994,-1.00,6.62
